slip,lateral_force
[-2.612],[835.43]
[-2.527],[808.]
[-2.451],[797.32]
[-2.373],[801.74]
[-2.292],[806.35]
[-2.215],[792.96]
[-2.133],[762.]
[-2.049],[732.25]
[-1.963],[716.08]
[-1.878],[703.38]
[-1.797],[701.79]
[-1.718],[693.84]
[-1.633],[667.77]
[-1.55],[637.76]
[-1.475],[612.69]
[-1.392],[593.06]
[-1.308],[583.09]
[-1.228],[576.67]
[-1.143],[556.65]
[-1.051],[524.04]
[-0.962],[492.32]
[-0.881],[467.18]
[-0.791],[453.54]
[-0.712],[442.64]
[-0.636],[418.82]
[-0.558],[382.55]
[-0.475],[352.17]
[-0.399],[329.47]
[-0.314],[306.45]
[-0.234],[278.53]
[-0.151],[247.26]
[-0.072],[222.08]
[0.009],[192.93]
[0.088],[156.05]
[0.171],[119.08]
[0.247],[86.32]
[0.317],[58.56]
[0.393],[29.73]
[0.471],[-1.42]
[0.555],[-43.86]
[0.648],[-82.88]
[0.724],[-113.41]
[0.807],[-140.47]
[0.892],[-172.78]
[0.972],[-212.45]
[1.051],[-245.39]
[1.127],[-273.82]
[1.209],[-300.82]
[1.291],[-334.67]
[1.367],[-367.76]
[1.459],[-393.63]
[1.536],[-410.12]
[1.62],[-424.9]
[1.703],[-456.37]
[1.785],[-498.96]
[1.857],[-525.24]
[1.93],[-532.02]
[2.013],[-529.16]
[2.096],[-544.26]
[2.177],[-586.75]
[2.256],[-624.7]
[2.342],[-633.83]
[2.428],[-629.73]
[2.506],[-640.09]
[2.59],[-657.63]
[2.666],[-689.11]
[2.739],[-716.39]
[2.824],[-728.45]
[2.915],[-739.2]
[2.998],[-737.08]
[3.076],[-739.07]
[3.165],[-755.57]
[3.245],[-791.67]
[3.327],[-820.73]
[3.407],[-820.98]
[3.481],[-813.49]
[3.562],[-797.17]
[3.653],[-811.13]
[3.739],[-861.88]
[3.823],[-891.97]
[3.907],[-890.03]
[3.994],[-873.]
[4.068],[-844.92]
[4.154],[-862.66]
[4.229],[-922.55]
[4.315],[-960.46]
[4.393],[-944.17]
[4.469],[-910.44]
[4.556],[-898.51]
[4.634],[-913.79]
[4.726],[-966.28]
[4.802],[-994.42]
[4.878],[-977.5]
[4.954],[-959.35]
[5.043],[-951.84]
[5.115],[-947.99]
[5.2],[-985.72]
[5.279],[-1025.26]
[5.363],[-1022.86]
[5.447],[-1005.12]
[5.53],[-983.58]
[5.605],[-971.13]
[5.689],[-1001.7]
[5.771],[-1049.4]
[5.856],[-1059.68]
[5.955],[-1040.45]
[6.014],[-1013.29]
[6.097],[-989.54]
[6.178],[-1017.01]
[6.264],[-1071.51]
[6.353],[-1087.72]
[6.432],[-1065.14]
[6.509],[-1029.98]
[6.588],[-1001.4]
[6.666],[-1025.26]
[6.751],[-1087.48]
[6.835],[-1103.68]
[6.916],[-1072.16]
[6.999],[-1038.18]
[7.08],[-1022.08]
[7.166],[-1034.81]
[7.248],[-1084.8]
[7.331],[-1102.97]
[7.408],[-1085.76]
[7.493],[-1064.39]
[7.571],[-1045.03]
[7.657],[-1037.81]
[7.734],[-1076.35]
[7.829],[-1112.96]
[7.907],[-1105.6]
[7.989],[-1082.38]
[8.072],[-1056.02]
[8.158],[-1038.53]
[8.24],[-1070.28]
[8.322],[-1112.99]
[8.4],[-1118.79]
[8.477],[-1097.54]
[8.565],[-1065.73]
[8.647],[-1034.34]
[8.73],[-1058.45]
[8.805],[-1114.92]
[8.889],[-1128.31]
[8.962],[-1096.72]
[9.044],[-1063.67]
[9.113],[-1044.9]
[9.189],[-1061.87]
[9.287],[-1106.66]
[9.366],[-1120.58]
[9.455],[-1099.28]
[9.546],[-1077.54]
[9.633],[-1060.19]
[9.718],[-1053.64]
[9.806],[-1085.24]
[9.889],[-1110.72]
[9.973],[-1103.41]
[10.057],[-1083.57]
[10.133],[-1067.82]
[10.212],[-1046.9]
[10.291],[-1062.42]
[10.379],[-1103.81]
[10.452],[-1113.75]
[10.532],[-1088.4]
[10.614],[-1062.94]
[10.684],[-1035.69]
[10.763],[-1045.89]
[10.845],[-1096.83]
[10.924],[-1116.9]
[11.006],[-1091.07]
[11.086],[-1060.01]
[11.173],[-1041.99]
[11.263],[-1046.7]
[11.347],[-1083.81]
[11.434],[-1102.38]
[11.504],[-1086.07]
[11.585],[-1065.49]
[11.671],[-1052.38]
[11.752],[-1036.26]
[11.83],[-1054.03]
[11.917],[-1085.53]
[12.004],[-1087.86]
[12.083],[-1066.25]
[12.159],[-1047.42]
[12.238],[-1023.87]
[12.319],[-1030.55]
[12.395],[-1074.47]
[12.477],[-1098.88]
[12.56],[-1080.33]
[12.637],[-1044.59]
[12.683],[-1010.62]
[12.71],[-998.]
[12.719],[-1049.1]
[12.712],[-1109.83]
[12.68],[-1116.37]
[12.636],[-1065.46]
[12.579],[-1005.41]
[12.512],[-987.39]
[12.436],[-1045.8]
[12.37],[-1107.25]
[12.301],[-1097.7]
[12.228],[-1046.86]
[12.149],[-1029.73]
[12.061],[-1033.04]
[11.978],[-1044.62]
[11.874],[-1073.35]
[11.8],[-1088.69]
[11.708],[-1075.78]
[11.624],[-1056.93]
[11.531],[-1041.77]
[11.434],[-1038.56]
[11.341],[-1069.27]
[11.246],[-1086.51]
[11.154],[-1077.23]
[11.062],[-1073.31]
[10.974],[-1067.14]
[10.893],[-1040.87]
[10.819],[-1041.87]
[10.738],[-1079.71]
[10.664],[-1106.73]
[10.585],[-1096.05]
[10.505],[-1060.89]
[10.417],[-1026.26]
[10.339],[-1039.71]
[10.259],[-1089.79]
[10.187],[-1110.7]
[10.098],[-1086.94]
[10.025],[-1064.44]
[9.942],[-1052.54]
[9.864],[-1054.33]
[9.777],[-1084.49]
[9.696],[-1105.35]
[9.609],[-1098.02]
[9.522],[-1087.23]
[9.433],[-1074.82]
[9.356],[-1056.52]
[9.278],[-1070.13]
[9.193],[-1099.56]
[9.123],[-1106.75]
[9.057],[-1097.54]
[8.976],[-1081.73]
[8.904],[-1056.02]
[8.828],[-1054.2]
[8.753],[-1092.72]
[8.685],[-1118.47]
[8.604],[-1110.53]
[8.533],[-1081.66]
[8.457],[-1047.08]
[8.375],[-1044.6]
[8.291],[-1089.17]
[8.214],[-1120.51]
[8.132],[-1107.13]
[8.052],[-1076.19]
[7.968],[-1056.13]
[7.875],[-1052.96]
[7.791],[-1080.9]
[7.714],[-1106.56]
[7.631],[-1101.25]
[7.553],[-1087.1]
[7.464],[-1070.59]
[7.387],[-1049.72]
[7.293],[-1059.48]
[7.216],[-1091.8]
[7.129],[-1103.95]
[7.042],[-1091.68]
[6.963],[-1067.81]
[6.882],[-1039.25]
[6.806],[-1042.88]
[6.721],[-1080.65]
[6.651],[-1106.59]
[6.58],[-1094.68]
[6.492],[-1065.05]
[6.412],[-1036.51]
[6.327],[-1032.6]
[6.24],[-1069.72]
[6.164],[-1098.01]
[6.087],[-1083.2]
[6.004],[-1053.72]
[5.931],[-1035.7]
[5.85],[-1025.86]
[5.767],[-1041.89]
[5.689],[-1062.62]
[5.599],[-1061.73]
[5.514],[-1045.38]
[5.434],[-1026.74]
[5.344],[-1001.59]
[5.268],[-1001.61]
[5.187],[-1028.]
[5.113],[-1038.54]
[5.03],[-1029.44]
[4.951],[-999.68]
[4.866],[-961.27]
[4.782],[-958.94]
[4.707],[-996.78]
[4.627],[-1014.3]
[4.543],[-998.21]
[4.473],[-967.13]
[4.387],[-935.74]
[4.311],[-930.05]
[4.229],[-959.36]
[4.144],[-973.92]
[4.065],[-957.01]
[3.979],[-932.53]
[3.905],[-906.74]
[3.821],[-895.37]
[3.738],[-907.98]
[3.656],[-920.37]
[3.584],[-911.61]
[3.514],[-895.1]
[3.422],[-875.57]
[3.346],[-851.04]
[3.261],[-841.65]
[3.181],[-853.32]
[3.099],[-859.78]
[3.017],[-848.4]
[2.932],[-823.48]
[2.859],[-785.86]
[2.779],[-771.58]
[2.707],[-783.08]
[2.63],[-791.08]
[2.544],[-772.93]
[2.447],[-741.78]
[2.375],[-712.55]
[2.292],[-692.52]
[2.219],[-690.85]
[2.137],[-686.1]
[2.064],[-669.92]
[1.978],[-642.44]
[1.903],[-619.62]
[1.83],[-594.22]
[1.745],[-579.08]
[1.661],[-568.16]
[1.585],[-552.83]
[1.497],[-531.47]
[1.417],[-508.]
[1.338],[-477.16]
[1.254],[-448.85]
[1.174],[-429.43]
[1.099],[-414.64]
[1.015],[-398.34]
[0.93],[-370.1]
[0.848],[-335.18]
[0.766],[-300.02]
[0.68],[-280.29]
[0.592],[-261.9]
[0.516],[-238.15]
[0.443],[-205.05]
[0.358],[-163.9]
[0.281],[-137.1]
[0.202],[-112.52]
[0.117],[-78.82]
[0.034],[-45.56]
[-0.044],[-13.07]
[-0.121],[20.99]
[-0.202],[54.07]
[-0.288],[86.47]
[-0.365],[122.86]
[-0.443],[163.97]
[-0.529],[201.83]
[-0.607],[228.21]
[-0.693],[255.19]
[-0.781],[290.27]
[-0.867],[337.91]
[-0.947],[377.19]
[-1.025],[401.05]
[-1.115],[421.84]
[-1.184],[450.02]
[-1.264],[482.99]
[-1.343],[515.64]
[-1.422],[541.42]
[-1.503],[566.]
[-1.592],[584.74]
[-1.677],[597.06]
[-1.756],[614.09]
[-1.839],[646.05]
[-1.906],[675.62]
[-1.987],[692.38]
[-2.071],[701.34]
[-2.144],[711.27]
[-2.234],[726.37]
[-2.311],[750.12]
[-2.394],[778.88]
[-2.476],[798.41]
[-2.565],[803.01]
[-2.637],[800.6]
[-2.735],[807.33]
[-2.814],[838.48]
[-2.894],[873.13]
[-2.984],[883.69]
[-3.064],[873.71]
[-3.149],[868.43]
[-3.234],[879.05]
[-3.323],[907.82]
[-3.399],[937.59]
[-3.482],[946.9]
[-3.552],[937.62]
[-3.619],[927.3]
[-3.684],[929.64]
[-3.763],[957.81]
[-3.845],[993.28]
[-3.929],[1004.4]
[-4.02],[991.68]
[-4.112],[980.17]
[-4.195],[974.75]
[-4.276],[996.56]
[-4.356],[1035.5]
[-4.434],[1049.75]
[-4.501],[1034.13]
[-4.58],[1013.66]
[-4.653],[1004.61]
[-4.738],[1025.77]
[-4.809],[1068.18]
[-4.887],[1087.29]
[-4.975],[1065.45]
[-5.056],[1039.18]
[-5.137],[1034.42]
[-5.222],[1051.97]
[-5.302],[1088.91]
[-5.378],[1106.92]
[-5.458],[1087.17]
[-5.542],[1063.06]
[-5.625],[1060.54]
[-5.708],[1070.02]
[-5.784],[1095.24]
[-5.871],[1116.59]
[-5.953],[1110.01]
[-6.024],[1086.04]
[-6.1],[1075.92]
[-6.185],[1073.38]
[-6.258],[1100.7]
[-6.347],[1134.12]
[-6.422],[1133.7]
[-6.511],[1105.5]
[-6.591],[1086.94]
[-6.672],[1082.93]
[-6.764],[1104.73]
[-6.849],[1140.91]
[-6.93],[1149.68]
[-7.012],[1120.07]
[-7.087],[1094.5]
[-7.166],[1091.27]
[-7.243],[1110.87]
[-7.331],[1144.34]
[-7.41],[1153.92]
[-7.486],[1127.24]
[-7.559],[1103.45]
[-7.639],[1100.9]
[-7.724],[1112.48]
[-7.81],[1134.77]
[-7.895],[1153.34]
[-7.977],[1141.86]
[-8.059],[1118.61]
[-8.148],[1109.09]
[-8.227],[1110.1]
[-8.313],[1130.37]
[-8.392],[1153.97]
[-8.473],[1150.19]
[-8.546],[1124.89]
[-8.626],[1111.09]
[-8.704],[1108.71]
[-8.784],[1124.86]
[-8.869],[1152.61]
[-8.957],[1160.93]
[-9.038],[1136.95]
[-9.111],[1111.76]
[-9.199],[1103.74]
[-9.277],[1121.37]
[-9.357],[1148.59]
[-9.436],[1158.98]
[-9.521],[1137.14]
[-9.609],[1111.75]
[-9.689],[1109.13]
[-9.777],[1117.]
[-9.85],[1136.08]
[-9.936],[1146.63]
[-10.019],[1133.14]
[-10.088],[1110.46]
[-10.17],[1106.41]
[-10.253],[1110.86]
[-10.328],[1124.37]
[-10.414],[1140.48]
[-10.503],[1135.88]
[-10.592],[1116.81]
[-10.673],[1103.63]
[-10.755],[1098.33]
[-10.834],[1108.28]
[-10.918],[1129.4]
[-10.981],[1136.83]
[-11.067],[1118.37]
[-11.14],[1095.86]
[-11.227],[1089.12]
[-11.312],[1100.53]
[-11.389],[1122.93]
[-11.475],[1140.21]
[-11.566],[1125.43]
[-11.632],[1098.72]
[-11.712],[1086.95]
[-11.794],[1091.48]
[-11.866],[1107.61]
[-11.946],[1122.44]
[-12.032],[1117.32]
[-12.111],[1098.03]
[-12.193],[1087.76]
[-12.281],[1083.73]
[-12.367],[1091.16]
[-12.442],[1107.13]
[-12.513],[1114.7]
[-12.589],[1102.4]
[-12.664],[1084.78]
[-12.743],[1076.63]
[-12.792],[1080.39]
[-12.832],[1099.75]
[-12.839],[1112.36]
[-12.827],[1102.15]
[-12.794],[1076.14]
[-12.738],[1067.63]
[-12.686],[1072.92]
[-12.615],[1087.69]
[-12.55],[1102.52]
[-12.485],[1102.08]
[-12.421],[1086.4]
[-12.342],[1075.97]
[-12.266],[1069.97]
[-12.178],[1075.14]
[-12.088],[1093.39]
[-12.],[1109.16]
[-11.914],[1099.01]
[-11.829],[1080.75]
[-11.741],[1065.73]
[-11.649],[1066.76]
[-11.563],[1089.83]
[-11.462],[1112.13]
[-11.373],[1107.43]
[-11.281],[1083.51]
[-11.184],[1075.29]
[-11.098],[1082.38]
[-11.009],[1100.]
[-10.93],[1116.3]
[-10.842],[1111.32]
[-10.759],[1090.62]
[-10.67],[1079.95]
[-10.585],[1078.05]
[-10.493],[1088.24]
[-10.405],[1106.47]
[-10.328],[1116.79]
[-10.237],[1108.66]
[-10.163],[1093.24]
[-10.076],[1080.77]
[-10.006],[1083.32]
[-9.932],[1105.11]
[-9.856],[1128.75]
[-9.774],[1122.12]
[-9.689],[1096.66]
[-9.611],[1082.88]
[-9.53],[1088.77]
[-9.456],[1113.41]
[-9.378],[1132.97]
[-9.299],[1121.46]
[-9.226],[1097.45]
[-9.151],[1087.77]
[-9.071],[1092.21]
[-8.983],[1105.55]
[-8.898],[1122.46]
[-8.825],[1127.24]
[-8.747],[1114.27]
[-8.667],[1099.49]
[-8.59],[1094.23]
[-8.519],[1095.88]
[-8.442],[1114.95]
[-8.366],[1133.68]
[-8.29],[1126.91]
[-8.218],[1101.63]
[-8.138],[1085.96]
[-8.056],[1083.44]
[-7.982],[1110.05]
[-7.894],[1139.92]
[-7.818],[1134.46]
[-7.742],[1103.79]
[-7.658],[1084.42]
[-7.585],[1086.85]
[-7.496],[1107.95]
[-7.422],[1126.02]
[-7.34],[1120.09]
[-7.259],[1099.02]
[-7.175],[1083.69]
[-7.096],[1081.95]
[-7.021],[1091.13]
[-6.941],[1108.86]
[-6.854],[1116.22]
[-6.776],[1101.14]
[-6.686],[1082.95]
[-6.597],[1068.09]
[-6.517],[1066.85]
[-6.425],[1090.81]
[-6.347],[1111.47]
[-6.262],[1102.66]
[-6.183],[1075.33]
[-6.106],[1056.05]
[-6.03],[1053.64]
[-5.958],[1077.38]
[-5.871],[1099.69]
[-5.789],[1091.11]
[-5.711],[1057.33]
[-5.627],[1042.14]
[-5.542],[1043.77]
[-5.454],[1058.66]
[-5.379],[1074.82]
[-5.292],[1071.59]
[-5.219],[1051.91]
[-5.138],[1033.77]
[-5.051],[1023.86]
[-4.972],[1026.27]
[-4.887],[1043.72]
[-4.798],[1052.98]
[-4.723],[1040.77]
[-4.647],[1015.74]
[-4.573],[995.14]
[-4.494],[989.94]
[-4.423],[1011.06]
[-4.343],[1030.24]
[-4.266],[1020.35]
[-4.176],[984.74]
[-4.09],[958.32]
[-3.991],[959.22]
[-3.903],[978.24]
[-3.817],[993.06]
[-3.738],[979.3]
[-3.662],[954.07]
[-3.593],[934.59]
[-3.522],[926.77]
[-3.445],[929.24]
[-3.364],[935.63]
[-3.293],[931.02]
[-3.197],[916.51]
[-3.117],[897.12]
[-3.036],[874.01]
[-2.954],[861.12]
[-2.867],[865.52]
[-2.783],[875.44]
[-2.713],[868.14]
[-2.627],[838.38]
[-2.539],[801.03]
[-2.46],[783.34]
[-2.37],[794.21]
[-2.291],[801.63]
[-2.218],[787.1]
[-2.136],[753.08]
[-2.06],[722.59]
[-1.987],[708.36]
[-1.906],[708.71]
[-1.827],[706.63]
[-1.748],[686.79]
[-1.658],[657.82]
[-1.573],[639.86]
[-1.5],[620.81]
[-1.414],[600.56]
[-1.329],[581.75]
[-1.253],[571.61]
[-1.188],[559.52]
[-1.104],[533.05]
[-1.025],[500.73]
[-0.949],[472.8]
[-0.862],[456.24]
[-0.781],[448.2]
[-0.702],[433.98]
[-0.623],[405.16]
[-0.538],[365.89]
[-0.468],[331.68]
[-0.387],[316.12]
[-0.306],[304.7]
[-0.225],[283.45]
[-0.146],[239.49]
[-0.064],[197.92]
[0.025],[176.03]
[0.102],[154.12]
[0.187],[120.35]
[0.263],[76.59]
[0.338],[45.87]
[0.415],[17.42]
[0.493],[-11.35]
[0.566],[-50.33]
[0.646],[-90.44]
[0.732],[-126.51]
[0.82],[-150.03]
[0.905],[-174.94]
[0.979],[-214.23]
[1.06],[-255.85]
[1.148],[-290.01]
[1.225],[-318.61]
[1.31],[-342.94]
[1.389],[-367.96]
[1.474],[-396.32]
[1.558],[-426.92]
[1.643],[-452.18]
[1.737],[-478.25]
[1.811],[-504.47]
[1.893],[-526.42]
[1.965],[-541.51]
[2.041],[-548.51]
[2.118],[-571.51]
[2.201],[-606.7]
[2.282],[-629.57]
[2.368],[-639.94]
[2.454],[-642.96]
[2.527],[-644.49]
[2.609],[-670.42]
[2.682],[-713.42]
[2.761],[-736.8]
[2.84],[-739.12]
[2.922],[-731.52]
[3.016],[-731.24]
[3.098],[-757.81]
[3.177],[-802.78]
[3.258],[-828.39]
[3.34],[-820.17]
[0.063],[49.72]
[0.06],[48.11]
[0.067],[47.45]
[0.064],[49.55]
[0.069],[53.]
[0.072],[49.84]
[0.063],[48.42]
[0.073],[50.11]
[0.067],[49.39]
[0.063],[47.37]
[0.064],[47.76]
[0.064],[49.25]
[0.072],[52.55]
[0.069],[50.76]
[0.066],[47.73]
[0.064],[46.09]
[0.069],[50.1]
[0.066],[52.92]
[0.069],[52.55]
[0.063],[50.68]
[0.063],[48.28]
[0.06],[47.56]
[0.067],[50.87]
[0.072],[52.87]
[0.069],[53.21]
[0.07],[51.87]
[0.066],[49.06]
[0.064],[48.78]
[0.063],[50.86]
[0.072],[51.33]
[0.064],[50.5]
[0.069],[50.42]
[0.061],[49.6]
[0.067],[48.7]
[0.061],[48.94]
[0.063],[49.11]
[0.067],[51.87]
[0.067],[51.94]
[0.063],[50.72]
[0.066],[47.22]
[0.069],[46.75]
[0.064],[51.15]
[0.07],[51.2]
[0.067],[52.64]
[0.06],[51.47]
