slip,lateral_force
[10.543],[-1736.97]
[10.619],[-1703.84]
[10.699],[-1671.2]
[10.774],[-1686.98]
[10.847],[-1733.23]
[10.929],[-1751.96]
[11.012],[-1727.94]
[11.097],[-1694.07]
[11.183],[-1675.35]
[11.266],[-1688.46]
[11.351],[-1721.55]
[11.436],[-1733.26]
[11.499],[-1711.27]
[11.591],[-1690.58]
[11.671],[-1676.04]
[11.75],[-1674.57]
[11.839],[-1693.15]
[11.921],[-1709.7]
[12.004],[-1704.92]
[12.085],[-1693.18]
[12.162],[-1681.53]
[12.246],[-1655.87]
[12.327],[-1655.72]
[12.401],[-1686.87]
[12.482],[-1704.76]
[12.563],[-1699.37]
[12.634],[-1671.94]
[12.681],[-1624.08]
[12.713],[-1607.94]
[12.719],[-1656.52]
[12.715],[-1705.69]
[12.684],[-1706.52]
[12.648],[-1659.55]
[12.588],[-1599.23]
[12.516],[-1588.78]
[12.446],[-1646.02]
[12.374],[-1696.63]
[12.306],[-1684.23]
[12.227],[-1642.15]
[12.142],[-1619.27]
[12.066],[-1622.81]
[11.982],[-1649.67]
[11.889],[-1672.38]
[11.803],[-1669.55]
[11.716],[-1651.85]
[11.626],[-1638.78]
[11.531],[-1628.32]
[11.436],[-1640.06]
[11.339],[-1664.05]
[11.249],[-1674.51]
[11.154],[-1670.53]
[11.064],[-1664.47]
[10.978],[-1644.28]
[10.898],[-1628.96]
[10.817],[-1642.01]
[10.74],[-1668.22]
[10.661],[-1685.73]
[10.585],[-1675.53]
[10.502],[-1639.49]
[10.42],[-1615.86]
[10.341],[-1646.16]
[10.265],[-1691.05]
[10.184],[-1699.44]
[10.107],[-1668.56]
[10.03],[-1639.49]
[9.951],[-1633.18]
[9.872],[-1661.5]
[9.79],[-1690.49]
[9.705],[-1689.17]
[9.613],[-1669.23]
[9.531],[-1656.86]
[9.445],[-1644.36]
[9.361],[-1649.14]
[9.28],[-1673.12]
[9.201],[-1687.68]
[9.133],[-1681.72]
[9.057],[-1671.38]
[8.987],[-1652.74]
[8.917],[-1646.39]
[8.843],[-1665.55]
[8.756],[-1689.7]
[8.698],[-1696.84]
[8.617],[-1681.79]
[8.538],[-1654.73]
[8.461],[-1633.92]
[8.386],[-1653.12]
[8.303],[-1689.83]
[8.221],[-1698.96]
[8.136],[-1674.19]
[8.049],[-1649.24]
[7.964],[-1639.5]
[7.884],[-1662.26]
[7.802],[-1693.98]
[7.711],[-1696.76]
[7.634],[-1675.48]
[7.552],[-1655.49]
[7.47],[-1640.95]
[7.382],[-1647.]
[7.297],[-1672.61]
[7.21],[-1684.3]
[7.123],[-1672.69]
[7.042],[-1659.64]
[6.958],[-1643.72]
[6.879],[-1635.26]
[6.803],[-1651.71]
[6.726],[-1669.08]
[6.648],[-1665.77]
[6.569],[-1651.35]
[6.485],[-1627.07]
[6.403],[-1608.98]
[6.324],[-1623.99]
[6.238],[-1646.75]
[6.163],[-1646.24]
[6.081],[-1622.73]
[5.998],[-1602.1]
[5.926],[-1584.]
[5.849],[-1594.22]
[5.761],[-1610.73]
[5.679],[-1609.45]
[5.593],[-1590.93]
[5.515],[-1570.18]
[5.431],[-1556.9]
[5.349],[-1553.34]
[5.267],[-1562.84]
[5.189],[-1564.32]
[5.113],[-1552.7]
[5.037],[-1536.98]
[4.957],[-1511.27]
[4.868],[-1495.18]
[4.789],[-1503.32]
[4.706],[-1513.62]
[4.628],[-1507.62]
[4.543],[-1484.9]
[4.469],[-1458.67]
[4.387],[-1437.68]
[4.312],[-1445.14]
[4.232],[-1453.38]
[4.15],[-1445.3]
[4.067],[-1415.6]
[3.985],[-1392.08]
[3.902],[-1376.71]
[3.817],[-1374.38]
[3.741],[-1370.83]
[3.662],[-1359.34]
[3.581],[-1337.26]
[3.505],[-1322.1]
[3.424],[-1304.01]
[3.337],[-1283.]
[3.258],[-1267.64]
[3.181],[-1258.79]
[3.096],[-1243.62]
[3.017],[-1226.53]
[2.934],[-1198.1]
[2.861],[-1166.62]
[2.78],[-1148.42]
[2.701],[-1140.21]
[2.624],[-1124.42]
[2.539],[-1098.15]
[2.454],[-1064.25]
[2.375],[-1031.49]
[2.297],[-1013.96]
[2.215],[-1000.19]
[2.134],[-972.52]
[2.057],[-939.46]
[1.982],[-904.71]
[1.906],[-881.79]
[1.823],[-858.64]
[1.742],[-831.69]
[1.659],[-799.25]
[1.583],[-771.06]
[1.504],[-745.35]
[1.421],[-716.21]
[1.338],[-677.19]
[1.262],[-643.16]
[1.18],[-611.5]
[1.099],[-586.61]
[1.019],[-560.4]
[0.936],[-520.07]
[0.849],[-474.81]
[0.769],[-438.62]
[0.687],[-411.69]
[0.607],[-383.48]
[0.525],[-344.1]
[0.449],[-298.39]
[0.373],[-256.52]
[0.291],[-222.41]
[0.212],[-191.35]
[0.129],[-150.64]
[0.047],[-102.31]
[-0.037],[-57.96]
[-0.123],[-22.29]
[-0.197],[13.18]
[-0.278],[55.45]
[-0.363],[105.7]
[-0.441],[154.73]
[-0.522],[194.35]
[-0.604],[225.74]
[-0.693],[265.44]
[-0.773],[315.27]
[-0.864],[366.36]
[-0.949],[411.98]
[-1.029],[447.31]
[-1.11],[482.13]
[-1.19],[525.29]
[-1.264],[570.42]
[-1.346],[608.99]
[-1.427],[639.95]
[-1.507],[674.57]
[-1.605],[710.03]
[-1.669],[742.19]
[-1.747],[769.99]
[-1.829],[800.91]
[-1.906],[836.9]
[-1.985],[868.65]
[-2.064],[893.65]
[-2.142],[912.5]
[-2.223],[939.01]
[-2.304],[969.34]
[-2.386],[1005.29]
[-2.476],[1030.25]
[-2.554],[1048.89]
[-2.636],[1063.64]
[-2.716],[1086.69]
[-2.799],[1124.83]
[-2.884],[1154.34]
[-2.967],[1173.75]
[-3.054],[1181.32]
[-3.141],[1195.3]
[-3.225],[1226.68]
[-3.308],[1258.56]
[-3.386],[1282.72]
[-3.462],[1289.4]
[-3.533],[1301.98]
[-3.602],[1315.88]
[-3.678],[1345.99]
[-3.752],[1367.41]
[-3.836],[1386.06]
[-3.922],[1392.75]
[-4.011],[1405.24]
[-4.096],[1418.45]
[-4.181],[1431.1]
[-4.266],[1456.2]
[-4.342],[1473.32]
[-4.419],[1486.55]
[-4.494],[1485.02]
[-4.57],[1493.44]
[-4.637],[1505.96]
[-4.72],[1527.5]
[-4.798],[1551.8]
[-4.881],[1553.62]
[-4.964],[1554.5]
[-5.046],[1548.23]
[-5.125],[1561.56]
[-5.214],[1590.75]
[-5.289],[1610.77]
[-5.374],[1607.17]
[-5.455],[1595.95]
[-5.539],[1598.85]
[-5.622],[1607.08]
[-5.707],[1635.14]
[-5.784],[1650.21]
[-5.865],[1646.02]
[-5.945],[1636.24]
[-6.021],[1636.24]
[-6.097],[1649.45]
[-6.173],[1666.23]
[-6.254],[1682.85]
[-6.341],[1680.72]
[-6.423],[1667.33]
[-6.502],[1671.67]
[-6.585],[1673.02]
[-6.669],[1688.4]
[-6.754],[1702.99]
[-6.838],[1703.67]
[-6.92],[1695.81]
[-6.999],[1692.39]
[-7.08],[1691.77]
[-7.161],[1700.17]
[-7.236],[1718.86]
[-7.318],[1727.9]
[-7.395],[1710.43]
[-7.473],[1697.37]
[-7.552],[1697.27]
[-7.632],[1709.84]
[-7.713],[1732.09]
[-7.796],[1736.21]
[-7.881],[1721.6]
[-7.965],[1710.44]
[-8.056],[1708.32]
[-8.139],[1720.21]
[-8.22],[1733.51]
[-8.302],[1740.45]
[-8.384],[1729.2]
[-8.464],[1716.64]
[-8.54],[1711.17]
[-8.616],[1718.85]
[-8.701],[1734.19]
[-8.778],[1743.91]
[-8.864],[1734.83]
[-8.946],[1725.05]
[-9.027],[1721.55]
[-9.11],[1722.21]
[-9.192],[1730.72]
[-9.269],[1739.72]
[-9.354],[1735.58]
[-9.437],[1722.29]
[-9.515],[1715.37]
[-9.601],[1708.43]
[-9.683],[1723.64]
[-9.768],[1741.15]
[-9.85],[1737.67]
[-9.932],[1714.63]
[-10.009],[1702.09]
[-10.088],[1703.58]
[-10.165],[1715.55]
[-10.243],[1724.49]
[-10.323],[1721.78]
[-10.408],[1707.05]
[-10.496],[1699.97]
[-10.581],[1695.93]
[-10.667],[1696.7]
[-10.75],[1701.68]
[-10.823],[1703.04]
[-10.899],[1694.69]
[-10.981],[1684.22]
[-11.054],[1684.2]
[-11.133],[1683.6]
[-11.211],[1687.13]
[-11.294],[1694.08]
[-11.379],[1689.9]
[-11.462],[1679.41]
[-11.54],[1671.04]
[-11.618],[1662.77]
[-11.696],[1669.87]
[-11.772],[1683.04]
[-11.851],[1687.19]
[-11.928],[1668.86]
[-12.012],[1657.08]
[-12.094],[1654.44]
[-12.177],[1659.99]
[-12.257],[1670.63]
[-12.341],[1676.11]
[-12.415],[1664.92]
[-12.497],[1653.03]
[-12.57],[1647.46]
[-12.648],[1646.75]
[-12.716],[1647.42]
[-12.773],[1653.82]
[-12.811],[1655.4]
[-12.822],[1635.25]
[-12.813],[1622.01]
[-12.782],[1617.74]
[-12.728],[1628.89]
[-12.668],[1646.33]
[-12.608],[1648.33]
[-12.547],[1633.64]
[-12.482],[1622.43]
[-12.417],[1619.05]
[-12.341],[1625.41]
[-12.26],[1635.98]
[-12.18],[1639.37]
[-12.092],[1632.29]
[-12.003],[1625.97]
[-11.918],[1623.24]
[-11.836],[1621.86]
[-11.746],[1623.37]
[-11.657],[1630.99]
[-11.566],[1637.96]
[-11.469],[1635.03]
[-11.377],[1630.1]
[-11.278],[1621.09]
[-11.187],[1620.54]
[-11.1],[1635.83]
[-11.013],[1647.62]
[-10.93],[1637.77]
[-10.842],[1625.19]
[-10.763],[1619.07]
[-10.674],[1624.04]
[-10.588],[1636.58]
[-10.503],[1645.59]
[-10.414],[1639.87]
[-10.323],[1634.89]
[-10.24],[1636.21]
[-10.164],[1642.61]
[-10.085],[1648.34]
[-10.011],[1653.93]
[-9.93],[1650.93]
[-9.851],[1643.25]
[-9.772],[1635.66]
[-9.689],[1630.9]
[-9.61],[1637.17]
[-9.54],[1653.17]
[-9.449],[1660.06]
[-9.369],[1649.43]
[-9.296],[1637.]
[-9.22],[1630.76]
[-9.144],[1641.28]
[-9.071],[1655.94]
[-8.983],[1660.84]
[-8.904],[1648.23]
[-8.824],[1639.73]
[-8.739],[1637.75]
[-8.669],[1646.23]
[-8.587],[1655.26]
[-8.517],[1655.3]
[-8.445],[1646.1]
[-8.369],[1643.25]
[-8.293],[1640.56]
[-8.22],[1640.64]
[-8.141],[1645.58]
[-8.058],[1654.54]
[-7.982],[1658.65]
[-7.895],[1655.1]
[-7.818],[1645.32]
[-7.739],[1633.59]
[-7.66],[1639.31]
[-7.58],[1658.01]
[-7.496],[1664.95]
[-7.416],[1651.09]
[-7.334],[1635.71]
[-7.252],[1631.53]
[-7.175],[1646.28]
[-7.091],[1661.6]
[-7.014],[1661.52]
[-6.939],[1644.77]
[-6.859],[1638.4]
[-6.777],[1642.72]
[-6.697],[1644.24]
[-6.604],[1646.4]
[-6.517],[1642.14]
[-6.433],[1633.06]
[-6.35],[1631.69]
[-6.277],[1631.07]
[-6.194],[1623.38]
[-6.118],[1620.11]
[-6.04],[1626.45]
[-5.96],[1628.37]
[-5.881],[1617.92]
[-5.798],[1604.78]
[-5.71],[1591.63]
[-5.624],[1594.65]
[-5.543],[1611.31]
[-5.46],[1610.46]
[-5.375],[1588.81]
[-5.292],[1571.78]
[-5.216],[1559.87]
[-5.156],[1563.37]
[-5.058],[1576.06]
[-4.983],[1565.55]
[-4.893],[1537.71]
[-4.809],[1520.35]
[-4.729],[1521.14]
[-4.654],[1524.64]
[-4.584],[1519.2]
[-4.505],[1506.71]
[-4.435],[1485.05]
[-4.358],[1480.83]
[-4.274],[1473.27]
[-4.187],[1459.6]
[-4.095],[1447.79]
[-4.004],[1449.93]
[-3.916],[1439.98]
[-3.827],[1426.84]
[-3.741],[1405.26]
[-3.666],[1382.51]
[-3.593],[1381.33]
[-3.524],[1381.85]
[-3.444],[1374.93]
[-3.364],[1347.8]
[-3.288],[1324.27]
[-3.204],[1308.38]
[-3.118],[1296.72]
[-3.035],[1290.57]
[-2.948],[1273.01]
[-2.867],[1251.56]
[-2.789],[1225.14]
[-2.707],[1206.45]
[-2.622],[1193.48]
[-2.541],[1174.12]
[-2.457],[1154.56]
[-2.38],[1132.94]
[-2.298],[1113.49]
[-2.22],[1087.19]
[-2.14],[1059.03]
[-2.067],[1029.91]
[-1.988],[1020.21]
[-1.912],[998.47]
[-1.824],[977.75]
[-1.745],[940.21]
[-1.664],[907.95]
[-1.585],[884.33]
[-1.501],[866.3]
[-1.421],[843.91]
[-1.343],[804.98]
[-1.267],[772.4]
[-1.188],[737.77]
[-1.115],[715.92]
[-1.035],[687.39]
[-0.946],[656.02]
[-0.867],[621.79]
[-0.786],[598.33]
[-0.709],[563.83]
[-0.632],[523.79]
[-0.55],[486.94]
[-0.474],[454.82]
[-0.396],[433.37]
[-0.314],[392.97]
[-0.234],[353.63]
[-0.152],[309.36]
[-0.066],[272.58]
[0.016],[239.82]
[0.096],[202.94]
[0.174],[165.46]
[0.251],[117.71]
[0.33],[72.09]
[0.406],[34.67]
[0.482],[-0.87]
[0.563],[-41.12]
[0.64],[-91.13]
[0.728],[-134.2]
[0.811],[-165.11]
[0.889],[-202.43]
[0.974],[-252.48]
[1.048],[-304.72]
[1.131],[-347.76]
[1.212],[-380.45]
[1.294],[-413.52]
[1.38],[-456.38]
[1.463],[-505.01]
[1.548],[-550.29]
[1.636],[-581.68]
[1.715],[-610.13]
[1.797],[-645.33]
[1.876],[-683.95]
[1.953],[-724.9]
[2.03],[-754.27]
[2.109],[-780.59]
[2.197],[-812.7]
[2.273],[-838.15]
[2.354],[-867.87]
[2.444],[-898.36]
[2.517],[-926.86]
[2.601],[-958.11]
[2.678],[-985.25]
[2.754],[-1005.98]
[2.839],[-1020.91]
[2.921],[-1054.25]
[3.004],[-1084.19]
[3.084],[-1112.01]
[3.166],[-1134.22]
[3.251],[-1145.22]
[3.339],[-1154.75]
[0.072],[44.73]
[0.072],[47.33]
[0.072],[50.05]
[0.076],[48.68]
[0.069],[45.38]
[0.072],[44.91]
[0.07],[46.83]
[0.072],[48.08]
[0.073],[46.54]
[0.07],[47.26]
[0.072],[46.08]
[0.072],[44.89]
[0.072],[44.83]
[0.069],[45.32]
[0.072],[46.63]
[0.073],[49.33]
[0.069],[44.72]
[0.069],[44.2]
[0.073],[44.84]
[0.07],[45.36]
[0.072],[46.57]
[0.069],[46.53]
[0.072],[48.81]
[0.073],[46.98]
[0.073],[44.91]
[0.073],[44.07]
[0.07],[47.95]
[0.072],[50.69]
[0.072],[48.68]
[0.072],[45.52]
[0.075],[43.56]
[0.07],[46.95]
[0.072],[48.75]
[0.072],[48.69]
[0.072],[45.93]
[0.07],[44.77]
[0.069],[43.51]
[0.067],[44.78]
[0.072],[46.7]
[0.069],[48.64]
[0.07],[47.33]
[0.07],[45.39]
[0.073],[44.22]
[0.07],[46.22]
[0.07],[46.73]
