slip,lateral_force
[3.396],[-608.91]
[3.469],[-565.65]
[3.554],[-515.11]
[3.634],[-485.18]
[3.717],[-508.78]
[3.804],[-601.15]
[3.893],[-647.71]
[3.975],[-598.89]
[4.059],[-540.72]
[4.14],[-510.12]
[4.216],[-518.56]
[4.298],[-601.97]
[4.378],[-671.98]
[4.456],[-635.08]
[4.536],[-568.3]
[4.618],[-535.91]
[4.704],[-529.75]
[4.799],[-591.4]
[4.869],[-678.81]
[4.947],[-668.4]
[5.029],[-601.75]
[5.109],[-558.79]
[5.185],[-534.55]
[5.263],[-575.31]
[5.355],[-679.63]
[5.441],[-706.55]
[5.539],[-637.15]
[5.608],[-573.96]
[5.689],[-537.99]
[5.776],[-561.65]
[5.846],[-666.38]
[5.929],[-721.15]
[6.007],[-661.38]
[6.091],[-588.54]
[6.178],[-549.08]
[6.261],[-552.58]
[6.338],[-643.41]
[6.419],[-725.22]
[6.507],[-686.43]
[6.584],[-605.18]
[6.661],[-565.47]
[6.745],[-555.16]
[6.827],[-617.84]
[6.904],[-708.63]
[6.989],[-703.04]
[7.069],[-630.81]
[7.159],[-583.72]
[7.237],[-553.28]
[7.324],[-580.43]
[7.4],[-679.58]
[7.482],[-717.54]
[7.559],[-657.2]
[7.647],[-589.11]
[7.73],[-550.44]
[7.81],[-555.94]
[7.897],[-648.89]
[7.979],[-722.56]
[8.068],[-680.71]
[8.154],[-601.59]
[8.226],[-557.25]
[8.31],[-547.61]
[8.389],[-617.]
[8.47],[-710.79]
[8.553],[-698.89]
[8.636],[-616.93]
[8.718],[-569.09]
[8.797],[-552.46]
[8.876],[-588.7]
[8.958],[-676.8]
[9.035],[-702.99]
[9.113],[-643.37]
[9.193],[-590.61]
[9.277],[-560.76]
[9.366],[-556.78]
[9.451],[-633.62]
[9.54],[-705.88]
[9.628],[-676.67]
[9.717],[-605.76]
[9.801],[-557.2]
[9.889],[-537.28]
[9.971],[-598.39]
[10.051],[-696.77]
[10.135],[-696.13]
[10.217],[-618.34]
[10.296],[-562.15]
[10.374],[-539.88]
[10.458],[-572.72]
[10.54],[-663.64]
[10.614],[-698.15]
[10.689],[-637.69]
[10.752],[-578.11]
[10.841],[-555.14]
[10.918],[-555.35]
[11.007],[-618.53]
[11.089],[-683.69]
[11.177],[-664.14]
[11.256],[-606.39]
[11.348],[-568.46]
[11.424],[-537.15]
[11.5],[-567.86]
[11.585],[-661.55]
[11.664],[-692.69]
[11.744],[-632.93]
[11.826],[-568.3]
[11.909],[-530.29]
[11.993],[-542.03]
[12.073],[-633.74]
[12.156],[-698.35]
[12.234],[-654.48]
[12.31],[-576.6]
[12.387],[-542.7]
[12.471],[-538.49]
[12.545],[-595.53]
[12.63],[-673.49]
[12.678],[-668.38]
[12.702],[-594.75]
[12.712],[-550.43]
[12.703],[-552.77]
[12.675],[-592.35]
[12.636],[-660.47]
[12.576],[-664.23]
[12.515],[-609.28]
[12.427],[-583.75]
[12.376],[-581.12]
[12.301],[-555.5]
[12.225],[-583.22]
[12.143],[-661.57]
[12.063],[-678.23]
[11.982],[-626.14]
[11.889],[-568.45]
[11.804],[-529.64]
[11.716],[-561.72]
[11.627],[-658.21]
[11.534],[-694.24]
[11.443],[-638.67]
[11.351],[-580.25]
[11.253],[-541.37]
[11.158],[-537.99]
[11.073],[-625.6]
[10.99],[-709.57]
[10.907],[-674.61]
[10.825],[-589.97]
[10.747],[-547.01]
[10.67],[-547.82]
[10.592],[-606.19]
[10.51],[-680.32]
[10.436],[-671.16]
[10.355],[-612.89]
[10.275],[-588.57]
[10.198],[-566.55]
[10.122],[-562.26]
[10.041],[-633.19]
[9.967],[-696.88]
[9.883],[-669.86]
[9.806],[-603.26]
[9.72],[-551.13]
[9.629],[-537.25]
[9.547],[-617.26]
[9.456],[-707.46]
[9.378],[-685.16]
[9.293],[-606.56]
[9.212],[-563.52]
[9.139],[-549.86]
[9.063],[-592.28]
[8.993],[-683.08]
[8.923],[-698.35]
[8.848],[-631.54]
[8.777],[-579.6]
[8.699],[-558.19]
[8.628],[-574.91]
[8.544],[-654.07]
[8.46],[-699.07]
[8.389],[-656.64]
[8.312],[-604.58]
[8.229],[-577.49]
[8.142],[-555.48]
[8.06],[-601.97]
[7.971],[-687.99]
[7.885],[-693.34]
[7.806],[-631.66]
[7.723],[-574.67]
[7.639],[-541.54]
[7.559],[-579.77]
[7.476],[-683.19]
[7.391],[-711.56]
[7.309],[-641.41]
[7.22],[-579.6]
[7.137],[-556.13]
[7.05],[-569.41]
[6.974],[-649.88]
[6.888],[-707.99]
[6.808],[-664.99]
[6.739],[-603.11]
[6.66],[-572.04]
[6.583],[-560.38]
[6.499],[-613.19]
[6.414],[-689.98]
[6.331],[-685.11]
[6.255],[-626.14]
[6.173],[-584.56]
[6.097],[-557.54]
[6.014],[-577.54]
[5.942],[-665.82]
[5.865],[-702.53]
[5.783],[-649.08]
[5.698],[-586.78]
[5.615],[-549.87]
[5.533],[-556.88]
[5.439],[-640.2]
[5.365],[-700.41]
[5.282],[-654.49]
[5.204],[-587.25]
[5.124],[-558.11]
[5.045],[-555.54]
[4.97],[-606.26]
[4.89],[-671.43]
[4.809],[-658.18]
[4.728],[-600.52]
[4.646],[-565.86]
[4.567],[-547.12]
[4.491],[-566.2]
[4.407],[-631.71]
[4.33],[-659.59]
[4.255],[-613.59]
[4.171],[-561.73]
[4.087],[-528.31]
[4.002],[-530.56]
[3.912],[-593.75]
[3.828],[-645.59]
[3.754],[-612.33]
[3.674],[-551.97]
[3.593],[-517.2]
[3.52],[-511.86]
[3.44],[-559.1]
[3.358],[-614.62]
[3.277],[-601.32]
[3.196],[-542.26]
[3.114],[-504.13]
[3.032],[-494.53]
[2.947],[-516.81]
[2.868],[-557.65]
[2.794],[-567.36]
[2.726],[-533.38]
[2.644],[-495.71]
[2.561],[-468.19]
[2.478],[-459.94]
[2.399],[-491.23]
[2.308],[-523.63]
[2.226],[-507.72]
[2.15],[-460.4]
[2.073],[-418.26]
[1.995],[-403.75]
[1.922],[-428.82]
[1.839],[-460.73]
[1.764],[-451.68]
[1.677],[-404.38]
[1.595],[-365.54]
[1.516],[-353.14]
[1.431],[-362.98]
[1.351],[-376.2]
[1.269],[-367.06]
[1.191],[-338.53]
[1.11],[-306.54]
[1.026],[-290.07]
[0.95],[-279.79]
[0.861],[-273.61]
[0.781],[-264.51]
[0.696],[-251.23]
[0.61],[-231.82]
[0.531],[-202.65]
[0.456],[-172.29]
[0.371],[-152.92]
[0.3],[-146.12]
[0.216],[-137.5]
[0.133],[-107.64]
[0.051],[-68.2]
[-0.031],[-38.44]
[-0.114],[-22.51]
[-0.196],[-2.54]
[-0.282],[26.21]
[-0.357],[60.24]
[-0.44],[86.56]
[-0.517],[105.02]
[-0.599],[125.05]
[-0.687],[154.14]
[-0.775],[190.37]
[-0.858],[218.27]
[-0.941],[228.57]
[-1.026],[235.37]
[-1.104],[251.92]
[-1.186],[290.83]
[-1.264],[326.9]
[-1.34],[332.36]
[-1.416],[322.8]
[-1.507],[323.4]
[-1.592],[344.27]
[-1.666],[382.27]
[-1.745],[410.7]
[-1.829],[414.94]
[-1.912],[404.71]
[-1.991],[399.03]
[-2.064],[404.83]
[-2.142],[435.03]
[-2.223],[475.26]
[-2.304],[484.99]
[-2.387],[466.3]
[-2.472],[447.55]
[-2.563],[442.34]
[-2.647],[468.86]
[-2.723],[518.81]
[-2.81],[541.16]
[-2.902],[516.16]
[-2.975],[482.92]
[-3.054],[467.57]
[-3.141],[491.84]
[-3.231],[555.53]
[-3.308],[591.68]
[-3.39],[562.]
[-3.462],[514.19]
[-3.539],[495.27]
[-3.608],[519.57]
[-3.679],[582.]
[-3.752],[615.39]
[-3.831],[584.83]
[-3.918],[538.35]
[-4.004],[523.03]
[-4.099],[532.69]
[-4.182],[579.78]
[-4.263],[624.21]
[-4.343],[611.84]
[-4.421],[565.45]
[-4.498],[537.79]
[-4.567],[532.68]
[-4.638],[573.54]
[-4.72],[631.08]
[-4.798],[640.89]
[-4.884],[596.01]
[-4.963],[553.61]
[-5.048],[537.63]
[-5.128],[567.26]
[-5.207],[636.65]
[-5.287],[661.03]
[-5.368],[612.54]
[-5.45],[555.67]
[-5.53],[537.54]
[-5.613],[563.12]
[-5.697],[630.4]
[-5.779],[664.62]
[-5.859],[624.43]
[-5.941],[565.53]
[-6.015],[545.92]
[-6.096],[558.97]
[-6.172],[613.83]
[-6.251],[659.65]
[-6.336],[640.23]
[-6.417],[586.89]
[-6.496],[557.03]
[-6.584],[555.58]
[-6.667],[593.62]
[-6.755],[651.17]
[-6.843],[662.35]
[-6.916],[618.1]
[-7.001],[570.22]
[-7.08],[552.78]
[-7.157],[575.52]
[-7.242],[646.98]
[-7.318],[676.32]
[-7.397],[634.73]
[-7.476],[575.79]
[-7.553],[553.51]
[-7.637],[566.69]
[-7.718],[628.28]
[-7.799],[672.12]
[-7.881],[643.02]
[-7.97],[584.1]
[-8.055],[555.57]
[-8.142],[559.7]
[-8.223],[609.]
[-8.305],[658.92]
[-8.385],[649.9]
[-8.461],[601.51]
[-8.54],[570.91]
[-8.62],[563.88]
[-8.699],[588.21]
[-8.783],[640.03]
[-8.86],[660.88]
[-8.948],[627.79]
[-9.028],[579.27]
[-9.109],[557.08]
[-9.192],[565.29]
[-9.28],[623.5]
[-9.35],[667.84]
[-9.43],[645.88]
[-9.515],[587.55]
[-9.6],[556.29]
[-9.682],[555.45]
[-9.765],[601.92]
[-9.845],[658.23]
[-9.933],[656.82]
[-10.008],[601.38]
[-10.088],[561.3]
[-10.165],[558.34]
[-10.246],[586.13]
[-10.326],[638.67]
[-10.407],[655.44]
[-10.494],[621.45]
[-10.579],[576.58]
[-10.665],[561.16]
[-10.743],[563.78]
[-10.826],[608.14]
[-10.904],[653.93]
[-10.981],[643.61]
[-11.056],[590.45]
[-11.132],[555.63]
[-11.215],[549.03]
[-11.295],[585.93]
[-11.377],[643.51]
[-11.461],[654.04]
[-11.545],[606.29]
[-11.621],[559.82]
[-11.697],[545.28]
[-11.775],[565.89]
[-11.851],[623.47]
[-11.931],[655.36]
[-12.01],[624.38]
[-12.097],[572.29]
[-12.181],[550.08]
[-12.262],[552.78]
[-12.342],[591.52]
[-12.42],[639.38]
[-12.499],[638.11]
[-12.576],[597.98]
[-12.651],[561.21]
[-12.721],[547.22]
[-12.781],[570.74]
[-12.804],[630.42]
[-12.835],[656.19]
[-12.823],[620.3]
[-12.789],[563.43]
[-12.741],[547.43]
[-12.684],[565.97]
[-12.614],[619.31]
[-12.556],[658.11]
[-12.49],[637.41]
[-12.43],[586.88]
[-12.349],[561.99]
[-12.272],[556.35]
[-12.19],[580.46]
[-12.105],[633.95]
[-12.013],[656.78]
[-11.936],[623.68]
[-11.849],[574.57]
[-11.76],[550.06]
[-11.673],[560.38]
[-11.582],[615.13]
[-11.487],[660.26]
[-11.392],[641.67]
[-11.298],[588.32]
[-11.211],[555.76]
[-11.119],[553.39]
[-11.031],[597.1]
[-10.948],[653.3]
[-10.863],[656.1]
[-10.779],[605.02]
[-10.693],[562.08]
[-10.603],[556.97]
[-10.515],[582.03]
[-10.426],[633.85]
[-10.339],[656.08]
[-10.256],[626.42]
[-10.173],[583.48]
[-10.094],[562.57]
[-10.018],[563.87]
[-9.942],[610.94]
[-9.864],[661.66]
[-9.785],[652.8]
[-9.705],[595.17]
[-9.623],[560.52]
[-9.544],[555.57]
[-9.462],[597.79]
[-9.385],[653.99]
[-9.312],[657.64]
[-9.239],[612.56]
[-9.155],[575.1]
[-9.081],[566.86]
[-8.997],[579.94]
[-8.911],[630.38]
[-8.831],[663.05]
[-8.75],[638.93]
[-8.67],[591.2]
[-8.594],[567.43]
[-8.521],[568.03]
[-8.448],[616.48]
[-8.379],[665.09]
[-8.302],[656.24]
[-8.224],[602.86]
[-8.145],[568.99]
[-8.065],[560.56]
[-7.983],[597.91]
[-7.903],[657.48]
[-7.827],[668.77]
[-7.745],[618.13]
[-7.664],[573.74]
[-7.59],[565.33]
[-7.509],[588.18]
[-7.427],[638.77]
[-7.343],[662.37]
[-7.267],[633.44]
[-7.186],[591.11]
[-7.112],[573.04]
[-7.033],[563.21]
[-6.966],[600.68]
[-6.873],[653.79]
[-6.792],[653.49]
[-6.704],[600.99]
[-6.616],[560.55]
[-6.53],[549.33]
[-6.444],[588.79]
[-6.362],[652.67]
[-6.281],[660.4]
[-6.198],[608.46]
[-6.124],[561.37]
[-6.048],[553.56]
[-5.967],[577.69]
[-5.885],[633.94]
[-5.806],[658.42]
[-5.723],[617.44]
[-5.64],[570.98]
[-5.556],[560.56]
[-5.486],[569.49]
[-5.393],[607.55]
[-5.311],[642.23]
[-5.23],[630.67]
[-5.15],[592.65]
[-5.064],[566.86]
[-4.983],[550.76]
[-4.897],[572.86]
[-4.817],[628.45]
[-4.736],[646.56]
[-4.656],[604.41]
[-4.586],[553.66]
[-4.518],[532.06]
[-4.434],[551.41]
[-4.359],[610.38]
[-4.28],[635.48]
[-4.194],[595.49]
[-4.105],[540.51]
[-4.01],[525.87]
[-3.919],[541.08]
[-3.83],[582.53]
[-3.747],[608.34]
[-3.674],[584.16]
[-3.599],[541.32]
[-3.529],[522.46]
[-3.46],[518.94]
[-3.383],[532.84]
[-3.305],[563.88]
[-3.217],[570.38]
[-3.131],[540.63]
[-3.048],[507.27]
[-2.96],[480.86]
[-2.881],[480.78]
[-2.804],[520.99]
[-2.723],[549.6]
[-2.646],[523.99]
[-2.56],[472.75]
[-2.481],[440.05]
[-2.397],[443.29]
[-2.316],[481.43]
[-2.237],[507.91]
[-2.162],[480.99]
[-2.082],[432.44]
[-2.01],[408.74]
[-1.933],[410.05]
[-1.851],[425.26]
[-1.772],[435.15]
[-1.687],[422.79]
[-1.604],[396.32]
[-1.523],[375.47]
[-1.44],[359.53]
[-1.357],[347.03]
[-1.281],[348.98]
[-1.21],[354.64]
[-1.129],[343.65]
[-1.053],[320.15]
[-0.969],[283.46]
[-0.89],[256.82]
[-0.811],[263.09]
[-0.729],[276.34]
[-0.648],[263.98]
[-0.573],[227.38]
[-0.493],[193.24]
[-0.412],[170.9]
[-0.339],[168.28]
[-0.259],[161.95]
[-0.177],[135.84]
[-0.091],[101.79]
[-0.003],[78.77]
[0.076],[61.5]
[0.155],[37.27]
[0.235],[5.85]
[0.313],[-27.26]
[0.39],[-48.06]
[0.463],[-59.79]
[0.551],[-84.77]
[0.626],[-122.33]
[0.715],[-158.47]
[0.798],[-183.37]
[0.88],[-197.1]
[0.963],[-210.93]
[1.039],[-239.28]
[1.12],[-270.69]
[1.207],[-293.61]
[1.288],[-314.31]
[1.373],[-330.1]
[1.457],[-341.79]
[1.542],[-348.78]
[1.631],[-355.82]
[1.712],[-380.17]
[1.795],[-419.68]
[1.871],[-439.7]
[1.952],[-434.16]
[2.023],[-415.36]
[2.105],[-406.4]
[2.185],[-440.44]
[2.272],[-497.2]
[2.352],[-517.35]
[2.434],[-489.52]
[2.514],[-456.72]
[2.596],[-447.15]
[2.672],[-484.12]
[2.754],[-547.98]
[2.834],[-566.42]
[2.913],[-528.99]
[3.],[-496.37]
[3.082],[-483.94]
[3.165],[-508.23]
[3.253],[-568.73]
[3.33],[-599.02]
[0.067],[-9.4]
[0.066],[-7.77]
[0.06],[-7.65]
[0.063],[-9.3]
[0.069],[-8.61]
[0.067],[-9.23]
[0.066],[-10.76]
[0.064],[-9.28]
[0.064],[-8.5]
[0.063],[-9.07]
[0.061],[-8.47]
[0.069],[-7.85]
[0.069],[-10.66]
[0.063],[-10.57]
[0.07],[-9.9]
[0.069],[-9.18]
[0.067],[-8.44]
[0.064],[-10.61]
[0.064],[-11.47]
[0.066],[-10.63]
[0.069],[-7.69]
[0.067],[-5.57]
[0.067],[-7.16]
[0.072],[-10.02]
[0.064],[-11.46]
[0.066],[-9.37]
[0.066],[-7.18]
[0.064],[-7.8]
[0.063],[-9.92]
[0.067],[-10.]
[0.066],[-8.58]
[0.066],[-8.71]
[0.067],[-8.5]
[0.066],[-9.06]
[0.066],[-9.91]
[0.064],[-8.62]
[0.066],[-9.35]
[0.067],[-10.77]
[0.064],[-9.85]
[0.064],[-9.22]
[0.064],[-9.2]
[0.063],[-7.92]
[0.066],[-9.34]
[0.066],[-10.78]
[0.064],[-9.95]
