slip,lateral_force
[-4.799],[1990.94]
[-4.88],[2038.23]
[-4.961],[2053.67]
[-5.048],[2062.33]
[-5.125],[2052.71]
[-5.21],[2075.94]
[-5.287],[2100.51]
[-5.369],[2133.27]
[-5.45],[2146.06]
[-5.537],[2153.87]
[-5.622],[2161.53]
[-5.701],[2168.65]
[-5.783],[2188.08]
[-5.863],[2209.41]
[-5.938],[2241.35]
[-6.012],[2242.43]
[-6.102],[2247.14]
[-6.175],[2240.05]
[-6.258],[2267.36]
[-6.338],[2287.02]
[-6.419],[2318.49]
[-6.502],[2316.79]
[-6.581],[2315.76]
[-6.666],[2312.35]
[-6.751],[2326.3]
[-6.841],[2355.47]
[-6.923],[2377.32]
[-7.006],[2386.57]
[-7.085],[2363.61]
[-7.163],[2367.57]
[-7.237],[2374.86]
[-7.321],[2412.57]
[-7.398],[2428.16]
[-7.471],[2434.01]
[-7.549],[2412.37]
[-7.631],[2411.27]
[-7.715],[2421.6]
[-7.796],[2444.55]
[-7.882],[2462.59]
[-7.968],[2465.95]
[-8.053],[2461.19]
[-8.136],[2449.41]
[-8.223],[2458.66]
[-8.3],[2469.49]
[-8.384],[2497.42]
[-8.458],[2501.24]
[-8.537],[2499.49]
[-8.62],[2481.5]
[-8.701],[2480.14]
[-8.783],[2496.11]
[-8.864],[2519.68]
[-8.945],[2532.23]
[-9.028],[2517.63]
[-9.107],[2501.94]
[-9.186],[2494.1]
[-9.275],[2516.37]
[-9.353],[2539.81]
[-9.432],[2553.96]
[-9.515],[2536.49]
[-9.595],[2516.47]
[-9.679],[2514.55]
[-9.769],[2522.17]
[-9.847],[2542.38]
[-9.924],[2546.43]
[-10.005],[2543.16]
[-10.084],[2525.68]
[-10.17],[2522.35]
[-10.25],[2525.67]
[-10.334],[2544.48]
[-10.414],[2553.47]
[-10.502],[2548.56]
[-10.589],[2532.7]
[-10.671],[2527.82]
[-10.75],[2529.18]
[-10.832],[2537.45]
[-10.904],[2549.47]
[-10.983],[2545.96]
[-11.062],[2529.38]
[-11.14],[2513.67]
[-11.224],[2502.42]
[-11.303],[2519.08]
[-11.386],[2539.89]
[-11.474],[2540.]
[-11.55],[2515.68]
[-11.63],[2498.39]
[-11.705],[2494.36]
[-11.779],[2503.82]
[-11.855],[2519.8]
[-11.94],[2522.82]
[-12.023],[2503.37]
[-12.11],[2486.63]
[-12.19],[2485.29]
[-12.279],[2490.71]
[-12.357],[2504.56]
[-12.43],[2506.08]
[-12.51],[2492.27]
[-12.583],[2474.19]
[-12.659],[2468.05]
[-12.738],[2469.33]
[-12.785],[2481.75]
[-12.823],[2488.84]
[-12.833],[2485.59]
[-12.824],[2466.88]
[-12.786],[2451.6]
[-12.735],[2448.07]
[-12.671],[2466.07]
[-12.605],[2481.99]
[-12.545],[2481.3]
[-12.477],[2460.38]
[-12.412],[2449.41]
[-12.335],[2448.67]
[-12.26],[2459.64]
[-12.175],[2478.3]
[-12.088],[2485.83]
[-12.],[2480.22]
[-11.911],[2467.04]
[-11.823],[2453.24]
[-11.734],[2453.1]
[-11.645],[2469.87]
[-11.56],[2475.45]
[-11.459],[2466.5]
[-11.369],[2449.84]
[-11.269],[2442.8]
[-11.178],[2444.9]
[-11.089],[2463.63]
[-11.005],[2476.82]
[-10.923],[2471.97]
[-10.838],[2450.43]
[-10.755],[2438.82]
[-10.679],[2441.52]
[-10.592],[2460.22]
[-10.503],[2472.13]
[-10.414],[2462.21]
[-10.332],[2450.32]
[-10.25],[2447.65]
[-10.167],[2443.58]
[-10.089],[2447.78]
[-10.022],[2458.89]
[-9.933],[2466.35]
[-9.86],[2458.84]
[-9.774],[2439.49]
[-9.696],[2431.22]
[-9.611],[2440.74]
[-9.535],[2465.76]
[-9.456],[2471.92]
[-9.376],[2457.43]
[-9.302],[2434.65]
[-9.224],[2425.06]
[-9.144],[2435.98]
[-9.062],[2455.54]
[-8.984],[2462.48]
[-8.9],[2451.33]
[-8.821],[2429.86]
[-8.733],[2419.65]
[-8.66],[2427.22]
[-8.581],[2450.1]
[-8.508],[2459.65]
[-8.43],[2447.14]
[-8.36],[2427.13]
[-8.286],[2416.16]
[-8.208],[2413.48]
[-8.128],[2422.52]
[-8.046],[2430.18]
[-7.974],[2431.49]
[-7.884],[2416.34]
[-7.808],[2395.79]
[-7.726],[2382.7]
[-7.65],[2392.43]
[-7.571],[2411.12]
[-7.486],[2414.56]
[-7.407],[2390.42]
[-7.328],[2364.82]
[-7.245],[2355.79]
[-7.166],[2369.82]
[-7.085],[2378.23]
[-7.004],[2371.37]
[-6.928],[2346.98]
[-6.852],[2327.09]
[-6.77],[2310.38]
[-6.679],[2316.25]
[-6.599],[2322.41]
[-6.512],[2320.27]
[-6.431],[2299.34]
[-6.353],[2276.72]
[-6.274],[2259.46]
[-6.2],[2255.33]
[-6.116],[2261.57]
[-6.042],[2253.21]
[-5.961],[2240.1]
[-5.875],[2213.14]
[-5.796],[2188.5]
[-5.71],[2173.16]
[-5.627],[2182.39]
[-5.546],[2179.99]
[-5.461],[2166.92]
[-5.384],[2125.33]
[-5.302],[2099.63]
[-5.216],[2080.65]
[-5.138],[2092.76]
[-5.055],[2086.68]
[-4.969],[2066.82]
[-4.89],[2025.79]
[-4.808],[2003.48]
[-4.73],[1981.7]
[-4.653],[1983.52]
[-4.575],[1969.05]
[-4.499],[1954.82]
[-4.426],[1919.23]
[-4.347],[1895.57]
[-4.26],[1869.62]
[-4.173],[1860.22]
[-4.084],[1848.53]
[-3.995],[1843.3]
[-3.909],[1809.63]
