slip,lateral_force
[2.668],[-774.28]
[2.745],[-806.86]
[2.823],[-827.2]
[2.905],[-838.46]
[2.986],[-841.91]
[3.071],[-847.9]
[3.155],[-870.48]
[3.235],[-904.71]
[3.312],[-918.55]
[0.072],[44.02]
[0.073],[46.29]
[0.072],[45.62]
[0.073],[43.39]
[0.07],[43.16]
[0.07],[46.65]
[0.073],[46.05]
[0.07],[42.8]
[0.072],[40.8]
[0.069],[42.75]
[0.069],[43.85]
[0.07],[45.88]
[0.073],[44.72]
[0.066],[42.15]
[0.07],[41.47]
[0.073],[40.62]
[0.07],[44.57]
[0.07],[48.06]
[0.073],[43.91]
[0.07],[41.4]
[0.073],[40.16]
[0.07],[44.19]
[0.067],[46.73]
[0.069],[44.48]
[0.066],[43.92]
[0.066],[42.77]
[0.07],[44.89]
[0.07],[44.16]
[0.07],[43.85]
[0.067],[45.21]
[0.075],[43.9]
[0.073],[43.96]
[0.07],[43.53]
[0.07],[42.19]
[0.067],[42.6]
[0.072],[45.21]
[0.072],[45.85]
[0.07],[43.24]
[0.069],[41.43]
[0.07],[41.45]
[0.066],[41.19]
[0.072],[45.19]
[0.067],[45.19]
[0.067],[43.19]
[0.073],[40.69]
