slip,lateral_force
[-10.081],[1204.99]
[-10.152],[1197.77]
[-10.231],[1198.19]
[-10.316],[1207.58]
[-10.404],[1222.28]
[-10.484],[1224.47]
[-10.566],[1207.53]
[-10.658],[1197.62]
[-10.737],[1192.91]
[-10.817],[1199.24]
[-10.896],[1215.71]
[-10.967],[1221.89]
[-11.048],[1208.98]
[-11.126],[1192.52]
[-11.203],[1189.97]
[-11.29],[1197.14]
[-11.366],[1212.19]
[-11.452],[1221.3]
[-11.531],[1207.18]
[-11.611],[1192.51]
[-11.687],[1187.74]
[-11.765],[1191.69]
[-11.844],[1203.3]
[-11.925],[1216.74]
[-12.003],[1212.04]
[-12.089],[1197.97]
[-12.174],[1188.72]
[-12.257],[1184.03]
[-12.357],[1193.85]
[-12.415],[1206.44]
[-12.499],[1211.42]
[-12.57],[1201.48]
[-12.651],[1190.74]
[-12.718],[1182.08]
[-12.781],[1183.97]
[-12.814],[1195.07]
[-12.827],[1195.71]
[-12.819],[1179.67]
[-12.779],[1169.88]
[-12.728],[1173.32]
[-12.678],[1178.62]
[-12.614],[1186.81]
[-12.547],[1195.2]
[-12.485],[1185.65]
[-12.402],[1176.66]
[-12.348],[1177.37]
[-12.272],[1174.13]
[-12.184],[1178.4]
[-12.105],[1190.]
[-12.019],[1198.91]
[-11.927],[1190.98]
[-11.845],[1179.48]
[-11.765],[1169.96]
[-11.67],[1174.87]
[-11.585],[1195.56]
[-11.503],[1209.46]
[-11.395],[1197.09]
[-11.301],[1180.13]
[-11.206],[1171.93]
[-11.123],[1181.21]
[-11.028],[1199.73]
[-10.952],[1207.51]
[-10.872],[1195.11]
[-10.791],[1180.64]
[-10.696],[1181.53]
[-10.603],[1182.63]
[-10.516],[1189.28]
[-10.433],[1198.13]
[-10.341],[1196.55]
[-10.262],[1187.51]
[-10.183],[1182.62]
[-10.104],[1179.01]
[-10.025],[1189.53]
[-9.951],[1208.47]
[-9.863],[1212.27]
[-9.79],[1191.66]
[-9.701],[1176.21]
[-9.625],[1166.76]
[-9.537],[1176.52]
[-9.456],[1200.48]
[-9.385],[1208.15]
[-9.307],[1189.77]
[-9.237],[1174.81]
[-9.158],[1172.11]
[-9.072],[1180.08]
[-8.995],[1197.28]
[-8.908],[1205.41]
[-8.832],[1194.1]
[-8.747],[1180.88]
[-8.671],[1178.2]
[-8.593],[1182.76]
[-8.524],[1194.95]
[-8.454],[1202.13]
[-8.376],[1195.61]
[-8.306],[1182.22]
[-8.226],[1175.98]
[-8.145],[1170.94]
[-8.071],[1187.75]
[-7.986],[1207.18]
[-7.911],[1207.25]
[-7.834],[1189.79]
[-7.756],[1176.48]
[-7.677],[1173.84]
[-7.59],[1190.33]
[-7.512],[1207.37]
[-7.427],[1204.61]
[-7.349],[1183.47]
[-7.268],[1173.75]
[-7.189],[1178.56]
[-7.107],[1189.]
[-7.031],[1200.45]
[-6.954],[1204.79]
[-6.876],[1192.52]
[-6.789],[1187.27]
[-6.705],[1188.2]
[-6.619],[1189.19]
[-6.524],[1195.85]
[-6.444],[1205.63]
[-6.36],[1196.21]
[-6.276],[1178.47]
[-6.202],[1169.42]
[-6.118],[1171.19]
[-6.046],[1186.83]
[-5.96],[1203.1]
[-5.885],[1194.13]
[-5.8],[1168.13]
[-5.71],[1156.15]
[-5.632],[1163.81]
[-5.542],[1182.23]
[-5.458],[1196.2]
[-5.382],[1186.23]
[-5.303],[1156.3]
[-5.226],[1148.12]
[-5.137],[1158.16]
[-5.061],[1167.87]
[-4.979],[1173.1]
[-4.896],[1162.63]
[-4.812],[1150.72]
[-4.735],[1144.56]
[-4.656],[1139.32]
[-4.584],[1139.93]
[-4.513],[1151.65]
[-4.44],[1153.77]
[-4.358],[1138.82]
[-4.283],[1120.]
[-4.194],[1108.49]
[-4.096],[1108.47]
[-4.001],[1125.67]
[-3.921],[1133.82]
[-3.833],[1113.46]
[-3.751],[1088.97]
[-3.671],[1074.83]
[-3.602],[1077.75]
[-3.529],[1092.8]
[-3.451],[1096.68]
[-3.381],[1073.35]
[-3.298],[1046.29]
[-3.22],[1038.81]
[-3.128],[1036.85]
[-3.051],[1036.74]
[-2.962],[1034.44]
[-2.887],[1016.99]
[-2.802],[998.94]
[-2.731],[985.79]
[-2.646],[972.28]
[-2.557],[960.62]
[-2.481],[958.72]
[-2.392],[955.86]
[-2.311],[933.92]
[-2.231],[907.69]
[-2.163],[888.13]
[-2.089],[876.63]
[-2.009],[870.96]
[-1.924],[863.12]
[-1.849],[844.88]
[-1.764],[817.09]
[-1.675],[789.83]
[-1.595],[776.84]
[-1.509],[767.41]
[-1.438],[758.19]
[-1.351],[730.73]
[-1.279],[698.27]
[-1.2],[676.49]
[-1.129],[660.64]
[-1.038],[646.3]
[-0.957],[618.81]
[-0.884],[597.12]
[-0.797],[577.61]
[-0.722],[551.8]
[-0.649],[523.21]
[-0.563],[497.48]
[-0.49],[476.75]
[-0.412],[454.06]
[-0.327],[430.8]
[-0.251],[398.87]
[-0.172],[365.23]
[-0.08],[336.81]
[-0.006],[311.3]
[0.075],[285.73]
[0.155],[256.68]
[0.234],[215.97]
[0.311],[178.42]
[0.395],[149.47]
[0.465],[123.16]
[0.548],[92.37]
[0.634],[55.4]
[0.719],[19.09]
[0.794],[-10.1]
[0.877],[-44.15]
[0.952],[-75.13]
[1.042],[-111.1]
[1.123],[-145.84]
[1.194],[-172.99]
[1.281],[-198.84]
[1.373],[-232.64]
[1.446],[-271.78]
[1.541],[-305.29]
[1.631],[-328.94]
[1.703],[-348.73]
[1.789],[-374.21]
[1.867],[-405.36]
[1.952],[-437.4]
[2.03],[-462.47]
[2.106],[-479.21]
[2.196],[-495.33]
[2.275],[-514.22]
[2.361],[-533.59]
[2.446],[-563.3]
[2.523],[-586.63]
[2.599],[-601.46]
[2.682],[-610.3]
[2.76],[-616.46]
[2.839],[-632.6]
[2.919],[-663.9]
[3.005],[-686.8]
[3.099],[-693.26]
[3.174],[-697.19]
[3.25],[-695.59]
[3.333],[-709.48]
[0.076],[136.95]
[0.069],[137.44]
[0.076],[135.64]
[0.072],[132.72]
[0.069],[132.58]
[0.069],[138.34]
[0.075],[140.33]
[0.075],[136.49]
[0.073],[133.98]
[0.072],[132.68]
[0.072],[134.35]
[0.066],[137.09]
[0.069],[139.]
[0.073],[139.37]
[0.073],[136.7]
[0.073],[131.97]
[0.066],[131.29]
[0.073],[137.32]
[0.066],[141.22]
[0.069],[137.06]
[0.061],[133.29]
[0.069],[132.54]
[0.069],[134.86]
[0.066],[138.16]
[0.072],[138.49]
[0.069],[137.62]
[0.069],[137.18]
[0.072],[134.65]
[0.066],[132.8]
[0.072],[135.01]
[0.066],[139.47]
[0.072],[140.45]
[0.064],[138.53]
[0.07],[131.55]
[0.064],[130.06]
[0.064],[136.45]
[0.075],[138.65]
[0.073],[137.86]
[0.066],[134.81]
[0.067],[133.6]
[0.072],[132.77]
[0.069],[133.91]
[0.067],[137.64]
[0.072],[138.18]
[0.076],[137.49]
