slip,lateral_force
[0.881],[-118.99]
[0.959],[-138.51]
[1.042],[-166.82]
[1.123],[-187.6]
[1.202],[-191.34]
[1.278],[-196.66]
[1.368],[-204.67]
[1.453],[-220.43]
[1.539],[-240.45]
[1.614],[-256.41]
[1.696],[-265.33]
[1.773],[-266.18]
[1.855],[-265.61]
[1.927],[-267.16]
[2.009],[-289.57]
[2.096],[-315.82]
[2.172],[-324.44]
[2.259],[-314.24]
[2.348],[-304.06]
[2.435],[-306.14]
[2.514],[-334.22]
[2.587],[-364.3]
[2.669],[-369.86]
[2.738],[-352.28]
[2.821],[-334.56]
[2.903],[-338.5]
[2.997],[-366.68]
[3.074],[-400.42]
[3.16],[-405.39]
[3.236],[-381.61]
[3.314],[-361.73]
[3.393],[-370.45]
[3.476],[-397.75]
[3.551],[-423.98]
[3.641],[-429.29]
[3.72],[-413.9]
[3.807],[-398.87]
[3.891],[-393.96]
[3.976],[-409.67]
[4.055],[-440.62]
[4.141],[-459.57]
[4.217],[-448.09]
[4.301],[-422.19]
[4.374],[-407.3]
[4.459],[-418.5]
[4.539],[-459.09]
[4.624],[-484.42]
[4.714],[-469.88]
[4.793],[-436.36]
[4.872],[-418.12]
[4.954],[-429.98]
[5.036],[-470.98]
[5.115],[-499.02]
[5.188],[-487.1]
[5.273],[-452.39]
[5.359],[-430.61]
[5.45],[-438.48]
[5.523],[-478.61]
[5.605],[-507.79]
[5.691],[-500.86]
[5.77],[-469.43]
[5.849],[-453.42]
[5.929],[-452.21]
[6.011],[-477.27]
[6.099],[-507.78]
[6.178],[-513.1]
[6.267],[-492.35]
[6.344],[-468.76]
[6.425],[-455.3]
[6.509],[-470.53]
[6.587],[-509.07]
[6.666],[-530.11]
[6.748],[-510.91]
[6.833],[-477.19]
[6.916],[-456.]
[7.001],[-469.98]
[7.075],[-512.39]
[7.161],[-536.92]
[7.248],[-521.17]
[7.33],[-484.89]
[7.404],[-464.46]
[7.486],[-470.89]
[7.572],[-510.64]
[7.653],[-539.69]
[7.732],[-531.43]
[7.816],[-498.38]
[7.903],[-476.93]
[7.982],[-473.54]
[8.066],[-504.44]
[8.148],[-535.96]
[8.23],[-535.15]
[8.309],[-512.35]
[8.394],[-493.15]
[8.474],[-480.65]
[8.55],[-489.08]
[8.639],[-524.3]
[8.724],[-543.08]
[8.802],[-527.94]
[8.883],[-495.79]
[8.958],[-474.81]
[9.035],[-479.62]
[9.109],[-520.78]
[9.192],[-547.91]
[9.274],[-536.15]
[9.363],[-502.09]
[9.459],[-479.85]
[9.537],[-477.65]
[9.632],[-511.79]
[9.714],[-546.39]
[9.803],[-540.47]
[9.892],[-507.46]
[9.974],[-486.81]
[10.05],[-486.35]
[10.136],[-505.05]
[10.218],[-533.1]
[10.296],[-536.71]
[10.376],[-518.77]
[10.458],[-501.18]
[10.541],[-484.84]
[10.617],[-483.81]
[10.687],[-512.65]
[10.769],[-538.83]
[10.842],[-533.23]
[10.929],[-505.44]
[11.006],[-480.47]
[11.097],[-473.8]
[11.171],[-504.13]
[11.256],[-539.97]
[11.344],[-539.02]
[11.427],[-505.79]
[11.512],[-476.98]
[11.592],[-471.7]
[11.671],[-495.04]
[11.754],[-528.75]
[11.826],[-534.59]
[11.909],[-507.01]
[11.994],[-483.76]
[12.075],[-480.17]
[12.158],[-485.94]
[12.238],[-507.59]
[12.317],[-521.51]
[12.395],[-517.1]
[12.475],[-498.88]
[12.551],[-485.06]
[12.624],[-471.93]
[12.675],[-484.48]
[12.702],[-506.37]
[12.71],[-517.]
[12.708],[-521.66]
[12.678],[-522.32]
[12.643],[-488.13]
[12.588],[-452.52]
[12.518],[-477.23]
[12.446],[-533.88]
[12.377],[-549.14]
[12.308],[-500.42]
[12.231],[-456.19]
[12.152],[-461.15]
[12.073],[-513.03]
[11.993],[-545.02]
[11.905],[-532.34]
[11.819],[-499.21]
[11.727],[-478.39]
[11.639],[-475.27]
[11.545],[-496.77]
[11.452],[-535.1]
[11.36],[-544.6]
[11.268],[-510.03]
[11.174],[-480.72]
[11.083],[-483.15]
[10.999],[-502.42]
[10.907],[-523.3]
[10.826],[-525.12]
[10.747],[-518.18]
[10.667],[-513.76]
[10.598],[-499.55]
[10.512],[-477.78]
[10.432],[-491.77]
[10.36],[-535.37]
[10.274],[-554.43]
[10.201],[-522.69]
[10.122],[-479.84]
[10.038],[-469.19]
[9.962],[-500.85]
[9.886],[-545.79]
[9.801],[-550.83]
[9.712],[-519.82]
[9.623],[-491.63]
[9.54],[-484.55]
[9.452],[-495.41]
[9.369],[-527.81]
[9.285],[-545.8]
[9.212],[-531.96]
[9.135],[-502.6]
[9.06],[-490.83]
[8.993],[-491.57]
[8.916],[-514.52]
[8.843],[-535.53]
[8.768],[-537.23]
[8.696],[-519.79]
[8.626],[-500.51]
[8.543],[-484.05]
[8.468],[-491.8]
[8.388],[-532.42]
[8.309],[-553.67]
[8.227],[-531.45]
[8.148],[-492.93]
[8.056],[-474.62]
[7.98],[-490.42]
[7.885],[-532.99]
[7.812],[-551.4]
[7.726],[-527.33]
[7.645],[-494.96]
[7.556],[-484.43]
[7.476],[-488.62]
[7.388],[-516.39]
[7.311],[-538.67]
[7.217],[-531.6]
[7.131],[-507.41]
[7.047],[-489.47]
[6.964],[-483.13]
[6.888],[-501.8]
[6.808],[-529.57]
[6.733],[-534.39]
[6.659],[-516.34]
[6.581],[-492.88]
[6.495],[-474.21]
[6.422],[-484.04]
[6.333],[-520.39]
[6.252],[-541.05]
[6.172],[-523.47]
[6.097],[-484.9]
[6.018],[-465.46]
[5.938],[-477.77]
[5.857],[-517.53]
[5.781],[-532.52]
[5.697],[-510.39]
[5.609],[-479.77]
[5.523],[-466.]
[5.444],[-467.48]
[5.356],[-491.21]
[5.276],[-512.87]
[5.204],[-507.5]
[5.119],[-479.48]
[5.049],[-464.74]
[4.972],[-455.96]
[4.891],[-467.19]
[4.801],[-492.56]
[4.719],[-501.68]
[4.638],[-484.1]
[4.558],[-458.48]
[4.479],[-440.74]
[4.41],[-446.43]
[4.331],[-477.31]
[4.252],[-495.41]
[4.162],[-472.17]
[4.084],[-439.22]
[3.998],[-424.37]
[3.91],[-426.99]
[3.828],[-452.97]
[3.747],[-470.54]
[3.668],[-456.95]
[3.596],[-428.84]
[3.517],[-414.07]
[3.44],[-411.6]
[3.356],[-423.99]
[3.27],[-439.28]
[3.194],[-436.7]
[3.114],[-416.44]
[3.033],[-399.56]
[2.95],[-387.27]
[2.871],[-386.66]
[2.796],[-402.95]
[2.722],[-412.23]
[2.644],[-395.36]
[2.56],[-368.98]
[2.475],[-347.74]
[2.394],[-346.43]
[2.308],[-362.89]
[2.231],[-373.72]
[2.147],[-355.89]
[2.068],[-330.22]
[1.997],[-311.88]
[1.914],[-307.71]
[1.838],[-316.36]
[1.763],[-316.57]
[1.674],[-305.73]
[1.598],[-286.46]
[1.516],[-269.52]
[1.428],[-255.61]
[1.351],[-252.32]
[1.272],[-251.94]
[1.184],[-242.82]
[1.104],[-229.51]
[1.028],[-212.55]
[0.936],[-195.33]
[0.854],[-176.78]
[0.775],[-170.15]
[0.686],[-166.5]
[0.607],[-158.04]
[0.525],[-135.82]
[0.453],[-106.22]
[0.371],[-86.]
[0.298],[-79.02]
[0.216],[-69.21]
[0.133],[-45.07]
[0.054],[-22.68]
[-0.034],[-6.49]
[-0.114],[12.92]
[-0.202],[34.12]
[-0.278],[55.86]
[-0.352],[77.87]
[-0.437],[99.2]
[-0.513],[118.99]
[-0.604],[133.59]
[-0.687],[149.51]
[-0.766],[174.79]
[-0.857],[204.68]
[-0.941],[222.96]
[-1.023],[227.78]
[-1.104],[234.69]
[-1.183],[259.29]
[-1.26],[289.52]
[-1.34],[306.91]
[-1.425],[307.21]
[-1.501],[308.91]
[-1.592],[320.6]
[-1.672],[337.56]
[-1.751],[359.97]
[-1.833],[374.1]
[-1.912],[378.25]
[-1.987],[379.9]
[-2.061],[378.82]
[-2.14],[389.85]
[-2.218],[411.96]
[-2.307],[432.25]
[-2.396],[429.03]
[-2.478],[419.68]
[-2.557],[419.59]
[-2.639],[425.44]
[-2.72],[447.13]
[-2.801],[469.32]
[-2.887],[473.47]
[-2.97],[460.02]
[-3.054],[445.61]
[-3.131],[446.25]
[-3.223],[477.68]
[-3.311],[509.46]
[-3.384],[508.75]
[-3.464],[482.97]
[-3.535],[469.26]
[-3.609],[478.7]
[-3.679],[506.23]
[-3.742],[532.48]
[-3.836],[532.64]
[-3.915],[511.96]
[-4.01],[495.38]
[-4.096],[492.23]
[-4.185],[512.47]
[-4.266],[544.31]
[-4.372],[551.52]
[-4.418],[529.96]
[-4.485],[511.92]
[-4.558],[506.93]
[-4.641],[519.26]
[-4.711],[549.31]
[-4.786],[565.48]
[-4.874],[549.83]
[-4.96],[524.29]
[-5.043],[509.41]
[-5.119],[513.44]
[-5.203],[551.31]
[-5.277],[577.29]
[-5.365],[562.81]
[-5.448],[529.8]
[-5.526],[519.03]
[-5.61],[526.58]
[-5.694],[558.18]
[-5.78],[579.66]
[-5.859],[569.38]
[-5.938],[541.44]
[-6.011],[530.62]
[-6.096],[529.13]
[-6.166],[553.15]
[-6.246],[580.1]
[-6.336],[578.28]
[-6.412],[552.62]
[-6.502],[536.71]
[-6.584],[532.37]
[-6.666],[547.54]
[-6.751],[576.71]
[-6.838],[588.21]
[-6.923],[568.84]
[-7.004],[545.67]
[-7.078],[536.45]
[-7.156],[545.26]
[-7.24],[578.13]
[-7.325],[596.01]
[-7.401],[577.98]
[-7.483],[546.99]
[-7.559],[538.32]
[-7.642],[545.21]
[-7.721],[575.4]
[-7.797],[596.82]
[-7.882],[586.41]
[-7.97],[555.94]
[-8.055],[543.13]
[-8.134],[544.21]
[-8.221],[566.34]
[-8.306],[589.9]
[-8.388],[588.08]
[-8.458],[562.29]
[-8.536],[546.87]
[-8.614],[543.32]
[-8.696],[556.24]
[-8.78],[581.02]
[-8.867],[590.97]
[-8.945],[573.03]
[-9.027],[548.87]
[-9.114],[541.08]
[-9.193],[545.34]
[-9.265],[571.18]
[-9.351],[591.02]
[-9.429],[579.19]
[-9.513],[551.09]
[-9.594],[539.38]
[-9.683],[541.57]
[-9.768],[563.99]
[-9.853],[586.4]
[-9.933],[582.36]
[-10.011],[552.63]
[-10.092],[535.91]
[-10.17],[537.03]
[-10.247],[554.68]
[-10.328],[580.34]
[-10.408],[585.28]
[-10.502],[563.08]
[-10.585],[540.73]
[-10.664],[537.6]
[-10.746],[544.91]
[-10.825],[567.62]
[-10.908],[584.11]
[-10.983],[572.96]
[-11.053],[546.17]
[-11.132],[537.36]
[-11.212],[537.12]
[-11.297],[558.38]
[-11.38],[583.48]
[-11.465],[580.19]
[-11.54],[552.38]
[-11.617],[534.41]
[-11.699],[532.29]
[-11.768],[549.24]
[-11.845],[573.83]
[-11.925],[579.86]
[-12.009],[560.36]
[-12.095],[537.54]
[-12.18],[533.6]
[-12.262],[538.78]
[-12.341],[561.33]
[-12.421],[580.74]
[-12.496],[570.58]
[-12.576],[542.79]
[-12.646],[534.04]
[-12.716],[534.44]
[-12.778],[553.85]
[-12.811],[578.2]
[-12.833],[583.28]
[-12.813],[559.01]
[-12.785],[536.]
[-12.729],[528.09]
[-12.67],[546.]
[-12.614],[573.25]
[-12.548],[580.52]
[-12.484],[560.53]
[-12.412],[535.82]
[-12.348],[537.56]
[-12.259],[540.07]
[-12.177],[555.29]
[-12.097],[574.19]
[-12.004],[574.11]
[-11.924],[554.77]
[-11.833],[541.05]
[-11.749],[530.93]
[-11.655],[547.36]
[-11.566],[576.97]
[-11.472],[585.3]
[-11.382],[563.19]
[-11.279],[537.92]
[-11.187],[531.98]
[-11.1],[543.02]
[-11.013],[569.84]
[-10.936],[583.57]
[-10.842],[571.62]
[-10.759],[543.45]
[-10.68],[535.98]
[-10.591],[539.46]
[-10.499],[561.53]
[-10.404],[579.46]
[-10.326],[574.27]
[-10.241],[551.13]
[-10.164],[540.06]
[-10.082],[535.12]
[-10.003],[545.34]
[-9.926],[569.25]
[-9.851],[580.6]
[-9.769],[563.27]
[-9.69],[537.21]
[-9.614],[531.46]
[-9.525],[543.11]
[-9.455],[571.17]
[-9.378],[584.48]
[-9.297],[567.59]
[-9.224],[540.8]
[-9.144],[536.12]
[-9.062],[535.99]
[-8.987],[557.41]
[-8.898],[577.64]
[-8.824],[573.54]
[-8.74],[551.91]
[-8.661],[538.78]
[-8.588],[534.45]
[-8.515],[548.23]
[-8.445],[572.52]
[-8.369],[579.9]
[-8.293],[561.96]
[-8.212],[540.76]
[-8.142],[532.34]
[-8.052],[538.52]
[-7.979],[568.]
[-7.895],[585.67]
[-7.816],[568.4]
[-7.732],[536.01]
[-7.658],[529.39]
[-7.58],[536.35]
[-7.501],[562.28]
[-7.42],[575.49]
[-7.337],[563.81]
[-7.248],[540.77]
[-7.173],[533.98]
[-7.097],[533.24]
[-7.02],[545.57]
[-6.936],[564.47]
[-6.863],[569.52]
[-6.776],[550.61]
[-6.697],[531.5]
[-6.603],[519.88]
[-6.518],[528.16]
[-6.436],[554.82]
[-6.356],[571.11]
[-6.274],[554.97]
[-6.2],[524.15]
[-6.119],[510.66]
[-6.039],[517.4]
[-5.961],[547.72]
[-5.884],[566.45]
[-5.8],[548.47]
[-5.714],[516.54]
[-5.627],[508.64]
[-5.546],[513.95]
[-5.47],[535.29]
[-5.39],[551.4]
[-5.309],[542.9]
[-5.226],[521.75]
[-5.14],[508.4]
[-5.067],[503.38]
[-4.982],[508.87]
[-4.891],[528.58]
[-4.809],[539.25]
[-4.735],[525.1]
[-4.649],[502.02]
[-4.58],[486.77]
[-4.507],[486.48]
[-4.432],[514.49]
[-4.353],[533.42]
[-4.273],[519.12]
[-4.185],[484.52]
[-4.092],[466.27]
[-4.002],[469.09]
[-3.913],[495.76]
[-3.826],[512.82]
[-3.745],[496.26]
[-3.666],[467.2]
[-3.592],[455.65]
[-3.527],[453.39]
[-3.45],[465.01]
[-3.371],[474.69]
[-3.292],[470.62]
[-3.207],[453.27]
[-3.124],[439.99]
[-3.038],[426.18]
[-2.959],[421.24]
[-2.88],[432.26]
[-2.799],[446.96]
[-2.725],[439.27]
[-2.636],[412.29]
[-2.555],[387.19]
[-2.482],[383.67]
[-2.397],[401.55]
[-2.311],[418.73]
[-2.229],[404.84]
[-2.161],[374.71]
[-2.082],[356.59]
[-2.009],[352.72]
[-1.927],[367.18]
[-1.849],[374.67]
[-1.763],[357.78]
[-1.683],[330.89]
[-1.604],[319.45]
[-1.519],[315.18]
[-1.438],[309.29]
[-1.361],[304.03]
[-1.283],[296.37]
[-1.21],[286.65]
[-1.124],[274.35]
[-1.042],[251.22]
[-0.966],[235.11]
[-0.886],[236.6]
[-0.808],[235.84]
[-0.725],[223.41]
[-0.646],[204.84]
[-0.566],[184.41]
[-0.491],[161.27]
[-0.409],[157.37]
[-0.339],[158.59]
[-0.253],[138.19]
[-0.174],[109.66]
[-0.08],[87.66]
[-0.004],[72.15]
[0.088],[60.8]
[0.164],[43.23]
[0.234],[13.29]
[0.316],[-7.7]
[0.393],[-18.35]
[0.466],[-34.64]
[0.548],[-58.39]
[0.63],[-82.94]
[0.722],[-104.65]
[0.798],[-116.88]
[0.884],[-124.92]
[0.96],[-140.2]
[1.039],[-163.95]
[1.13],[-187.63]
[1.207],[-204.93]
[1.286],[-215.21]
[1.37],[-220.79]
[1.459],[-226.56]
[1.547],[-241.31]
[1.637],[-264.]
[1.716],[-279.92]
[1.788],[-286.86]
[1.871],[-288.45]
[1.946],[-284.86]
[2.028],[-293.27]
[2.109],[-316.17]
[2.184],[-337.56]
[2.264],[-345.16]
[2.354],[-335.41]
[2.434],[-323.28]
[2.517],[-329.17]
[2.595],[-356.31]
[2.684],[-383.03]
[2.756],[-388.84]
[2.837],[-371.02]
[2.915],[-353.95]
[3.004],[-361.8]
[3.084],[-391.69]
[3.172],[-417.64]
[3.251],[-420.85]
[3.339],[-400.8]
[0.064],[14.31]
[0.064],[13.38]
[0.069],[14.04]
[0.075],[14.1]
[0.064],[14.03]
[0.066],[14.79]
[0.064],[14.81]
[0.072],[14.65]
[0.05],[13.22]
[0.063],[12.81]
[0.072],[14.09]
[0.066],[14.33]
[0.064],[15.51]
[0.073],[14.32]
[0.066],[13.84]
[0.072],[13.53]
[0.066],[12.99]
[0.067],[15.05]
[0.066],[15.35]
[0.07],[15.36]
[0.07],[13.98]
[0.069],[15.75]
[0.066],[14.67]
[0.07],[15.22]
[0.064],[13.94]
[0.073],[13.68]
[0.072],[15.17]
[0.064],[13.61]
[0.066],[13.29]
[0.064],[16.61]
[0.069],[14.83]
[0.072],[13.79]
[0.066],[15.63]
[0.064],[16.36]
[0.064],[15.6]
[0.073],[15.55]
[0.067],[14.09]
[0.073],[18.42]
[0.069],[16.67]
[0.063],[12.6]
[0.066],[13.69]
[0.067],[17.05]
[0.07],[16.82]
[0.07],[16.24]
[0.07],[15.57]
