slip,lateral_force
[-7.553],[1663.03]
[-7.642],[1671.78]
[-7.72],[1693.31]
[-7.796],[1705.37]
[-7.889],[1693.94]
[-7.971],[1675.95]
[-8.06],[1671.36]
[-8.144],[1675.98]
[-8.226],[1689.87]
[-8.313],[1701.27]
[-8.389],[1697.53]
[-8.467],[1683.77]
[-8.547],[1677.81]
[-8.619],[1674.71]
[-8.702],[1685.81]
[-8.784],[1700.05]
[-8.869],[1703.17]
[-8.948],[1693.89]
[-9.031],[1683.74]
[-9.11],[1671.74]
[-9.192],[1674.03]
[-9.275],[1690.67]
[-9.353],[1697.25]
[-9.432],[1687.01]
[-9.509],[1671.33]
[-9.597],[1663.71]
[-9.685],[1666.53]
[-9.769],[1687.15]
[-9.848],[1696.71]
[-9.93],[1681.07]
[-10.003],[1661.03]
[-10.079],[1658.61]
[-10.164],[1667.34]
[-10.24],[1674.98]
[-10.323],[1679.58]
[-10.411],[1675.06]
[-10.497],[1661.6]
[-10.579],[1654.37]
[-10.667],[1649.42]
[-10.752],[1652.42]
[-10.825],[1665.2]
[-10.904],[1666.96]
[-10.983],[1653.42]
[-11.059],[1645.94]
[-11.138],[1642.2]
[-11.208],[1643.27]
[-11.301],[1652.96]
[-11.385],[1657.97]
[-11.465],[1648.73]
[-11.55],[1634.24]
[-11.623],[1625.06]
[-11.699],[1627.51]
[-11.775],[1638.35]
[-11.855],[1647.65]
[-11.936],[1636.47]
[-12.018],[1615.47]
[-12.102],[1613.7]
[-12.184],[1618.1]
[-12.27],[1626.04]
[-12.346],[1631.25]
[-12.43],[1626.65]
[-12.5],[1609.98]
[-12.582],[1602.39]
[-12.662],[1595.16]
[-12.735],[1595.27]
[-12.786],[1610.26]
[-12.823],[1617.39]
[-12.836],[1593.57]
[-12.827],[1576.78]
[-12.788],[1574.93]
[-12.735],[1583.63]
[-12.678],[1596.63]
[-12.61],[1601.31]
[-12.556],[1595.38]
[-12.484],[1581.29]
[-12.417],[1577.27]
[-12.339],[1576.6]
[-12.262],[1584.96]
[-12.181],[1592.29]
[-12.094],[1591.24]
[-12.001],[1582.67]
[-11.918],[1580.1]
[-11.841],[1577.18]
[-11.75],[1575.95]
[-11.662],[1585.41]
[-11.563],[1597.5]
[-11.469],[1596.58]
[-11.38],[1582.56]
[-11.279],[1567.87]
[-11.19],[1568.18]
[-11.092],[1589.66]
[-11.019],[1604.68]
[-10.933],[1596.48]
[-10.848],[1577.63]
[-10.769],[1573.18]
[-10.679],[1580.63]
[-10.594],[1592.65]
[-10.502],[1601.87]
[-10.418],[1603.42]
[-10.325],[1596.05]
[-10.247],[1598.46]
[-10.164],[1598.36]
[-10.088],[1600.05]
[-10.025],[1606.07]
[-9.937],[1609.75]
[-9.853],[1601.]
[-9.771],[1594.98]
[-9.698],[1590.62]
[-9.613],[1593.71]
[-9.535],[1608.19]
[-9.449],[1621.58]
[-9.379],[1612.76]
[-9.299],[1599.75]
[-9.23],[1589.17]
[-9.141],[1599.26]
[-9.066],[1617.23]
[-8.989],[1626.61]
[-8.908],[1617.14]
[-8.825],[1603.17]
[-8.745],[1601.55]
[-8.666],[1608.17]
[-8.587],[1615.9]
[-8.511],[1621.79]
[-8.445],[1619.38]
[-8.373],[1610.79]
[-8.3],[1607.55]
[-8.223],[1604.75]
[-8.136],[1609.7]
[-8.062],[1624.7]
[-7.983],[1631.84]
[-7.903],[1621.06]
[-7.835],[1609.7]
[-7.746],[1601.89]
[-7.667],[1607.79]
[-7.591],[1625.48]
[-7.506],[1636.23]
[-7.427],[1621.39]
[-7.341],[1604.41]
[-7.261],[1601.32]
[-7.179],[1610.54]
[-7.106],[1625.77]
[-7.025],[1635.69]
[-6.942],[1626.93]
[-6.865],[1611.63]
[-6.784],[1608.72]
[-6.694],[1608.53]
[-6.616],[1609.32]
[-6.521],[1616.04]
[-6.436],[1616.8]
[-6.353],[1606.25]
[-6.271],[1597.78]
[-6.194],[1588.6]
[-6.116],[1590.86]
[-6.037],[1603.08]
[-5.958],[1608.24]
[-5.879],[1592.85]
[-5.798],[1575.17]
[-5.713],[1565.97]
[-5.629],[1569.8]
[-5.546],[1584.03]
[-5.464],[1588.56]
[-5.381],[1568.71]
[-5.317],[1546.25]
[-5.222],[1534.22]
[-5.135],[1541.33]
[-5.053],[1550.36]
[-4.973],[1543.39]
[-4.888],[1525.47]
[-4.806],[1506.06]
[-4.729],[1501.59]
[-4.647],[1497.63]
[-4.574],[1493.56]
[-4.504],[1491.29]
[-4.429],[1481.72]
[-4.353],[1468.35]
[-4.267],[1452.86]
[-4.181],[1433.04]
[-4.093],[1427.59]
[-4.],[1437.88]
[-3.912],[1436.48]
[-3.823],[1414.37]
[-3.744],[1386.92]
[-3.669],[1366.92]
[-3.593],[1365.28]
[-3.519],[1367.61]
[-3.45],[1364.59]
[-3.369],[1339.38]
[-3.289],[1312.4]
[-3.207],[1297.66]
[-3.118],[1289.52]
[-3.033],[1282.63]
[-2.957],[1266.76]
[-2.902],[1248.58]
[-2.798],[1227.18]
[-2.719],[1210.62]
[-2.63],[1191.97]
[-2.545],[1170.85]
[-2.466],[1156.76]
[-2.386],[1145.26]
[-2.304],[1127.21]
[-2.222],[1101.2]
[-2.144],[1068.21]
[-2.074],[1045.75]
[-2.],[1031.31]
[-1.912],[1027.33]
[-1.832],[1003.01]
[-1.753],[965.11]
[-1.668],[932.78]
[-1.593],[914.35]
[-1.506],[899.25]
[-1.425],[877.6]
[-1.342],[842.53]
[-1.27],[812.28]
[-1.196],[784.73]
[-1.112],[760.08]
[-1.032],[733.75]
[-0.956],[704.57]
[-0.876],[680.52]
[-0.795],[653.73]
[-0.718],[622.18]
[-0.637],[587.92]
[-0.548],[551.38]
[-0.488],[525.49]
[-0.396],[493.66]
[-0.322],[468.15]
[-0.243],[434.42]
[-0.161],[392.37]
[-0.072],[352.15]
[0.012],[320.33]
[0.089],[291.17]
[0.162],[255.82]
[0.243],[207.57]
[0.319],[162.9]
[0.395],[131.93]
[0.482],[97.93]
[0.558],[56.32]
[0.637],[10.58]
[0.718],[-30.13]
[0.81],[-64.02]
[0.889],[-101.88]
[0.968],[-148.68]
[1.039],[-190.48]
[1.124],[-229.67]
[1.205],[-265.68]
[1.294],[-301.33]
[1.373],[-339.96]
[1.459],[-381.1]
[1.541],[-425.19]
[1.631],[-460.6]
[1.709],[-487.29]
[1.788],[-517.67]
[1.876],[-551.95]
[1.95],[-590.61]
[2.028],[-624.85]
[2.102],[-649.69]
[2.188],[-676.17]
[2.278],[-700.49]
[2.348],[-728.38]
[2.438],[-755.58]
[2.522],[-783.85]
[2.598],[-820.51]
[2.674],[-842.44]
[2.748],[-859.83]
[2.834],[-865.76]
[2.919],[-899.22]
[3.004],[-937.72]
[3.092],[-965.28]
[3.171],[-980.73]
[3.254],[-983.33]
[3.339],[-993.88]
[0.072],[137.08]
[0.075],[138.56]
[0.069],[142.01]
[0.072],[142.36]
[0.073],[137.25]
[0.075],[134.05]
[0.076],[135.06]
[0.079],[139.9]
[0.077],[141.14]
[0.06],[139.53]
[0.072],[136.57]
[0.077],[134.21]
[0.073],[137.19]
[0.075],[136.68]
[0.069],[139.16]
[0.076],[141.67]
[0.07],[139.42]
[0.075],[133.61]
[0.07],[134.02]
[0.072],[138.21]
[0.069],[142.54]
[0.075],[141.51]
[0.072],[137.13]
[0.076],[135.4]
[0.072],[136.68]
[0.064],[138.36]
[0.07],[138.4]
[0.073],[139.97]
[0.077],[138.15]
[0.072],[136.03]
[0.067],[134.73]
[0.069],[136.44]
[0.072],[139.28]
[0.076],[140.72]
[0.072],[139.58]
[0.067],[136.62]
[0.069],[136.16]
[0.073],[134.21]
[0.079],[137.1]
[0.076],[139.74]
[0.067],[140.27]
[0.075],[137.84]
[0.067],[133.9]
[0.063],[136.45]
[0.07],[137.85]
