slip,lateral_force
[-1.862],[1021.56]
[-1.778],[989.82]
[-1.702],[957.64]
[-1.623],[931.62]
[-1.539],[909.84]
[-1.46],[888.24]
[-1.374],[868.72]
[-1.291],[841.57]
[-1.212],[814.6]
[-1.126],[782.95]
[-1.05],[750.59]
[-0.956],[727.69]
[-0.871],[707.38]
[-0.798],[681.58]
[-0.715],[646.28]
[-0.636],[607.02]
[-0.553],[574.48]
[-0.479],[545.9]
[-0.395],[523.23]
[-0.307],[494.35]
[-0.225],[459.45]
[-0.148],[418.8]
[-0.063],[382.]
[0.012],[345.72]
[0.092],[315.77]
[0.168],[281.94]
[0.253],[241.12]
[0.32],[202.83]
[0.403],[165.25]
[0.479],[127.83]
[0.564],[87.55]
[0.645],[50.04]
[0.729],[15.59]
[0.817],[-24.61]
[0.899],[-68.33]
[0.982],[-110.67]
[1.057],[-149.2]
[1.142],[-181.17]
[1.219],[-215.73]
[1.304],[-253.25]
[1.386],[-293.43]
[1.472],[-329.21]
[1.558],[-364.77]
[1.643],[-396.71]
[1.713],[-429.53]
[1.801],[-465.26]
[1.871],[-492.97]
[1.954],[-516.37]
[2.035],[-546.09]
[2.12],[-581.98]
[2.196],[-615.16]
[2.291],[-640.48]
[2.374],[-654.88]
[2.456],[-670.28]
[2.539],[-708.83]
[2.609],[-745.54]
[2.696],[-777.36]
[2.772],[-786.61]
[2.853],[-793.38]
[2.932],[-810.73]
[3.01],[-843.43]
[3.095],[-882.37]
[3.179],[-902.81]
[3.263],[-912.41]
[3.35],[-913.42]
[3.421],[-927.74]
[3.494],[-959.74]
[3.574],[-991.56]
[3.657],[-1008.44]
[3.742],[-1015.23]
[3.827],[-1017.62]
[3.912],[-1024.49]
[4.002],[-1049.65]
[4.086],[-1081.03]
[4.169],[-1107.1]
[4.239],[-1112.13]
[4.33],[-1109.57]
[4.397],[-1099.79]
[4.48],[-1124.58]
[4.562],[-1166.43]
[4.643],[-1191.49]
[4.72],[-1193.48]
[4.806],[-1180.27]
[4.89],[-1172.39]
[4.97],[-1191.12]
[5.046],[-1242.02]
[5.125],[-1263.49]
[5.213],[-1262.19]
[5.287],[-1247.28]
[5.372],[-1235.94]
[5.455],[-1256.56]
[5.539],[-1301.95]
[5.621],[-1327.82]
[5.7],[-1320.76]
[5.784],[-1311.33]
[5.868],[-1296.12]
[5.942],[-1313.58]
[6.021],[-1349.73]
[6.107],[-1374.8]
[6.197],[-1372.47]
[6.286],[-1361.27]
[6.357],[-1349.29]
[6.441],[-1346.6]
[6.52],[-1386.71]
[6.599],[-1413.85]
[6.676],[-1420.14]
[6.755],[-1404.75]
[6.843],[-1382.41]
[6.92],[-1377.97]
[6.998],[-1413.33]
[7.088],[-1453.09]
[7.173],[-1455.05]
[7.255],[-1439.67]
[7.331],[-1412.08]
[7.414],[-1403.46]
[7.502],[-1441.03]
[7.585],[-1483.62]
[7.657],[-1486.17]
[7.746],[-1462.69]
[7.831],[-1436.9]
[7.919],[-1421.6]
[7.998],[-1459.08]
[8.088],[-1498.74]
[8.151],[-1502.54]
[8.248],[-1479.98]
[8.324],[-1456.11]
[8.411],[-1446.9]
[8.483],[-1467.2]
[8.568],[-1503.93]
[8.647],[-1514.12]
[8.736],[-1499.72]
[8.815],[-1483.75]
[8.894],[-1463.8]
[8.97],[-1466.72]
[9.046],[-1506.52]
[9.122],[-1531.72]
[9.199],[-1523.09]
[9.288],[-1496.12]
[9.372],[-1465.29]
[9.459],[-1468.69]
[9.55],[-1508.42]
[9.632],[-1539.04]
[9.723],[-1526.97]
[9.809],[-1498.78]
[9.886],[-1472.18]
[9.975],[-1465.58]
[10.057],[-1500.6]
[10.141],[-1529.99]
[10.224],[-1521.22]
[10.301],[-1493.79]
[10.376],[-1475.5]
[10.465],[-1466.79]
[10.541],[-1494.45]
[10.622],[-1519.42]
[10.69],[-1510.62]
[10.775],[-1492.01]
[10.845],[-1482.22]
[10.929],[-1465.59]
[11.01],[-1473.16]
[11.095],[-1502.54]
[11.186],[-1515.02]
[11.265],[-1489.32]
[11.354],[-1461.71]
[11.436],[-1435.52]
[11.513],[-1437.97]
[11.597],[-1487.77]
[11.68],[-1514.39]
[11.759],[-1500.86]
[11.841],[-1464.81]
[11.924],[-1432.12]
[12.006],[-1426.76]
[12.091],[-1453.91]
[12.173],[-1475.12]
[12.254],[-1458.84]
[12.333],[-1428.59]
[12.409],[-1414.22]
[12.491],[-1409.8]
[12.563],[-1432.93]
[12.639],[-1453.22]
[12.69],[-1437.47]
[12.718],[-1396.02]
[12.725],[-1393.32]
[12.724],[-1404.2]
[12.691],[-1407.88]
[12.643],[-1403.01]
[12.588],[-1393.84]
[12.518],[-1395.92]
[12.45],[-1404.77]
[12.371],[-1399.01]
[12.306],[-1381.28]
[12.225],[-1384.93]
[12.148],[-1407.02]
[12.067],[-1421.18]
[11.977],[-1407.13]
[11.886],[-1382.16]
[11.811],[-1369.64]
[11.709],[-1385.06]
[11.626],[-1412.51]
[11.526],[-1427.77]
[11.434],[-1421.93]
[11.344],[-1399.73]
[11.246],[-1371.52]
[11.171],[-1382.75]
[11.063],[-1423.17]
[10.978],[-1439.86]
[10.893],[-1423.27]
[10.817],[-1401.62]
[10.741],[-1394.98]
[10.662],[-1410.88]
[10.586],[-1442.5]
[10.516],[-1448.42]
[10.432],[-1437.27]
[10.35],[-1432.44]
[10.262],[-1427.22]
[10.184],[-1426.1]
[10.107],[-1445.38]
[10.025],[-1468.63]
[9.949],[-1480.95]
[9.87],[-1477.54]
[9.78],[-1465.03]
[9.692],[-1439.6]
[9.609],[-1449.1]
[9.521],[-1488.43]
[9.437],[-1501.09]
[9.35],[-1490.54]
[9.269],[-1471.24]
[9.19],[-1444.33]
[9.12],[-1451.51]
[9.043],[-1487.85]
[8.977],[-1504.21]
[8.901],[-1491.49]
[8.834],[-1469.4]
[8.758],[-1447.28]
[8.679],[-1449.44]
[8.606],[-1483.35]
[8.534],[-1501.11]
[8.451],[-1490.07]
[8.382],[-1475.97]
[8.294],[-1459.65]
[8.218],[-1448.7]
[8.129],[-1463.29]
[8.047],[-1484.35]
[7.96],[-1493.77]
[7.884],[-1485.08]
[7.791],[-1457.94]
[7.705],[-1430.47]
[7.629],[-1445.85]
[7.55],[-1483.02]
[7.471],[-1495.05]
[7.382],[-1481.57]
[7.302],[-1456.09]
[7.21],[-1431.07]
[7.134],[-1437.2]
[7.049],[-1467.71]
[6.963],[-1479.93]
[6.884],[-1466.1]
[6.812],[-1443.84]
[6.727],[-1420.52]
[6.647],[-1419.22]
[6.575],[-1439.61]
[6.496],[-1453.2]
[6.406],[-1445.78]
[6.333],[-1423.58]
[6.245],[-1401.05]
[6.159],[-1385.68]
[6.08],[-1397.82]
[6.002],[-1412.68]
[5.925],[-1412.62]
[5.852],[-1398.99]
[5.764],[-1366.69]
[5.681],[-1338.64]
[5.591],[-1344.83]
[5.515],[-1367.85]
[5.425],[-1374.01]
[5.347],[-1351.44]
[5.257],[-1320.32]
[5.179],[-1292.56]
[5.103],[-1299.41]
[5.026],[-1318.19]
[4.947],[-1318.16]
[4.862],[-1293.57]
[4.786],[-1270.68]
[4.704],[-1243.69]
[4.616],[-1239.43]
[4.542],[-1250.62]
[4.466],[-1248.31]
[4.388],[-1233.85]
[4.309],[-1210.64]
[4.228],[-1187.92]
[4.144],[-1167.91]
[4.064],[-1170.52]
[3.972],[-1173.74]
[3.897],[-1164.23]
[3.811],[-1146.46]
[3.733],[-1109.12]
[3.646],[-1086.16]
[3.574],[-1082.71]
[3.503],[-1090.32]
[3.425],[-1081.35]
[3.34],[-1059.46]
[3.261],[-1025.24]
[3.169],[-997.57]
[3.096],[-987.56]
[3.02],[-990.82]
[2.932],[-980.38]
[2.862],[-953.61]
[2.777],[-921.81]
[2.704],[-893.35]
[2.618],[-882.73]
[2.541],[-867.36]
[2.454],[-853.38]
[2.378],[-831.43]
[2.291],[-803.41]
[2.21],[-773.79]
[2.131],[-741.46]
[2.047],[-723.75]
[1.975],[-702.]
[1.896],[-687.56]
[1.826],[-655.36]
[1.729],[-622.54]
[1.653],[-590.11]
[1.58],[-567.11]
[1.501],[-544.16]
[1.418],[-522.85]
[1.332],[-492.1]
[1.251],[-453.03]
[1.174],[-417.54]
[1.092],[-389.85]
[1.004],[-366.91]
[0.924],[-336.88]
[0.841],[-304.76]
[0.763],[-266.18]
[0.674],[-230.53]
[0.592],[-202.59]
[0.512],[-163.22]
[0.441],[-125.98]
[0.364],[-85.47]
[0.281],[-56.72]
[0.208],[-22.07]
[0.123],[17.32]
[0.035],[59.18]
[-0.038],[98.73]
[-0.127],[132.25]
[-0.203],[172.92]
[-0.287],[209.58]
[-0.363],[249.75]
[-0.443],[293.93]
[-0.529],[333.22]
[-0.607],[370.18]
[-0.69],[403.11]
[-0.785],[444.11]
[-0.862],[483.57]
[-0.943],[521.62]
[-1.023],[557.63]
[-1.111],[593.64]
[-1.186],[631.49]
[-1.263],[660.99]
[-1.34],[687.44]
[-1.431],[716.43]
[-1.51],[755.4]
[-1.593],[790.06]
[-1.68],[814.99]
[-1.756],[833.54]
[-1.84],[857.26]
[-1.916],[887.23]
[-1.991],[921.07]
[-2.068],[947.93]
[-2.146],[965.96]
[-2.225],[981.06]
[-2.311],[997.01]
[-2.396],[1021.57]
[-2.482],[1056.26]
[-2.564],[1082.36]
[-2.644],[1095.67]
[-2.728],[1103.72]
[-2.808],[1123.1]
[-2.893],[1152.94]
[-2.982],[1182.49]
[-3.061],[1202.77]
[-3.152],[1208.87]
[-3.242],[1226.12]
[-3.32],[1240.97]
[-3.402],[1261.48]
[-3.476],[1290.26]
[-3.542],[1314.59]
[-3.618],[1327.62]
[-3.687],[1330.65]
[-3.763],[1339.76]
[-3.843],[1356.59]
[-3.931],[1386.86]
[-4.02],[1410.]
[-4.111],[1415.43]
[-4.195],[1411.2]
[-4.276],[1421.]
[-4.355],[1439.28]
[-4.434],[1464.8]
[-4.505],[1489.38]
[-4.58],[1488.85]
[-4.654],[1483.25]
[-4.733],[1479.86]
[-4.812],[1503.18]
[-4.887],[1533.6]
[-4.975],[1547.83]
[-5.052],[1543.89]
[-5.14],[1534.32]
[-5.213],[1544.23]
[-5.295],[1555.24]
[-5.375],[1577.38]
[-5.46],[1596.67]
[-5.546],[1597.59]
[-5.627],[1587.24]
[-5.711],[1581.95]
[-5.79],[1592.96]
[-5.868],[1610.74]
[-5.948],[1633.91]
[-6.024],[1635.87]
[-6.106],[1621.29]
[-6.185],[1615.56]
[-6.259],[1621.39]
[-6.343],[1641.53]
[-6.423],[1662.05]
[-6.508],[1664.49]
[-6.591],[1645.47]
[-6.678],[1637.]
[-6.765],[1641.93]
[-6.847],[1659.06]
[-6.929],[1682.33]
[-7.009],[1684.77]
[-7.085],[1663.21]
[-7.166],[1648.91]
[-7.243],[1657.06]
[-7.325],[1674.41]
[-7.403],[1686.66]
[-7.482],[1690.6]
[-7.559],[1676.45]
[-7.639],[1667.9]
[-7.721],[1666.19]
[-7.802],[1673.76]
[-7.885],[1688.98]
[-7.976],[1693.38]
[-8.062],[1684.33]
[-8.148],[1671.36]
[-8.23],[1666.17]
[-8.312],[1673.26]
[-8.389],[1686.48]
[-8.473],[1696.49]
[-8.546],[1690.65]
[-8.623],[1674.66]
[-8.702],[1665.05]
[-8.78],[1663.9]
[-8.866],[1681.06]
[-8.948],[1698.19]
[-9.035],[1688.8]
[-9.111],[1666.62]
[-9.192],[1656.58]
[-9.272],[1661.7]
[-9.356],[1681.18]
[-9.432],[1693.22]
[-9.513],[1693.55]
[-9.598],[1674.1]
[-9.685],[1659.87]
[-9.768],[1656.25]
[-9.851],[1665.2]
[-9.937],[1675.3]
[-10.011],[1675.97]
[-10.087],[1663.28]
[-10.168],[1650.23]
[-10.249],[1649.75]
[-10.336],[1656.57]
[-10.413],[1660.48]
[-10.502],[1667.14]
[-10.585],[1661.9]
[-10.674],[1648.05]
[-10.759],[1639.55]
[-10.832],[1637.14]
[-10.907],[1649.57]
[-10.991],[1665.26]
[-11.064],[1659.27]
[-11.139],[1636.39]
[-11.224],[1624.19]
[-11.309],[1623.17]
[-11.392],[1639.31]
[-11.472],[1649.54]
[-11.559],[1644.97]
[-11.635],[1629.26]
[-11.712],[1619.82]
[-11.785],[1617.57]
[-11.867],[1626.91]
[-11.942],[1635.73]
[-12.025],[1635.52]
[-12.108],[1624.63]
[-12.194],[1613.73]
[-12.284],[1609.41]
[-12.36],[1609.67]
[-12.437],[1613.67]
[-12.515],[1619.47]
[-12.591],[1620.69]
[-12.668],[1606.66]
[-12.737],[1596.35]
[-12.795],[1596.56]
[-12.832],[1609.06]
[-12.842],[1608.69]
[-12.83],[1600.75]
[-12.792],[1588.9]
[-12.744],[1584.55]
[-12.681],[1580.02]
[-12.617],[1583.84]
[-12.545],[1593.39]
[-12.488],[1601.97]
[-12.418],[1594.04]
[-12.338],[1582.94]
[-12.257],[1575.26]
[-12.174],[1578.85]
[-12.082],[1589.33]
[-11.993],[1600.5]
[-11.912],[1601.11]
[-11.822],[1588.95]
[-11.733],[1578.37]
[-11.646],[1577.4]
[-11.559],[1590.6]
[-11.458],[1607.07]
[-11.366],[1604.41]
[-11.265],[1581.91]
[-11.173],[1573.98]
[-11.085],[1579.29]
[-11.006],[1592.7]
[-10.923],[1600.69]
[-10.839],[1600.2]
[-10.753],[1592.23]
[-10.673],[1586.82]
[-10.586],[1581.27]
[-10.494],[1583.41]
[-10.41],[1593.11]
[-10.326],[1608.05]
[-10.241],[1606.28]
[-10.16],[1589.49]
[-10.085],[1579.75]
[-10.],[1584.02]
[-9.933],[1600.19]
[-9.854],[1618.28]
[-9.771],[1618.54]
[-9.693],[1603.14]
[-9.61],[1593.93]
[-9.528],[1594.39]
[-9.452],[1606.84]
[-9.367],[1618.43]
[-9.297],[1612.57]
[-9.226],[1594.96]
[-9.148],[1593.22]
[-9.068],[1592.22]
[-8.983],[1600.71]
[-8.901],[1611.12]
[-8.816],[1615.32]
[-8.734],[1610.91]
[-8.661],[1603.55]
[-8.578],[1596.24]
[-8.511],[1600.09]
[-8.439],[1613.91]
[-8.372],[1628.7]
[-8.291],[1623.47]
[-8.205],[1608.26]
[-8.129],[1594.17]
[-8.049],[1598.91]
[-7.971],[1616.01]
[-7.891],[1631.69]
[-7.809],[1625.54]
[-7.749],[1602.48]
[-7.656],[1596.86]
[-7.572],[1603.07]
[-7.493],[1618.84]
[-7.413],[1631.62]
[-7.327],[1627.79]
[-7.245],[1610.36]
[-7.164],[1602.43]
[-7.087],[1604.56]
[-7.009],[1614.92]
[-6.932],[1621.66]
[-6.85],[1621.99]
[-6.773],[1611.8]
[-6.683],[1601.72]
[-6.594],[1597.49]
[-6.508],[1599.89]
[-6.429],[1614.95]
[-6.349],[1627.73]
[-6.264],[1616.93]
[-6.185],[1592.9]
[-6.115],[1582.36]
[-6.03],[1588.41]
[-5.957],[1601.51]
[-5.876],[1607.4]
[-5.793],[1593.92]
[-5.711],[1571.89]
[-5.622],[1565.39]
[-5.536],[1570.09]
[-5.451],[1577.]
[-5.363],[1581.3]
[-5.292],[1572.63]
[-5.21],[1555.28]
[-5.128],[1541.98]
[-5.045],[1535.45]
[-4.966],[1536.38]
[-4.884],[1539.94]
[-4.805],[1540.53]
[-4.723],[1520.65]
[-4.644],[1501.13]
[-4.577],[1485.54]
[-4.501],[1485.65]
[-4.422],[1493.16]
[-4.349],[1491.67]
[-4.261],[1476.48]
[-4.175],[1444.54]
[-4.087],[1427.55]
[-3.998],[1431.55]
[-3.91],[1434.7]
[-3.818],[1434.48]
[-3.732],[1410.37]
[-3.656],[1384.87]
[-3.59],[1369.97]
[-3.519],[1363.25]
[-3.444],[1360.14]
[-3.361],[1351.]
[-3.283],[1339.72]
[-3.201],[1319.66]
[-3.118],[1296.3]
[-3.036],[1278.72]
[-2.948],[1262.52]
[-2.871],[1261.65]
[-2.786],[1247.84]
[-2.713],[1227.59]
[-2.627],[1202.38]
[-2.546],[1174.43]
[-2.462],[1157.09]
[-2.381],[1150.78]
[-2.299],[1141.77]
[-2.216],[1116.43]
[-2.142],[1084.01]
[-2.064],[1056.26]
[-1.982],[1039.29]
[-1.905],[1027.86]
[-1.827],[1011.49]
[-1.744],[981.59]
[-1.656],[954.84]
[-1.571],[929.51]
[-1.498],[901.6]
[-1.409],[880.98]
[-1.339],[857.79]
[-1.257],[838.45]
[-1.177],[807.69]
[-1.096],[776.89]
[-1.014],[749.31]
[-0.936],[718.74]
[-0.852],[700.07]
[-0.773],[675.46]
[-0.69],[647.5]
[-0.607],[614.01]
[-0.532],[571.94]
[-0.458],[541.9]
[-0.382],[519.61]
[-0.301],[497.33]
[-0.215],[463.31]
[-0.13],[417.39]
[-0.053],[380.46]
[0.026],[352.69]
[0.111],[317.4]
[0.194],[282.48]
[0.262],[238.78]
[0.341],[199.87]
[0.414],[165.9]
[0.498],[128.17]
[0.579],[90.59]
[0.652],[49.15]
[0.738],[10.54]
[0.82],[-21.24]
[0.896],[-58.92]
[0.985],[-102.35]
[1.06],[-144.95]
[1.136],[-179.58]
[1.216],[-213.41]
[1.298],[-248.93]
[1.389],[-283.74]
[1.469],[-323.75]
[1.555],[-363.33]
[1.64],[-395.67]
[1.721],[-427.41]
[1.798],[-461.59]
[1.876],[-496.67]
[1.956],[-526.49]
[2.036],[-553.26]
[2.115],[-581.6]
[2.197],[-619.7]
[2.286],[-646.4]
[2.365],[-670.21]
[2.453],[-682.48]
[2.523],[-709.6]
[2.605],[-750.8]
[2.69],[-781.26]
[2.773],[-807.64]
[2.851],[-810.88]
[2.925],[-821.02]
[3.016],[-846.61]
[3.106],[-884.46]
[3.181],[-917.95]
[3.258],[-932.14]
[3.348],[-933.79]
[0.069],[165.07]
[0.077],[169.69]
[0.069],[174.8]
[0.075],[176.15]
[0.072],[169.91]
[0.075],[166.4]
[0.073],[168.85]
[0.07],[172.92]
[0.066],[172.24]
[0.07],[171.41]
[0.064],[172.47]
[0.072],[172.37]
[0.072],[166.82]
[0.072],[168.14]
[0.073],[174.28]
[0.076],[178.15]
[0.064],[175.21]
[0.069],[167.72]
[0.072],[167.51]
[0.07],[171.45]
[0.076],[171.76]
[0.075],[171.28]
[0.067],[172.41]
[0.075],[172.43]
[0.07],[167.6]
[0.072],[166.72]
[0.077],[171.39]
[0.073],[176.92]
[0.069],[172.17]
[0.066],[167.31]
[0.067],[166.25]
[0.069],[171.]
[0.076],[171.42]
[0.07],[169.99]
[0.072],[172.84]
[0.069],[173.12]
[0.069],[168.61]
[0.064],[164.27]
[0.06],[168.28]
[0.066],[175.54]
[0.069],[174.62]
[0.075],[170.45]
[0.064],[167.15]
[0.066],[167.63]
[0.073],[171.29]
