slip,lateral_force
[-10.161],[1296.53]
[-10.24],[1312.49]
[-10.326],[1306.33]
[-10.408],[1286.17]
[-10.493],[1281.87]
[-10.576],[1285.96]
[-10.664],[1294.44]
[-10.743],[1304.22]
[-10.823],[1300.08]
[-10.91],[1286.23]
[-10.974],[1282.57]
[-11.051],[1280.38]
[-11.138],[1280.52]
[-11.211],[1288.95]
[-11.294],[1295.94]
[-11.38],[1291.73]
[-11.459],[1285.35]
[-11.542],[1276.96]
[-11.623],[1270.79]
[-11.7],[1275.76]
[-11.775],[1286.95]
[-11.852],[1281.37]
[-11.933],[1270.17]
[-12.013],[1265.19]
[-12.095],[1263.69]
[-12.183],[1270.14]
[-12.27],[1280.61]
[-12.345],[1275.85]
[-12.422],[1263.99]
[-12.501],[1261.79]
[-12.579],[1267.97]
[-12.653],[1275.59]
[-12.734],[1284.77]
[-12.784],[1279.17]
[-12.819],[1261.85]
[-12.836],[1257.74]
[-12.823],[1252.18]
[-12.788],[1252.08]
[-12.738],[1264.59]
[-12.686],[1284.88]
[-12.621],[1279.3]
[-12.557],[1263.89]
[-12.497],[1251.27]
[-12.428],[1253.4]
[-12.354],[1266.8]
[-12.275],[1281.46]
[-12.194],[1273.8]
[-12.108],[1259.82]
[-12.025],[1259.66]
[-11.934],[1264.5]
[-11.854],[1268.82]
[-11.766],[1273.04]
[-11.676],[1269.61]
[-11.582],[1261.18]
[-11.494],[1261.86]
[-11.398],[1261.78]
[-11.304],[1264.58]
[-11.217],[1273.73]
[-11.123],[1282.87]
[-11.038],[1275.09]
[-10.952],[1266.05]
[-10.869],[1258.89]
[-10.785],[1254.13]
[-10.699],[1263.95]
[-10.611],[1282.92]
[-10.522],[1275.86]
[-10.43],[1259.09]
[-10.345],[1252.03]
[-10.258],[1256.18]
[-10.18],[1274.45]
[-10.101],[1287.66]
[-10.025],[1278.63]
[-9.945],[1265.37]
[-9.864],[1266.67]
[-9.787],[1266.7]
[-9.708],[1265.31]
[-9.623],[1271.7]
[-9.546],[1273.77]
[-9.465],[1270.96]
[-9.391],[1267.35]
[-9.309],[1259.67]
[-9.237],[1260.48]
[-9.16],[1277.92]
[-9.084],[1289.04]
[-8.996],[1273.12]
[-8.911],[1260.39]
[-8.835],[1256.22]
[-8.753],[1266.72]
[-8.674],[1282.03]
[-8.6],[1289.04]
[-8.524],[1275.17]
[-8.454],[1263.16]
[-8.381],[1261.12]
[-8.307],[1265.25]
[-8.23],[1274.51]
[-8.151],[1280.78]
[-8.071],[1271.05]
[-7.993],[1264.01]
[-7.91],[1266.]
[-7.832],[1269.38]
[-7.751],[1271.69]
[-7.676],[1276.72]
[-7.594],[1275.92]
[-7.515],[1270.25]
[-7.43],[1263.15]
[-7.35],[1254.88]
[-7.27],[1258.43]
[-7.189],[1277.95]
[-7.113],[1282.78]
[-7.037],[1266.12]
[-6.958],[1250.01]
[-6.876],[1252.04]
[-6.793],[1268.81]
[-6.705],[1286.38]
[-6.618],[1280.82]
[-6.533],[1257.83]
[-6.439],[1252.18]
[-6.362],[1254.17]
[-6.278],[1258.4]
[-6.2],[1264.75]
[-6.121],[1269.07]
[-6.043],[1254.31]
[-5.967],[1247.37]
[-5.884],[1245.87]
[-5.805],[1246.65]
[-5.717],[1249.5]
[-5.632],[1253.11]
[-5.549],[1246.15]
[-5.469],[1240.39]
[-5.387],[1234.13]
[-5.308],[1223.72]
[-5.225],[1232.21]
[-5.141],[1246.16]
[-5.065],[1238.52]
[-4.98],[1218.3]
[-4.887],[1200.18]
[-4.814],[1201.58]
[-4.736],[1214.92]
[-4.656],[1224.74]
[-4.589],[1207.26]
[-4.513],[1185.03]
[-4.44],[1180.78]
[-4.361],[1181.48]
[-4.277],[1185.06]
[-4.191],[1178.9]
[-4.102],[1169.01]
[-4.014],[1158.64]
[-3.922],[1148.93]
[-3.831],[1142.63]
[-3.75],[1133.05]
[-3.676],[1136.61]
[-3.606],[1131.1]
[-3.536],[1120.71]
[-3.457],[1108.84]
[-3.383],[1092.81]
[-3.301],[1081.71]
[-3.219],[1086.73]
[-3.136],[1088.08]
[-3.051],[1074.2]
[-2.966],[1048.46]
[-2.887],[1027.55]
[-2.805],[1018.62]
[-2.725],[1020.18]
[-2.644],[1013.35]
[-2.555],[991.69]
[-2.475],[969.38]
[-2.394],[953.41]
[-2.317],[941.67]
[-2.232],[925.84]
[-2.153],[908.48]
[-2.076],[886.32]
[-2.003],[870.91]
[-1.925],[853.62]
[-1.842],[832.22]
[-1.761],[803.16]
[-1.674],[783.04]
[-1.595],[765.66]
[-1.514],[748.32]
[-1.431],[721.87]
[-1.354],[687.17]
[-1.273],[656.72]
[-1.229],[634.67]
[-1.12],[621.45]
[-1.034],[592.28]
[-0.957],[559.61]
[-0.876],[524.28]
[-0.795],[500.05]
[-0.722],[475.22]
[-0.639],[450.25]
[-0.557],[411.32]
[-0.481],[384.23]
[-0.403],[350.99]
[-0.322],[322.68]
[-0.24],[287.31]
[-0.156],[254.72]
[-0.073],[220.01]
[0.004],[187.35]
[0.086],[155.48]
[0.164],[120.87]
[0.238],[78.65]
[0.317],[36.28]
[0.398],[5.79]
[0.474],[-24.73]
[0.555],[-58.74]
[0.627],[-104.37]
[0.721],[-141.81]
[0.8],[-177.78]
[0.879],[-211.9]
[0.962],[-249.36]
[1.045],[-293.72]
[1.121],[-331.79]
[1.205],[-365.67]
[1.288],[-398.96]
[1.37],[-435.62]
[1.459],[-473.19]
[1.542],[-507.86]
[1.628],[-538.35]
[1.704],[-569.38]
[1.792],[-603.95]
[1.87],[-640.11]
[1.95],[-671.3]
[2.029],[-694.25]
[2.105],[-714.34]
[2.187],[-741.88]
[2.27],[-775.78]
[2.352],[-807.01]
[2.434],[-825.78]
[2.516],[-832.71]
[2.592],[-852.88]
[2.674],[-882.63]
[2.757],[-917.91]
[2.833],[-936.62]
[2.916],[-944.27]
[3.001],[-948.42]
[3.083],[-965.77]
[3.168],[-994.84]
[3.251],[-1026.75]
[3.331],[-1037.07]
[0.069],[2.48]
[0.07],[1.84]
[0.067],[-0.34]
[0.07],[1.08]
[0.067],[2.39]
[0.067],[2.44]
[0.072],[1.14]
[0.066],[-0.89]
[0.066],[0.51]
[0.064],[3.17]
[0.067],[3.14]
[0.066],[1.67]
[0.067],[0.33]
[0.072],[0.5]
[0.069],[-0.2]
[0.07],[3.14]
[0.072],[2.43]
[0.069],[0.99]
[0.064],[1.1]
[0.066],[1.2]
[0.067],[1.12]
[0.067],[2.47]
[0.067],[3.84]
[0.067],[1.62]
[0.064],[1.1]
[0.064],[1.9]
[0.064],[1.19]
[0.069],[-0.34]
[0.067],[1.72]
[0.067],[1.76]
[0.07],[2.45]
[0.069],[0.48]
[0.063],[-1.61]
[0.066],[1.1]
[0.069],[2.38]
[0.067],[1.61]
[0.069],[-1.04]
[0.067],[-0.25]
[0.064],[0.44]
[0.064],[1.18]
[0.066],[4.46]
[0.067],[1.68]
[0.067],[0.29]
[0.075],[1.8]
[0.069],[1.87]
