slip,lateral_force
[6.11],[-535.41]
[6.195],[-579.63]
[6.284],[-630.76]
[6.363],[-627.92]
[6.447],[-592.15]
[6.53],[-562.39]
[6.606],[-544.43]
[6.688],[-572.31]
[6.765],[-620.37]
[6.852],[-629.96]
[6.926],[-601.04]
[7.008],[-568.65]
[7.097],[-545.91]
[7.179],[-560.99]
[7.264],[-607.95]
[7.346],[-630.77]
[7.425],[-609.38]
[7.499],[-581.9]
[7.587],[-563.86]
[7.666],[-556.82]
[7.749],[-588.45]
[7.835],[-624.47]
[7.917],[-624.49]
[8.002],[-595.56]
[8.09],[-562.46]
[8.17],[-540.23]
[8.249],[-571.23]
[8.326],[-623.67]
[8.413],[-631.47]
[8.487],[-598.96]
[8.569],[-569.32]
[8.651],[-547.87]
[8.731],[-564.34]
[8.815],[-610.6]
[8.898],[-631.43]
[8.974],[-607.92]
[9.052],[-573.54]
[9.132],[-551.45]
[9.209],[-554.78]
[9.288],[-597.55]
[9.378],[-625.86]
[9.461],[-611.29]
[9.553],[-583.11]
[9.638],[-565.9]
[9.725],[-551.32]
[9.815],[-572.59]
[9.895],[-614.03]
[9.977],[-623.78]
[10.062],[-605.15]
[10.141],[-579.05]
[10.224],[-550.63]
[10.306],[-554.79]
[10.382],[-602.2]
[10.467],[-632.09]
[10.546],[-615.56]
[10.622],[-576.18]
[10.699],[-545.83]
[10.771],[-546.38]
[10.85],[-592.58]
[10.934],[-629.45]
[11.015],[-614.89]
[11.101],[-578.91]
[11.186],[-557.58]
[11.269],[-549.89]
[11.358],[-574.]
[11.434],[-608.42]
[11.518],[-611.26]
[11.592],[-589.92]
[11.676],[-572.14]
[11.754],[-553.99]
[11.845],[-551.91]
[11.92],[-585.62]
[12.006],[-611.98]
[12.092],[-611.4]
[12.173],[-586.59]
[12.25],[-552.69]
[12.329],[-529.05]
[12.403],[-563.54]
[12.482],[-614.54]
[12.569],[-627.87]
[12.637],[-594.07]
[12.691],[-553.76]
[12.713],[-526.43]
[12.724],[-554.8]
[12.713],[-629.48]
[12.69],[-669.7]
[12.63],[-625.33]
[12.585],[-553.42]
[12.515],[-525.03]
[12.446],[-559.52]
[12.376],[-623.15]
[12.306],[-636.26]
[12.23],[-602.42]
[12.152],[-576.96]
[12.066],[-573.52]
[11.98],[-564.62]
[11.893],[-576.2]
[11.806],[-607.21]
[11.721],[-622.36]
[11.624],[-606.6]
[11.532],[-581.88]
[11.442],[-561.36]
[11.345],[-562.41]
[11.249],[-593.33]
[11.158],[-620.39]
[11.067],[-619.75]
[10.977],[-596.22]
[10.898],[-561.04]
[10.817],[-536.18]
[10.738],[-570.6]
[10.658],[-628.]
[10.586],[-638.45]
[10.502],[-594.17]
[10.418],[-553.53]
[10.341],[-543.73]
[10.265],[-580.32]
[10.186],[-623.86]
[10.107],[-620.3]
[10.031],[-592.87]
[9.946],[-580.53]
[9.869],[-571.58]
[9.784],[-566.62]
[9.699],[-592.77]
[9.609],[-620.24]
[9.524],[-623.15]
[9.437],[-601.87]
[9.354],[-571.56]
[9.275],[-551.25]
[9.196],[-583.04]
[9.122],[-625.21]
[9.053],[-634.23]
[8.98],[-610.22]
[8.905],[-577.79]
[8.837],[-548.69]
[8.758],[-565.85]
[8.689],[-617.66]
[8.613],[-641.11]
[8.537],[-613.49]
[8.462],[-575.64]
[8.381],[-552.76]
[8.305],[-565.16]
[8.223],[-612.15]
[8.135],[-633.44]
[8.056],[-612.84]
[7.97],[-586.74]
[7.889],[-571.57]
[7.803],[-562.46]
[7.72],[-585.05]
[7.642],[-612.75]
[7.559],[-620.41]
[7.471],[-603.24]
[7.389],[-576.39]
[7.3],[-548.01]
[7.216],[-563.17]
[7.132],[-608.62]
[7.044],[-630.04]
[6.966],[-609.45]
[6.884],[-577.]
[6.808],[-552.17]
[6.735],[-556.84]
[6.656],[-599.64]
[6.574],[-629.44]
[6.492],[-617.08]
[6.407],[-583.19]
[6.328],[-560.44]
[6.242],[-556.86]
[6.166],[-592.82]
[6.081],[-624.52]
[6.008],[-616.95]
[5.929],[-590.74]
[5.852],[-575.7]
[5.771],[-556.96]
[5.686],[-568.44]
[5.602],[-604.38]
[5.515],[-621.73]
[5.434],[-603.91]
[5.353],[-574.33]
[5.273],[-547.37]
[5.198],[-549.85]
[5.115],[-591.93]
[5.039],[-618.99]
[4.961],[-599.78]
[4.877],[-563.87]
[4.795],[-540.99]
[4.711],[-538.81]
[4.63],[-572.71]
[4.549],[-601.59]
[4.473],[-592.1]
[4.402],[-559.74]
[4.32],[-540.36]
[4.244],[-529.33]
[4.163],[-545.71]
[4.089],[-573.19]
[3.989],[-575.95]
[3.907],[-557.58]
[3.821],[-536.23]
[3.741],[-516.79]
[3.665],[-513.78]
[3.589],[-541.37]
[3.51],[-563.63]
[3.429],[-556.19]
[3.352],[-521.76]
[3.273],[-488.28]
[3.179],[-484.06]
[3.101],[-513.65]
[3.019],[-537.97]
[2.937],[-529.12]
[2.868],[-496.04]
[2.785],[-469.78]
[2.709],[-463.41]
[2.631],[-478.43]
[2.557],[-492.15]
[2.47],[-485.38]
[2.386],[-461.38]
[2.307],[-442.62]
[2.219],[-432.2]
[2.142],[-428.6]
[2.06],[-429.73]
[1.987],[-429.95]
[1.909],[-421.79]
[1.836],[-403.12]
[1.753],[-378.81]
[1.674],[-360.04]
[1.589],[-358.34]
[1.509],[-367.36]
[1.424],[-365.57]
[1.345],[-339.42]
[1.269],[-308.25]
[1.184],[-290.69]
[1.099],[-289.85]
[1.026],[-291.85]
[0.938],[-278.32]
[0.854],[-248.55]
[0.772],[-227.19]
[0.687],[-211.78]
[0.599],[-198.49]
[0.52],[-182.25]
[0.441],[-163.78]
[0.368],[-145.38]
[0.289],[-123.93]
[0.211],[-102.24]
[0.13],[-77.83]
[0.047],[-51.97]
[-0.038],[-25.77]
[-0.115],[-5.89]
[-0.197],[15.49]
[-0.275],[39.08]
[-0.357],[69.66]
[-0.434],[99.78]
[-0.522],[123.36]
[-0.602],[141.02]
[-0.689],[160.34]
[-0.778],[185.19]
[-0.857],[210.43]
[-0.938],[232.91]
[-1.022],[252.34]
[-1.107],[273.63]
[-1.187],[294.12]
[-1.26],[305.36]
[-1.345],[308.19]
[-1.419],[324.27]
[-1.5],[354.8]
[-1.583],[376.98]
[-1.665],[380.22]
[-1.75],[376.73]
[-1.83],[378.1]
[-1.903],[397.17]
[-1.976],[427.81]
[-2.066],[446.4]
[-2.14],[444.09]
[-2.219],[435.77]
[-2.304],[431.59]
[-2.384],[447.66]
[-2.47],[482.48]
[-2.56],[502.58]
[-2.644],[491.93]
[-2.722],[478.8]
[-2.801],[477.25]
[-2.889],[492.11]
[-2.975],[518.62]
[-3.055],[535.98]
[-3.141],[530.86]
[-3.223],[521.59]
[-3.301],[516.84]
[-3.39],[515.57]
[-3.47],[537.75]
[-3.543],[568.47]
[-3.618],[573.92]
[-3.682],[554.98]
[-3.758],[539.14]
[-3.837],[534.94]
[-3.919],[557.23]
[-4.01],[593.41]
[-4.097],[596.78]
[-4.19],[569.61]
[-4.27],[547.97]
[-4.347],[539.01]
[-4.426],[564.19]
[-4.495],[604.55]
[-4.567],[612.14]
[-4.643],[579.16]
[-4.717],[556.26]
[-4.802],[554.29]
[-4.882],[570.34]
[-4.964],[600.34]
[-5.043],[612.16]
[-5.127],[590.48]
[-5.204],[568.19]
[-5.283],[562.53]
[-5.368],[566.8]
[-5.444],[600.29]
[-5.53],[623.95]
[-5.61],[609.26]
[-5.698],[582.65]
[-5.777],[568.73]
[-5.857],[564.67]
[-5.935],[592.56]
[-6.015],[626.]
[-6.093],[623.78]
[-6.167],[593.07]
[-6.251],[571.56]
[-6.334],[563.92]
[-6.412],[589.08]
[-6.498],[628.79]
[-6.587],[632.21]
[-6.667],[599.37]
[-6.757],[574.29]
[-6.84],[568.65]
[-6.92],[586.96]
[-7.002],[624.54]
[-7.08],[637.03]
[-7.161],[614.63]
[-7.243],[586.8]
[-7.319],[577.05]
[-7.4],[581.33]
[-7.48],[610.52]
[-7.558],[634.99]
[-7.639],[625.89]
[-7.723],[595.16]
[-7.799],[581.84]
[-7.885],[579.23]
[-7.971],[602.19]
[-8.058],[633.71]
[-8.145],[633.53]
[-8.23],[604.26]
[-8.305],[584.63]
[-8.389],[572.94]
[-8.468],[590.45]
[-8.54],[626.62]
[-8.62],[639.03]
[-8.698],[614.69]
[-8.778],[585.39]
[-8.863],[579.08]
[-8.948],[587.56]
[-9.031],[618.27]
[-9.113],[634.92]
[-9.192],[620.31]
[-9.272],[590.87]
[-9.35],[583.28]
[-9.429],[583.24]
[-9.511],[605.75]
[-9.595],[630.75]
[-9.677],[629.3]
[-9.762],[602.]
[-9.845],[586.73]
[-9.93],[578.47]
[-10.008],[590.37]
[-10.082],[620.34]
[-10.16],[633.42]
[-10.24],[613.98]
[-10.323],[588.08]
[-10.402],[577.65]
[-10.491],[584.74]
[-10.579],[615.42]
[-10.664],[637.01]
[-10.743],[620.22]
[-10.82],[587.48]
[-10.899],[579.79]
[-10.974],[581.96]
[-11.05],[603.57]
[-11.13],[627.96]
[-11.212],[625.91]
[-11.293],[600.7]
[-11.376],[584.6]
[-11.458],[577.67]
[-11.541],[587.52]
[-11.62],[613.31]
[-11.699],[627.29]
[-11.773],[611.28]
[-11.854],[586.12]
[-11.933],[575.61]
[-12.01],[575.]
[-12.097],[601.59]
[-12.178],[627.42]
[-12.269],[620.29]
[-12.345],[588.91]
[-12.422],[572.88]
[-12.5],[570.05]
[-12.575],[591.08]
[-12.653],[618.97]
[-12.724],[620.94]
[-12.781],[600.01]
[-12.817],[584.14]
[-12.824],[575.73]
[-12.813],[575.95]
[-12.782],[596.13]
[-12.737],[620.33]
[-12.68],[618.94]
[-12.614],[593.07]
[-12.548],[574.3]
[-12.491],[564.57]
[-12.424],[589.78]
[-12.351],[623.23]
[-12.27],[625.99]
[-12.19],[593.21]
[-12.104],[572.94]
[-12.018],[571.55]
[-11.936],[589.72]
[-11.849],[618.35]
[-11.76],[625.31]
[-11.673],[604.91]
[-11.583],[583.39]
[-11.491],[581.37]
[-11.393],[582.71]
[-11.301],[603.71]
[-11.211],[621.85]
[-11.117],[617.04]
[-11.034],[597.32]
[-10.945],[586.88]
[-10.861],[579.89]
[-10.778],[589.72]
[-10.696],[621.83]
[-10.608],[631.6]
[-10.515],[609.24]
[-10.423],[584.71]
[-10.341],[573.64]
[-10.252],[588.33]
[-10.174],[622.45]
[-10.094],[635.69]
[-10.016],[614.1]
[-9.94],[587.84]
[-9.863],[584.81]
[-9.782],[586.2]
[-9.702],[606.51]
[-9.623],[628.8]
[-9.541],[629.33]
[-9.461],[607.74]
[-9.383],[592.4]
[-9.307],[581.33]
[-9.231],[595.29]
[-9.154],[626.61]
[-9.076],[636.45]
[-8.996],[611.99]
[-8.91],[587.5]
[-8.829],[582.59]
[-8.746],[594.48]
[-8.671],[624.67]
[-8.594],[639.11]
[-8.521],[621.06]
[-8.449],[591.65]
[-8.381],[584.69]
[-8.307],[589.67]
[-8.23],[613.49]
[-8.15],[632.96]
[-8.071],[626.57]
[-7.993],[601.4]
[-7.908],[592.45]
[-7.834],[582.75]
[-7.758],[588.46]
[-7.68],[615.66]
[-7.597],[632.3]
[-7.521],[612.71]
[-7.433],[584.86]
[-7.356],[568.83]
[-7.273],[579.37]
[-7.195],[616.91]
[-7.113],[637.16]
[-7.037],[614.77]
[-6.957],[582.71]
[-6.879],[575.76]
[-6.797],[580.01]
[-6.71],[605.75]
[-6.621],[624.77]
[-6.531],[612.78]
[-6.448],[587.63]
[-6.362],[580.03]
[-6.284],[577.87]
[-6.202],[587.78]
[-6.128],[610.04]
[-6.048],[615.68]
[-5.969],[599.24]
[-5.887],[583.46]
[-5.803],[568.15]
[-5.723],[562.76]
[-5.637],[591.99]
[-5.555],[619.79]
[-5.474],[607.94]
[-5.391],[575.05]
[-5.309],[555.64]
[-5.227],[556.38]
[-5.15],[591.27]
[-5.064],[612.21]
[-4.986],[593.49]
[-4.9],[561.88]
[-4.818],[554.22]
[-4.736],[557.21]
[-4.657],[574.61]
[-4.583],[591.41]
[-4.51],[586.48]
[-4.44],[565.47]
[-4.364],[552.95]
[-4.285],[544.62]
[-4.197],[545.47]
[-4.103],[560.92]
[-4.017],[572.64]
[-3.924],[564.87]
[-3.839],[544.57]
[-3.757],[524.51]
[-3.682],[515.62]
[-3.611],[537.96]
[-3.541],[563.69]
[-3.464],[556.72]
[-3.388],[520.36]
[-3.305],[494.62]
[-3.223],[490.57]
[-3.139],[514.35]
[-3.057],[534.64]
[-2.969],[520.55]
[-2.889],[489.18]
[-2.811],[471.66]
[-2.734],[470.47]
[-2.653],[475.53]
[-2.571],[480.5]
[-2.488],[477.72]
[-2.403],[464.84]
[-2.323],[451.]
[-2.242],[437.1]
[-2.153],[424.07]
[-2.093],[428.47]
[-2.017],[438.79]
[-1.941],[435.16]
[-1.864],[414.25]
[-1.779],[385.76]
[-1.699],[365.87]
[-1.612],[373.64]
[-1.531],[389.08]
[-1.449],[381.82]
[-1.373],[349.75]
[-1.291],[323.31]
[-1.213],[312.42]
[-1.137],[315.53]
[-1.055],[315.52]
[-0.976],[298.78]
[-0.892],[275.57]
[-0.813],[260.86]
[-0.728],[251.31]
[-0.649],[233.49]
[-0.574],[216.3]
[-0.494],[200.22]
[-0.418],[189.64]
[-0.342],[181.91]
[-0.26],[154.95]
[-0.175],[120.48]
[-0.086],[98.44]
[-0.009],[86.72]
[0.077],[73.96]
[0.159],[47.41]
[0.237],[12.79]
[0.31],[-18.37]
[0.386],[-34.66]
[0.46],[-51.96]
[0.541],[-79.86]
[0.617],[-111.25]
[0.712],[-138.43]
[0.792],[-155.01]
[0.874],[-172.01]
[0.956],[-202.39]
[1.039],[-238.64]
[1.115],[-258.25]
[1.196],[-263.2]
[1.275],[-269.94]
[1.364],[-291.89]
[1.449],[-327.74]
[1.535],[-352.92]
[1.62],[-355.16]
[1.702],[-353.23]
[1.785],[-359.38]
[1.862],[-379.29]
[1.94],[-408.17]
[2.017],[-426.21]
[2.098],[-427.13]
[2.181],[-426.7]
[2.259],[-428.83]
[2.346],[-434.86]
[2.428],[-451.24]
[2.513],[-472.65]
[2.587],[-485.41]
[2.671],[-482.77]
[2.747],[-471.19]
[2.826],[-457.72]
[2.91],[-476.95]
[2.997],[-515.69]
[3.077],[-533.83]
[3.16],[-520.14]
[3.248],[-494.68]
[3.331],[-478.65]
[0.069],[1.79]
[0.066],[-0.12]
[0.067],[3.39]
[0.061],[3.34]
[0.06],[2.24]
[0.063],[3.01]
[0.064],[2.46]
[0.066],[2.54]
[0.069],[2.75]
[0.064],[1.19]
[0.061],[3.11]
[0.069],[4.44]
[0.066],[0.82]
[0.066],[-1.02]
[0.064],[0.67]
[0.069],[3.29]
[0.063],[4.63]
[0.067],[1.57]
[0.067],[2.22]
[0.067],[1.84]
[0.064],[2.8]
[0.067],[2.79]
[0.066],[2.55]
[0.061],[3.68]
[0.069],[2.94]
[0.061],[2.47]
[0.063],[1.37]
[0.063],[2.86]
[0.063],[2.65]
[0.067],[2.28]
[0.063],[1.]
[0.067],[1.04]
[0.066],[2.64]
[0.066],[1.27]
[0.064],[1.78]
[0.066],[2.42]
[0.067],[1.59]
[0.067],[3.1]
[0.066],[0.32]
[0.061],[2.79]
[0.064],[4.25]
[0.069],[3.9]
[0.063],[3.04]
[0.064],[2.98]
[0.066],[1.06]
