slip,lateral_force
[-3.938],[1429.97]
[-3.937],[1433.54]
[-3.934],[1449.66]
[-3.921],[1462.31]
[-3.909],[1448.84]
[-3.881],[1430.95]
[-3.846],[1425.82]
[-3.809],[1428.23]
[-3.769],[1437.93]
[-3.735],[1443.17]
[-3.69],[1435.08]
[-3.659],[1416.49]
[-3.614],[1400.19]
[-3.574],[1393.73]
[-3.527],[1396.69]
[-3.482],[1403.35]
[-3.425],[1395.39]
[-3.359],[1374.48]
[-3.296],[1355.41]
[-3.238],[1342.01]
[-3.166],[1334.46]
[-3.087],[1335.76]
[-3.011],[1330.5]
[-2.937],[1304.77]
[-2.858],[1278.74]
[-2.775],[1252.76]
[-2.69],[1241.16]
[-2.615],[1231.88]
[-2.53],[1220.49]
[-2.449],[1193.12]
[-2.374],[1165.01]
[-2.295],[1136.17]
[-2.209],[1112.28]
[-2.127],[1096.87]
[-2.054],[1086.1]
[-1.969],[1060.73]
[-1.883],[1026.86]
[-1.81],[993.84]
[-1.716],[967.28]
[-1.63],[947.83]
[-1.545],[928.82]
[-1.474],[900.54]
[-1.383],[869.39]
[-1.304],[834.78]
[-1.226],[804.16]
[-1.133],[775.89]
[-1.054],[750.62]
[-0.966],[722.89]
[-0.884],[691.59]
[-0.805],[653.02]
[-0.724],[616.04]
[-0.637],[582.27]
[-0.558],[551.44]
[-0.485],[520.2]
[-0.402],[487.41]
[-0.319],[457.27]
[-0.244],[411.67]
[-0.156],[367.04]
[-0.077],[334.82]
[0.003],[305.75]
[0.088],[269.42]
[0.165],[222.88]
[0.235],[179.73]
[0.311],[140.64]
[0.396],[107.2]
[0.469],[69.16]
[0.554],[19.34]
[0.64],[-20.94]
[0.727],[-57.31]
[0.807],[-98.2]
[0.884],[-143.95]
[0.963],[-186.37]
[1.039],[-232.02]
[1.123],[-273.74]
[1.202],[-309.71]
[1.288],[-347.95]
[1.376],[-389.93]
[1.46],[-436.08]
[1.545],[-472.58]
[1.624],[-501.97]
[1.7],[-533.66]
[1.786],[-571.94]
[1.861],[-612.93]
[1.94],[-646.98]
[2.013],[-671.18]
[2.106],[-702.78]
[2.185],[-730.96]
[2.261],[-760.27]
[2.351],[-785.49]
[2.435],[-812.87]
[2.516],[-848.22]
[2.593],[-884.3]
[2.666],[-910.05]
[2.754],[-909.41]
[2.832],[-931.89]
[2.913],[-971.5]
[3.003],[-1013.05]
[3.077],[-1035.38]
[3.166],[-1041.89]
[3.244],[-1039.91]
[3.318],[-1059.49]
[3.4],[-1105.97]
[3.481],[-1139.25]
[3.565],[-1153.45]
[3.646],[-1154.1]
[3.725],[-1152.4]
[3.814],[-1164.81]
[3.894],[-1215.33]
[3.978],[-1244.39]
[4.058],[-1248.98]
[4.144],[-1247.51]
[4.228],[-1248.74]
[4.299],[-1264.19]
[4.385],[-1295.72]
[4.461],[-1326.97]
[4.543],[-1332.64]
[4.627],[-1338.26]
[4.716],[-1333.25]
[4.793],[-1334.27]
[4.88],[-1360.2]
[4.963],[-1400.92]
[5.036],[-1417.94]
[5.118],[-1415.92]
[5.208],[-1396.99]
[5.277],[-1387.44]
[5.363],[-1425.32]
[5.453],[-1469.23]
[5.539],[-1485.84]
[5.622],[-1471.89]
[5.7],[-1452.45]
[5.78],[-1437.42]
[5.866],[-1479.45]
[5.939],[-1526.74]
[6.024],[-1532.08]
[6.11],[-1516.82]
[6.195],[-1498.]
[6.268],[-1487.33]
[6.36],[-1517.23]
[6.441],[-1566.17]
[6.512],[-1566.56]
[6.593],[-1548.48]
[6.676],[-1540.72]
[6.754],[-1528.73]
[6.834],[-1545.67]
[6.914],[-1582.46]
[6.996],[-1598.87]
[7.085],[-1587.17]
[7.17],[-1578.83]
[7.249],[-1552.98]
[7.331],[-1556.02]
[7.41],[-1596.85]
[7.489],[-1624.92]
[7.568],[-1620.47]
[7.654],[-1598.72]
[7.743],[-1570.92]
[7.821],[-1566.48]
[7.91],[-1614.23]
[7.987],[-1648.93]
[8.078],[-1637.58]
[8.16],[-1607.01]
[8.233],[-1575.57]
[8.316],[-1576.8]
[8.403],[-1625.94]
[8.479],[-1658.6]
[8.565],[-1642.91]
[8.648],[-1615.95]
[8.726],[-1597.74]
[8.81],[-1588.44]
[8.883],[-1625.07]
[8.964],[-1653.51]
[9.043],[-1644.88]
[9.122],[-1627.64]
[9.204],[-1615.02]
[9.283],[-1596.8]
[9.375],[-1611.19]
[9.458],[-1642.91]
[9.554],[-1650.25]
[9.636],[-1637.94]
[9.731],[-1614.22]
[9.815],[-1585.68]
[9.895],[-1592.37]
[9.984],[-1635.31]
[10.066],[-1654.79]
[10.145],[-1638.39]
[10.22],[-1611.53]
[10.304],[-1580.75]
[10.389],[-1583.41]
[10.462],[-1628.13]
[10.548],[-1647.85]
[10.616],[-1627.92]
[10.693],[-1600.25]
[10.775],[-1580.84]
[10.853],[-1577.81]
[10.927],[-1607.2]
[11.016],[-1626.79]
[11.097],[-1618.12]
[11.178],[-1604.39]
[11.268],[-1597.45]
[11.355],[-1580.02]
[11.436],[-1588.65]
[11.516],[-1607.96]
[11.592],[-1615.14]
[11.676],[-1607.13]
[11.754],[-1593.16]
[11.839],[-1564.66]
[11.914],[-1561.54]
[11.99],[-1593.95]
[12.085],[-1619.1]
[12.161],[-1610.39]
[12.247],[-1586.4]
[12.322],[-1555.69]
[12.395],[-1548.58]
[12.477],[-1584.19]
[12.561],[-1613.47]
[12.636],[-1602.36]
[12.681],[-1565.1]
[12.712],[-1532.91]
[12.721],[-1533.4]
[12.709],[-1578.26]
[12.683],[-1614.24]
[12.642],[-1588.97]
[12.588],[-1544.73]
[12.518],[-1531.81]
[12.442],[-1539.91]
[12.374],[-1559.7]
[12.304],[-1577.66]
[12.225],[-1573.68]
[12.137],[-1569.91]
[12.061],[-1568.6]
[11.98],[-1551.11]
[11.892],[-1537.7]
[11.801],[-1560.2]
[11.706],[-1581.06]
[11.621],[-1583.53]
[11.525],[-1574.76]
[11.439],[-1557.44]
[11.345],[-1535.55]
[11.249],[-1551.31]
[11.155],[-1586.08]
[11.072],[-1607.26]
[10.98],[-1596.39]
[10.899],[-1567.82]
[10.812],[-1530.09]
[10.741],[-1541.76]
[10.662],[-1588.73]
[10.588],[-1605.01]
[10.502],[-1587.38]
[10.432],[-1563.93]
[10.35],[-1546.36]
[10.269],[-1556.41]
[10.189],[-1586.55]
[10.113],[-1597.28]
[10.034],[-1591.36]
[9.953],[-1582.48]
[9.873],[-1565.73]
[9.79],[-1551.6]
[9.709],[-1570.78]
[9.616],[-1597.84]
[9.534],[-1604.45]
[9.449],[-1590.87]
[9.366],[-1566.55]
[9.277],[-1546.08]
[9.208],[-1561.7]
[9.135],[-1594.94]
[9.057],[-1607.09]
[8.989],[-1596.88]
[8.923],[-1574.87]
[8.845],[-1547.59]
[8.767],[-1555.55]
[8.696],[-1595.57]
[8.623],[-1614.59]
[8.541],[-1599.06]
[8.462],[-1573.49]
[8.395],[-1551.04]
[8.315],[-1555.54]
[8.223],[-1589.27]
[8.135],[-1600.58]
[8.056],[-1587.34]
[7.973],[-1579.82]
[7.873],[-1565.37]
[7.803],[-1552.74]
[7.723],[-1573.45]
[7.637],[-1596.5]
[7.553],[-1594.77]
[7.464],[-1582.41]
[7.389],[-1560.26]
[7.3],[-1535.02]
[7.216],[-1548.52]
[7.109],[-1580.42]
[7.047],[-1588.31]
[6.968],[-1575.38]
[6.89],[-1554.59]
[6.808],[-1526.68]
[6.735],[-1531.21]
[6.65],[-1565.75]
[6.575],[-1571.65]
[6.485],[-1555.96]
[6.406],[-1541.35]
[6.322],[-1515.62]
[6.239],[-1510.97]
[6.162],[-1534.96]
[6.088],[-1544.49]
[6.004],[-1529.4]
[5.928],[-1515.6]
[5.853],[-1497.07]
[5.765],[-1479.13]
[5.688],[-1490.13]
[5.6],[-1503.29]
[5.514],[-1498.25]
[5.432],[-1489.99]
[5.358],[-1465.73]
[5.274],[-1435.41]
[5.195],[-1438.38]
[5.111],[-1458.6]
[5.042],[-1463.44]
[4.956],[-1444.81]
[4.875],[-1412.03]
[4.796],[-1385.59]
[4.717],[-1383.69]
[4.634],[-1402.27]
[4.548],[-1404.16]
[4.479],[-1385.22]
[4.396],[-1359.38]
[4.323],[-1335.79]
[4.235],[-1327.6]
[4.154],[-1333.67]
[4.067],[-1332.24]
[3.991],[-1317.2]
[3.899],[-1295.02]
[3.826],[-1274.07]
[3.744],[-1251.]
[3.66],[-1245.51]
[3.592],[-1241.58]
[3.507],[-1240.13]
[3.431],[-1223.51]
[3.348],[-1196.58]
[3.266],[-1162.79]
[3.179],[-1147.04]
[3.096],[-1147.17]
[3.02],[-1145.25]
[2.94],[-1120.95]
[2.858],[-1093.15]
[2.78],[-1057.35]
[2.704],[-1040.19]
[2.63],[-1030.76]
[2.546],[-1018.17]
[2.463],[-994.72]
[2.384],[-966.9]
[2.304],[-934.15]
[2.219],[-906.43]
[2.143],[-884.16]
[2.058],[-863.31]
[1.991],[-838.65]
[1.902],[-817.24]
[1.826],[-782.86]
[1.75],[-749.76]
[1.662],[-720.32]
[1.588],[-699.45]
[1.509],[-674.29]
[1.415],[-653.05]
[1.346],[-613.84]
[1.263],[-573.03]
[1.18],[-538.65]
[1.098],[-514.94]
[1.019],[-489.75]
[0.938],[-458.79]
[0.851],[-417.66]
[0.767],[-377.67]
[0.693],[-344.68]
[0.613],[-315.16]
[0.523],[-278.97]
[0.449],[-243.29]
[0.371],[-198.05]
[0.295],[-161.7]
[0.216],[-127.88]
[0.132],[-87.15]
[0.05],[-42.69]
[-0.037],[-4.94]
[-0.115],[34.66]
[-0.196],[75.44]
[-0.285],[115.31]
[-0.363],[161.09]
[-0.443],[207.54]
[-0.526],[245.91]
[-0.605],[284.07]
[-0.691],[324.97]
[-0.776],[365.63]
[-0.864],[410.05]
[-0.94],[453.79]
[-1.032],[494.89]
[-1.104],[533.68]
[-1.191],[569.96]
[-1.267],[604.53]
[-1.339],[641.46]
[-1.424],[677.76]
[-1.495],[712.54]
[-1.586],[747.6]
[-1.674],[777.77]
[-1.747],[799.01]
[-1.835],[825.05]
[-1.911],[863.47]
[-1.984],[900.31]
[-2.063],[922.4]
[-2.144],[936.34]
[-2.226],[957.71]
[-2.301],[983.51]
[-2.392],[1022.12]
[-2.47],[1052.86]
[-2.554],[1067.14]
[-2.636],[1081.3]
[-2.719],[1098.22]
[-2.805],[1127.34]
[-2.883],[1157.42]
[-2.966],[1188.9]
[-3.052],[1201.94]
[-3.136],[1206.71]
[-3.228],[1224.46]
[-3.302],[1250.39]
[-3.386],[1283.07]
[-3.456],[1303.39]
[-3.536],[1317.65]
[-3.598],[1322.49]
[-3.678],[1334.79]
[-3.751],[1348.84]
[-3.833],[1377.48]
[-3.926],[1404.05]
[-4.011],[1416.94]
[-4.102],[1418.43]
[-4.179],[1413.09]
[-4.267],[1430.77]
[-4.343],[1460.6]
[-4.421],[1490.29]
[-4.498],[1493.9]
[-4.57],[1484.9]
[-4.646],[1483.93]
[-4.726],[1493.05]
[-4.805],[1527.95]
[-4.884],[1554.8]
[-4.964],[1555.02]
[-5.043],[1539.07]
[-5.119],[1534.52]
[-5.208],[1548.73]
[-5.287],[1573.54]
[-5.371],[1600.6]
[-5.454],[1600.29]
[-5.534],[1584.09]
[-5.625],[1579.66]
[-5.704],[1588.16]
[-5.779],[1609.1]
[-5.86],[1629.03]
[-5.944],[1635.11]
[-6.02],[1621.61]
[-6.097],[1614.85]
[-6.173],[1619.29]
[-6.255],[1630.71]
[-6.334],[1653.47]
[-6.419],[1664.09]
[-6.499],[1656.97]
[-6.581],[1639.25]
[-6.667],[1633.2]
[-6.751],[1645.94]
[-6.831],[1672.21]
[-6.916],[1690.71]
[-6.999],[1675.85]
[-7.078],[1651.68]
[-7.159],[1644.91]
[-7.242],[1663.19]
[-7.325],[1688.96]
[-7.4],[1698.46]
[-7.48],[1680.9]
[-7.552],[1660.76]
[-7.632],[1656.78]
[-7.715],[1666.13]
[-7.802],[1687.55]
[-7.885],[1701.97]
[-7.967],[1691.93]
[-8.052],[1671.86]
[-8.141],[1663.07]
[-8.223],[1668.]
[-8.305],[1685.56]
[-8.378],[1695.22]
[-8.46],[1693.54]
[-8.536],[1680.19]
[-8.617],[1671.31]
[-8.693],[1665.31]
[-8.772],[1670.41]
[-8.862],[1693.11]
[-8.942],[1706.05]
[-9.027],[1691.22]
[-9.103],[1670.55]
[-9.188],[1661.95]
[-9.268],[1675.06]
[-9.341],[1697.94]
[-9.424],[1703.31]
[-9.509],[1679.75]
[-9.595],[1658.11]
[-9.68],[1655.46]
[-9.763],[1666.91]
[-9.847],[1680.23]
[-9.927],[1685.67]
[-10.006],[1673.43]
[-10.085],[1652.6]
[-10.161],[1647.29]
[-10.24],[1652.34]
[-10.322],[1665.65]
[-10.408],[1673.13]
[-10.497],[1668.03]
[-10.578],[1649.76]
[-10.662],[1643.8]
[-10.747],[1639.2]
[-10.834],[1640.17]
[-10.905],[1651.74]
[-10.983],[1658.02]
[-11.056],[1643.84]
[-11.133],[1627.08]
[-11.217],[1619.72]
[-11.295],[1626.23]
[-11.38],[1646.34]
[-11.465],[1652.48]
[-11.544],[1633.35]
[-11.627],[1611.88]
[-11.7],[1608.65]
[-11.778],[1613.64]
[-11.857],[1626.25]
[-11.936],[1632.44]
[-12.018],[1623.8]
[-12.104],[1602.86]
[-12.184],[1593.21]
[-12.269],[1594.27]
[-12.349],[1603.29]
[-12.425],[1615.18]
[-12.501],[1618.39]
[-12.576],[1604.87]
[-12.659],[1590.32]
[-12.751],[1578.56]
[-12.784],[1579.51]
[-12.82],[1591.77]
[-12.835],[1595.2]
[-12.82],[1582.18]
[-12.789],[1565.97]
[-12.741],[1562.72]
[-12.674],[1571.92]
[-12.611],[1578.49]
[-12.551],[1586.]
[-12.49],[1584.22]
[-12.418],[1572.07]
[-12.341],[1565.41]
[-12.263],[1558.77]
[-12.174],[1563.87]
[-12.092],[1579.65]
[-12.007],[1593.4]
[-11.921],[1581.99]
[-11.833],[1565.2]
[-11.744],[1553.5]
[-11.655],[1556.8]
[-11.567],[1576.32]
[-11.471],[1594.16]
[-11.379],[1586.06]
[-11.285],[1568.7]
[-11.192],[1553.01]
[-11.1],[1560.22]
[-11.015],[1580.4]
[-10.933],[1594.09]
[-10.844],[1584.9]
[-10.766],[1566.62]
[-10.679],[1565.91]
[-10.589],[1571.85]
[-10.508],[1576.84]
[-10.418],[1585.93]
[-10.335],[1592.6]
[-10.253],[1590.82]
[-10.171],[1583.19]
[-10.091],[1577.2]
[-10.022],[1585.87]
[-9.939],[1605.85]
[-9.863],[1616.]
[-9.785],[1598.42]
[-9.705],[1579.7]
[-9.62],[1572.29]
[-9.543],[1583.68]
[-9.467],[1604.56]
[-9.383],[1616.15]
[-9.312],[1604.08]
[-9.239],[1586.43]
[-9.161],[1580.51]
[-9.078],[1587.12]
[-9.],[1600.41]
[-8.913],[1616.15]
[-8.831],[1611.08]
[-8.758],[1596.95]
[-8.676],[1593.63]
[-8.603],[1592.67]
[-8.525],[1600.43]
[-8.454],[1612.22]
[-8.386],[1618.89]
[-8.305],[1607.37]
[-8.226],[1593.61]
[-8.142],[1584.97]
[-8.059],[1594.26]
[-7.979],[1619.03]
[-7.903],[1636.9]
[-7.822],[1621.31]
[-7.74],[1596.42]
[-7.666],[1589.1]
[-7.587],[1602.65]
[-7.501],[1622.71]
[-7.417],[1628.15]
[-7.34],[1615.98]
[-7.259],[1599.3]
[-7.178],[1597.44]
[-7.1],[1603.27]
[-7.023],[1611.78]
[-6.944],[1622.61]
[-6.868],[1621.63]
[-6.783],[1609.65]
[-6.699],[1602.82]
[-6.61],[1597.04]
[-6.52],[1599.92]
[-6.436],[1611.08]
[-6.35],[1617.72]
[-6.271],[1600.78]
[-6.191],[1582.83]
[-6.116],[1573.5]
[-6.04],[1579.48]
[-5.96],[1597.47]
[-5.881],[1605.45]
[-5.803],[1583.07]
[-5.719],[1560.33]
[-5.637],[1553.]
[-5.551],[1562.9]
[-5.47],[1575.43]
[-5.388],[1578.18]
[-5.311],[1554.24]
[-5.226],[1531.88]
[-5.147],[1528.05]
[-5.064],[1528.98]
[-4.979],[1527.07]
[-4.89],[1526.79]
[-4.811],[1523.93]
[-4.732],[1500.7]
[-4.66],[1484.4]
[-4.589],[1473.45]
[-4.513],[1476.31]
[-4.435],[1486.03]
[-4.356],[1480.76]
[-4.276],[1459.2]
[-4.185],[1433.04]
[-4.097],[1417.17]
[-4.038],[1421.72]
[-3.915],[1429.31]
[-3.831],[1428.38]
[-3.745],[1399.56]
[-3.671],[1371.22]
[-3.608],[1358.42]
[-3.526],[1357.07]
[-3.448],[1358.7]
[-3.369],[1346.51]
[-3.285],[1326.78]
[-3.204],[1308.77]
[-3.122],[1288.84]
[-3.038],[1274.7]
[-2.957],[1258.]
[-2.878],[1253.18]
[-2.796],[1240.29]
[-2.718],[1218.47]
[-2.63],[1193.86]
[-2.554],[1164.45]
[-2.465],[1147.96]
[-2.381],[1144.41]
[-2.311],[1132.17]
[-2.226],[1106.96]
[-2.147],[1070.27]
[-2.082],[1040.24]
[-2.],[1025.2]
[-1.921],[1014.24]
[-1.836],[999.24]
[-1.754],[962.52]
[-1.675],[935.12]
[-1.601],[908.39]
[-1.513],[886.61]
[-1.435],[861.77]
[-1.358],[835.52]
[-1.283],[807.44]
[-1.202],[777.44]
[-1.127],[752.74]
[-1.041],[718.71]
[-0.965],[684.77]
[-0.879],[659.29]
[-0.801],[640.82]
[-0.724],[609.5]
[-0.64],[575.75]
[-0.566],[528.98]
[-0.485],[498.15]
[-0.403],[473.82]
[-0.323],[443.41]
[-0.238],[413.56]
[-0.155],[363.02]
[-0.069],[320.47]
[0.01],[288.32]
[0.091],[256.74]
[0.172],[219.47]
[0.251],[170.37]
[0.329],[127.65]
[0.406],[92.06]
[0.481],[53.]
[0.56],[13.27]
[0.643],[-35.44]
[0.725],[-74.6]
[0.814],[-111.34]
[0.889],[-150.52]
[0.968],[-191.41]
[1.05],[-237.41]
[1.139],[-284.01]
[1.219],[-320.73]
[1.291],[-353.28]
[1.377],[-391.86]
[1.469],[-433.49]
[1.557],[-474.93]
[1.631],[-512.42]
[1.709],[-545.15]
[1.794],[-577.84]
[1.871],[-613.39]
[1.954],[-649.68]
[2.026],[-675.29]
[2.108],[-705.55]
[2.187],[-739.38]
[2.275],[-777.06]
[2.356],[-799.07]
[2.438],[-811.71]
[2.514],[-835.57]
[2.589],[-877.4]
[2.677],[-913.36]
[2.753],[-939.94]
[2.837],[-945.08]
[2.918],[-955.98]
[2.997],[-981.73]
[3.084],[-1020.23]
[3.163],[-1054.08]
[3.253],[-1074.43]
[3.326],[-1076.97]
[0.069],[99.71]
[0.058],[96.92]
[0.067],[101.84]
[0.064],[104.83]
[0.063],[104.07]
[0.069],[102.52]
[0.061],[99.59]
[0.064],[100.54]
[0.066],[102.02]
[0.061],[104.94]
[0.063],[104.13]
[0.07],[104.34]
[0.063],[100.21]
[0.06],[98.43]
[0.069],[102.82]
[0.066],[105.6]
[0.064],[106.12]
[0.061],[103.67]
[0.063],[100.06]
[0.067],[99.19]
[0.064],[101.62]
[0.06],[102.16]
[0.063],[102.7]
[0.064],[103.51]
[0.073],[102.1]
[0.07],[98.45]
[0.066],[99.68]
[0.058],[102.42]
[0.061],[105.46]
[0.069],[104.98]
[0.064],[101.39]
[0.067],[99.16]
[0.061],[101.18]
[0.069],[102.54]
[0.063],[105.47]
[0.067],[107.01]
[0.063],[102.66]
[0.067],[98.39]
[0.066],[101.06]
[0.064],[106.19]
[0.061],[105.55]
[0.061],[102.66]
[0.072],[102.34]
[0.07],[100.14]
[0.06],[100.53]
