slip,lateral_force
[7.044],[-575.62]
[6.97],[-598.47]
[6.888],[-566.6]
[6.808],[-519.3]
[6.733],[-497.02]
[6.648],[-506.95]
[6.574],[-558.45]
[6.489],[-593.47]
[6.404],[-569.79]
[6.319],[-526.73]
[6.239],[-505.44]
[6.16],[-501.52]
[6.074],[-532.1]
[5.998],[-576.88]
[5.92],[-582.15]
[5.841],[-543.42]
[5.758],[-501.96]
[5.679],[-481.07]
[5.594],[-506.14]
[5.504],[-563.69]
[5.417],[-582.56]
[5.344],[-545.86]
[5.257],[-500.58]
[5.182],[-479.59]
[5.108],[-494.48]
[5.027],[-548.56]
[4.95],[-578.31]
[4.862],[-548.53]
[4.777],[-499.17]
[4.701],[-476.37]
[4.621],[-483.32]
[4.542],[-522.45]
[4.464],[-557.49]
[4.38],[-546.3]
[4.309],[-504.44]
[4.216],[-478.99]
[4.146],[-469.09]
[4.061],[-487.17]
[3.982],[-526.14]
[3.902],[-539.94]
[3.812],[-508.05]
[3.731],[-468.]
[3.65],[-446.22]
[3.577],[-456.11]
[3.498],[-500.5]
[3.419],[-523.88]
[3.336],[-497.48]
[3.254],[-451.24]
[3.179],[-426.98]
[3.082],[-429.85]
[3.017],[-462.52]
[2.929],[-489.73]
[2.856],[-475.85]
[2.786],[-434.72]
[2.707],[-409.85]
[2.63],[-405.45]
[2.544],[-421.01]
[2.459],[-440.28]
[2.381],[-436.82]
[2.295],[-410.29]
[2.213],[-385.92]
[2.137],[-369.18]
[2.044],[-364.93]
[1.982],[-379.28]
[1.905],[-390.84]
[1.82],[-373.45]
[1.74],[-342.28]
[1.665],[-313.04]
[1.582],[-302.71]
[1.493],[-314.61]
[1.408],[-326.87]
[1.329],[-311.55]
[1.257],[-277.94]
[1.177],[-253.53]
[1.096],[-241.75]
[1.013],[-243.27]
[0.922],[-242.58]
[0.842],[-224.08]
[0.759],[-201.64]
[0.681],[-182.17]
[0.593],[-166.34]
[0.512],[-149.13]
[0.44],[-131.72]
[0.354],[-115.93]
[0.282],[-95.5]
[0.206],[-79.52]
[0.126],[-60.48]
[0.037],[-30.89]
[-0.042],[-5.53]
[-0.129],[12.01]
[-0.209],[27.35]
[-0.285],[51.33]
[-0.363],[77.4]
[-0.447],[101.48]
[-0.528],[125.53]
[-0.614],[146.99]
[-0.697],[165.56]
[-0.781],[190.66]
[-0.862],[207.14]
[-0.952],[219.96]
[-1.032],[241.52]
[-1.115],[271.25]
[-1.194],[295.06]
[-1.27],[304.04]
[-1.348],[305.69]
[-1.431],[308.94]
[-1.514],[332.38]
[-1.59],[367.54]
[-1.671],[390.71]
[-1.756],[384.88]
[-1.839],[367.01]
[-1.921],[367.87]
[-1.991],[396.07]
[-2.074],[435.76]
[-2.155],[451.45]
[-2.231],[429.74]
[-2.313],[416.74]
[-2.403],[419.16]
[-2.485],[437.69]
[-2.576],[469.76]
[-2.65],[490.09]
[-2.732],[480.55]
[-2.821],[456.93]
[-2.897],[449.54]
[-2.979],[463.]
[-3.07],[499.47]
[-3.155],[526.38]
[-3.244],[518.78]
[-3.329],[489.48]
[-3.405],[474.67]
[-3.478],[480.94]
[-3.545],[515.37]
[-3.622],[555.5]
[-3.697],[554.32]
[-3.769],[518.47]
[-3.855],[493.71]
[-3.94],[493.23]
[-4.024],[533.85]
[-4.116],[580.04]
[-4.197],[575.95]
[-4.286],[532.94]
[-4.365],[505.1]
[-4.435],[510.49]
[-4.508],[542.17]
[-4.577],[580.62]
[-4.657],[587.93]
[-4.73],[559.56]
[-4.814],[527.99]
[-4.89],[515.96]
[-4.975],[530.13]
[-5.068],[577.69]
[-5.14],[603.32]
[-5.219],[577.81]
[-5.299],[535.7]
[-5.377],[518.54]
[-5.464],[530.28]
[-5.543],[576.89]
[-5.631],[612.25]
[-5.707],[594.94]
[-5.796],[550.99]
[-5.876],[522.64]
[-5.951],[522.46]
[-6.027],[566.4]
[-6.109],[612.26]
[-6.185],[605.67]
[-6.265],[555.94]
[-6.344],[525.98]
[-6.426],[528.98]
[-6.507],[562.7]
[-6.594],[603.47]
[-6.682],[605.86]
[-6.767],[572.72]
[-6.85],[539.02]
[-6.939],[531.03]
[-7.011],[548.21]
[-7.096],[594.22]
[-7.173],[617.17]
[-7.254],[591.57]
[-7.33],[550.86]
[-7.41],[536.35]
[-7.48],[542.44]
[-7.561],[582.34]
[-7.647],[615.15]
[-7.723],[603.44]
[-7.805],[564.79]
[-7.892],[539.34]
[-7.977],[534.71]
[-8.059],[570.45]
[-8.147],[615.77]
[-8.23],[616.02]
[-8.316],[571.36]
[-8.395],[535.09]
[-8.471],[532.95]
[-8.55],[563.45]
[-8.62],[604.66]
[-8.702],[613.72]
[-8.786],[582.88]
[-8.864],[546.49]
[-8.948],[538.46]
[-9.037],[549.47]
[-9.109],[585.84]
[-9.196],[613.39]
[-9.272],[598.6]
[-9.353],[558.44]
[-9.44],[539.8]
[-9.519],[538.9]
[-9.604],[569.65]
[-9.686],[606.01]
[-9.775],[610.52]
[-9.854],[575.96]
[-9.942],[541.08]
[-10.021],[529.58]
[-10.095],[554.41]
[-10.176],[602.59]
[-10.255],[619.76]
[-10.341],[586.5]
[-10.421],[543.23]
[-10.506],[533.6]
[-10.591],[550.08]
[-10.674],[589.97]
[-10.753],[615.67]
[-10.829],[598.64]
[-10.914],[559.12]
[-10.994],[541.9]
[-11.069],[542.2]
[-11.146],[570.34]
[-11.225],[605.99]
[-11.309],[609.98]
[-11.395],[578.12]
[-11.478],[545.95]
[-11.529],[537.91]
[-11.635],[551.5]
[-11.712],[590.07]
[-11.792],[611.42]
[-11.87],[592.39]
[-11.953],[549.56]
[-12.035],[531.46]
[-12.11],[537.27]
[-12.2],[576.69]
[-12.279],[608.21]
[-12.368],[596.86]
[-12.443],[556.58]
[-12.522],[534.35]
[-12.594],[533.81]
[-12.667],[558.59]
[-12.741],[594.96]
[-12.798],[605.35]
[-12.827],[578.4]
[-12.843],[542.73]
[-12.838],[531.14]
[-12.8],[536.37]
[-12.75],[577.03]
[-12.691],[615.22]
[-12.627],[606.35]
[-12.558],[558.65]
[-12.49],[527.64]
[-12.421],[527.94]
[-12.351],[566.49]
[-12.265],[604.89]
[-12.183],[601.9]
[-12.098],[563.22]
[-12.004],[542.26]
[-11.921],[540.92]
[-11.829],[553.79]
[-11.747],[585.43]
[-11.668],[607.57]
[-11.557],[590.36]
[-11.465],[553.93]
[-11.371],[539.36]
[-11.266],[540.97]
[-11.186],[575.72]
[-11.095],[610.99]
[-11.006],[607.22]
[-10.924],[568.62]
[-10.839],[541.42]
[-10.755],[534.67]
[-10.671],[562.29]
[-10.586],[605.59]
[-10.497],[614.62]
[-10.407],[580.46]
[-10.326],[544.13]
[-10.244],[540.66]
[-10.16],[557.93]
[-10.085],[592.37]
[-10.002],[613.23]
[-9.929],[596.73]
[-9.848],[563.08]
[-9.763],[546.43]
[-9.685],[541.78]
[-9.61],[571.49]
[-9.528],[611.97]
[-9.449],[617.1]
[-9.367],[579.1]
[-9.297],[546.31]
[-9.224],[540.31]
[-9.147],[564.96]
[-9.057],[607.74]
[-8.961],[617.4]
[-8.897],[584.9]
[-8.819],[547.72]
[-8.737],[542.91]
[-8.663],[558.15]
[-8.585],[593.69]
[-8.509],[616.76]
[-8.441],[599.61]
[-8.362],[563.67]
[-8.287],[548.38]
[-8.208],[547.44]
[-8.132],[574.75]
[-8.047],[607.74]
[-7.961],[613.64]
[-7.881],[580.38]
[-7.81],[551.2]
[-7.729],[539.63]
[-7.651],[560.31]
[-7.575],[604.97]
[-7.486],[620.68]
[-7.411],[584.84]
[-7.33],[542.83]
[-7.245],[534.61]
[-7.17],[551.07]
[-7.088],[590.38]
[-7.011],[611.81]
[-6.933],[589.01]
[-6.852],[551.89]
[-6.773],[540.11]
[-6.679],[542.5]
[-6.594],[569.43]
[-6.514],[599.57]
[-6.429],[595.5]
[-6.34],[562.96]
[-6.27],[537.9]
[-6.192],[528.66]
[-6.107],[547.78]
[-6.033],[588.27]
[-5.96],[601.84]
[-5.869],[570.26]
[-5.787],[529.71]
[-5.704],[516.]
[-5.616],[530.22]
[-5.532],[576.35]
[-5.45],[597.11]
[-5.369],[567.48]
[-5.295],[525.47]
[-5.214],[515.64]
[-5.165],[527.13]
[-5.048],[559.78]
[-4.963],[579.36]
[-4.888],[563.72]
[-4.806],[531.19]
[-4.726],[513.02]
[-4.651],[511.24]
[-4.577],[529.06]
[-4.497],[559.92]
[-4.426],[566.46]
[-4.347],[539.4]
[-4.274],[504.65]
[-4.179],[489.]
[-4.092],[499.66]
[-3.989],[539.54]
[-3.905],[559.66]
[-3.817],[532.61]
[-3.732],[488.76]
[-3.666],[465.13]
[-3.589],[475.3]
[-3.516],[513.01]
[-3.443],[533.96]
[-3.362],[513.19]
[-3.289],[472.06]
[-3.201],[453.11]
[-3.115],[455.66]
[-3.023],[473.48]
[-2.943],[490.2]
[-2.862],[481.69]
[-2.783],[458.03]
[-2.71],[434.38]
[-2.625],[418.94]
[-2.541],[419.99]
[-2.457],[438.31]
[-2.375],[451.06]
[-2.294],[435.87]
[-2.219],[404.52]
[-2.121],[375.77]
[-2.067],[369.3]
[-1.988],[397.79]
[-1.905],[421.5]
[-1.829],[401.04]
[-1.748],[360.3]
[-1.661],[336.11]
[-1.574],[334.33]
[-1.497],[347.5]
[-1.418],[351.64]
[-1.332],[335.11]
[-1.257],[310.24]
[-1.18],[291.65]
[-1.099],[281.54]
[-1.016],[275.17]
[-0.937],[273.97]
[-0.858],[267.87]
[-0.776],[250.47]
[-0.697],[233.05]
[-0.618],[214.89]
[-0.541],[191.94]
[-0.46],[175.44]
[-0.39],[173.81]
[-0.304],[172.41]
[-0.23],[146.42]
[-0.143],[109.24]
[-0.061],[81.57]
[0.025],[70.93]
[0.11],[65.]
[0.189],[43.51]
[0.262],[5.78]
[0.341],[-21.95]
[0.422],[-33.87]
[0.493],[-48.39]
[0.576],[-77.78]
[0.656],[-106.79]
[0.737],[-126.09]
[0.824],[-136.45]
[0.905],[-147.79]
[0.988],[-176.03]
[1.058],[-209.22]
[1.145],[-232.28]
[1.216],[-238.38]
[1.302],[-238.07]
[1.392],[-245.1]
[1.476],[-269.95]
[1.566],[-305.81]
[1.649],[-325.21]
[1.732],[-320.25]
[1.807],[-310.82]
[1.889],[-316.03]
[1.968],[-334.71]
[2.041],[-367.55]
[2.127],[-384.65]
[2.21],[-381.93]
[2.288],[-377.4]
[2.371],[-370.88]
[2.456],[-371.59]
[2.533],[-403.16]
[2.615],[-437.85]
[2.688],[-442.76]
[2.776],[-424.47]
[2.853],[-396.47]
[2.934],[-392.35]
[3.022],[-439.23]
[3.099],[-484.1]
[3.185],[-484.27]
[3.269],[-454.22]
[3.35],[-427.18]
[0.066],[9.67]
[0.063],[10.55]
[0.064],[10.6]
[0.066],[10.73]
[0.066],[10.49]
[0.067],[11.27]
[0.06],[11.52]
[0.067],[9.1]
[0.066],[9.84]
[0.072],[9.98]
[0.069],[10.88]
[0.061],[10.13]
[0.067],[10.23]
[0.063],[8.97]
[0.072],[8.27]
[0.066],[9.99]
[0.069],[10.16]
[0.064],[10.82]
[0.069],[9.31]
[0.063],[8.6]
[0.064],[9.38]
[0.061],[9.44]
[0.069],[10.34]
[0.064],[9.41]
[0.067],[11.27]
[0.057],[11.6]
[0.066],[10.1]
[0.069],[8.62]
[0.07],[9.8]
[0.063],[11.91]
[0.07],[12.63]
[0.067],[11.5]
[0.067],[7.02]
[0.067],[6.27]
[0.066],[11.95]
[0.069],[13.43]
[0.07],[11.39]
[0.061],[9.39]
[0.07],[9.]
[0.063],[10.44]
[0.064],[10.69]
[0.069],[9.49]
[0.083],[10.14]
[0.069],[9.33]
[0.064],[8.97]
