slip,lateral_force
[0.468],[-21.69]
[0.553],[-59.]
[0.634],[-92.09]
[0.715],[-112.14]
[0.801],[-132.23]
[0.881],[-165.24]
[0.96],[-202.72]
[1.034],[-229.71]
[1.117],[-252.88]
[1.191],[-268.19]
[1.276],[-285.41]
[1.364],[-307.43]
[1.443],[-339.15]
[1.529],[-366.35]
[1.614],[-374.99]
[1.688],[-377.84]
[1.769],[-390.29]
[1.848],[-413.02]
[1.925],[-437.79]
[2.],[-455.87]
[2.085],[-459.57]
[2.169],[-462.48]
[2.253],[-467.97]
[2.336],[-476.2]
[2.422],[-495.4]
[2.501],[-523.16]
[2.58],[-531.75]
[2.656],[-523.64]
[2.732],[-507.63]
[2.814],[-504.63]
[2.897],[-537.62]
[2.979],[-577.87]
[3.067],[-580.16]
[3.147],[-551.23]
[3.226],[-535.41]
[3.31],[-537.29]
[3.39],[-575.22]
[3.467],[-619.49]
[3.549],[-618.22]
[3.641],[-584.48]
[3.717],[-565.12]
[3.805],[-562.78]
[3.886],[-602.85]
[3.972],[-650.67]
[4.052],[-645.85]
[4.135],[-607.99]
[4.207],[-589.29]
[4.295],[-593.41]
[4.371],[-616.15]
[4.456],[-653.39]
[4.542],[-666.67]
[4.624],[-640.46]
[4.706],[-616.92]
[4.79],[-601.75]
[4.868],[-618.92]
[4.95],[-665.81]
[5.021],[-688.68]
[5.106],[-659.79]
[5.187],[-628.78]
[5.271],[-608.72]
[5.356],[-621.63]
[5.436],[-674.11]
[5.53],[-700.43]
[5.606],[-678.53]
[5.685],[-639.82]
[5.77],[-614.92]
[5.846],[-621.63]
[5.928],[-678.28]
[6.011],[-709.45]
[6.094],[-684.56]
[6.176],[-642.52]
[6.257],[-623.84]
[6.34],[-627.9]
[6.422],[-669.26]
[6.505],[-701.24]
[6.585],[-685.99]
[6.66],[-652.2]
[6.739],[-634.93]
[6.824],[-628.5]
[6.904],[-656.27]
[6.97],[-692.07]
[7.072],[-694.14]
[7.156],[-667.32]
[7.237],[-644.61]
[7.322],[-622.5]
[7.403],[-638.33]
[7.483],[-685.18]
[7.566],[-705.9]
[7.645],[-676.47]
[7.729],[-637.73]
[7.812],[-616.28]
[7.895],[-631.23]
[7.982],[-685.84]
[8.065],[-710.84]
[8.147],[-679.12]
[8.229],[-638.35]
[8.309],[-625.3]
[8.388],[-634.79]
[8.467],[-676.23]
[8.547],[-703.1]
[8.635],[-684.49]
[8.715],[-650.69]
[8.799],[-636.26]
[8.879],[-631.39]
[8.954],[-658.25]
[9.033],[-691.39]
[9.111],[-690.64]
[9.192],[-663.81]
[9.275],[-643.15]
[9.36],[-625.12]
[9.448],[-636.8]
[9.537],[-681.58]
[9.628],[-701.72]
[9.715],[-673.56]
[9.801],[-637.63]
[9.883],[-614.74]
[9.967],[-625.74]
[10.054],[-672.74]
[10.129],[-696.19]
[10.212],[-667.1]
[10.296],[-629.26]
[10.374],[-618.99]
[10.453],[-624.33]
[10.534],[-656.28]
[10.61],[-679.6]
[10.684],[-667.77]
[10.763],[-640.23]
[10.838],[-626.48]
[10.917],[-616.02]
[10.993],[-630.38]
[11.083],[-660.74]
[11.168],[-673.2]
[11.253],[-650.66]
[11.341],[-625.15]
[11.421],[-604.4]
[11.499],[-607.08]
[11.579],[-649.15]
[11.657],[-678.03]
[11.737],[-659.55]
[11.817],[-623.7]
[11.905],[-600.16]
[11.988],[-601.5]
[12.067],[-640.2]
[12.148],[-671.93]
[12.222],[-657.34]
[12.306],[-618.8]
[12.379],[-603.75]
[12.458],[-602.85]
[12.534],[-626.97]
[12.607],[-657.34]
[12.665],[-653.96]
[12.691],[-613.26]
[12.699],[-595.46]
[12.693],[-606.56]
[12.665],[-634.22]
[12.626],[-651.33]
[12.567],[-633.99]
[12.499],[-609.06]
[12.436],[-609.93]
[12.365],[-619.68]
[12.294],[-602.92]
[12.222],[-609.76]
[12.146],[-643.56]
[12.064],[-657.66]
[11.984],[-632.73]
[11.901],[-605.25]
[11.81],[-588.47]
[11.727],[-614.04]
[11.635],[-656.17]
[11.542],[-669.32]
[11.453],[-645.28]
[11.36],[-616.22]
[11.272],[-591.39]
[11.18],[-597.46]
[11.091],[-651.98]
[11.006],[-690.05]
[10.923],[-658.22]
[10.839],[-610.65]
[10.765],[-595.44]
[10.69],[-614.11]
[10.613],[-656.94]
[10.54],[-676.24]
[10.456],[-653.47]
[10.377],[-629.34]
[10.301],[-627.45]
[10.22],[-618.98]
[10.145],[-628.72]
[10.065],[-662.4]
[9.986],[-681.15]
[9.908],[-663.98]
[9.823],[-629.59]
[9.739],[-603.24]
[9.649],[-615.61]
[9.562],[-667.95]
[9.474],[-694.98]
[9.395],[-669.51]
[9.309],[-630.85]
[9.231],[-610.8]
[9.154],[-616.88]
[9.087],[-662.44]
[9.009],[-694.93]
[8.933],[-676.36]
[8.862],[-633.56]
[8.787],[-614.27]
[8.711],[-619.09]
[8.632],[-657.73]
[8.557],[-685.26]
[8.479],[-674.17]
[8.403],[-646.81]
[8.324],[-635.09]
[8.239],[-626.69]
[8.155],[-636.32]
[8.071],[-665.25]
[7.984],[-684.65]
[7.898],[-672.32]
[7.818],[-642.62]
[7.736],[-614.92]
[7.657],[-620.31]
[7.572],[-668.]
[7.493],[-698.48]
[7.41],[-675.69]
[7.319],[-633.65]
[7.236],[-612.16]
[7.151],[-620.45]
[7.068],[-663.94]
[6.989],[-697.05]
[6.907],[-679.88]
[6.828],[-642.64]
[6.758],[-625.34]
[6.68],[-625.31]
[6.604],[-655.68]
[6.524],[-687.32]
[6.441],[-680.48]
[6.359],[-650.03]
[6.281],[-636.49]
[6.204],[-625.94]
[6.129],[-635.54]
[6.052],[-670.09]
[5.972],[-687.41]
[5.894],[-670.91]
[5.814],[-641.35]
[5.733],[-615.04]
[5.647],[-616.82]
[5.558],[-663.14]
[5.472],[-694.26]
[5.391],[-672.99]
[5.315],[-630.22]
[5.229],[-610.1]
[5.154],[-615.61]
[5.075],[-657.57]
[4.994],[-686.5]
[4.912],[-666.69]
[4.834],[-630.1]
[4.751],[-613.55]
[4.662],[-612.05]
[4.584],[-640.9]
[4.504],[-667.86]
[4.431],[-661.14]
[4.353],[-628.75]
[4.274],[-612.84]
[4.19],[-603.8]
[4.106],[-609.79]
[4.02],[-637.41]
[3.938],[-647.92]
[3.856],[-628.06]
[3.774],[-605.95]
[3.697],[-582.22]
[3.622],[-578.61]
[3.539],[-613.96]
[3.46],[-641.61]
[3.38],[-616.2]
[3.299],[-577.42]
[3.217],[-560.87]
[3.136],[-560.82]
[3.054],[-583.59]
[2.976],[-602.74]
[2.902],[-589.9]
[2.815],[-558.73]
[2.735],[-540.17]
[2.661],[-529.75]
[2.582],[-537.77]
[2.498],[-554.29]
[2.416],[-548.97]
[2.326],[-524.82]
[2.245],[-503.36]
[2.172],[-489.44]
[2.089],[-481.62]
[2.014],[-484.95]
[1.935],[-486.35]
[1.852],[-477.05]
[1.773],[-449.3]
[1.687],[-420.83]
[1.605],[-406.09]
[1.523],[-410.08]
[1.443],[-412.24]
[1.365],[-394.36]
[1.279],[-365.4]
[1.203],[-344.03]
[1.118],[-329.18]
[1.035],[-319.28]
[0.957],[-309.62]
[0.871],[-293.14]
[0.782],[-271.87]
[0.702],[-244.74]
[0.621],[-223.83]
[0.544],[-207.03]
[0.466],[-186.25]
[0.384],[-165.57]
[0.313],[-143.53]
[0.227],[-119.38]
[0.146],[-93.53]
[0.063],[-63.63]
[-0.019],[-37.24]
[-0.102],[-11.08]
[-0.184],[13.05]
[-0.262],[38.08]
[-0.345],[68.58]
[-0.427],[99.24]
[-0.503],[127.1]
[-0.586],[150.47]
[-0.671],[171.09]
[-0.754],[200.74]
[-0.843],[228.6]
[-0.924],[248.23]
[-0.997],[271.99]
[-1.086],[298.97]
[-1.168],[322.93]
[-1.247],[338.12]
[-1.326],[347.11]
[-1.409],[359.84]
[-1.488],[383.58]
[-1.56],[413.3]
[-1.655],[429.01]
[-1.735],[430.99]
[-1.821],[433.13]
[-1.899],[443.01]
[-1.975],[468.06]
[-2.052],[495.81]
[-2.13],[503.26]
[-2.209],[496.97]
[-2.289],[493.42]
[-2.374],[500.39]
[-2.459],[529.23]
[-2.542],[555.38]
[-2.621],[561.76]
[-2.701],[549.54]
[-2.783],[546.25]
[-2.864],[550.35]
[-2.941],[570.62]
[-3.027],[597.76]
[-3.114],[606.59]
[-3.198],[596.7]
[-3.286],[585.62]
[-3.362],[578.1]
[-3.441],[596.86]
[-3.511],[633.1]
[-3.58],[648.94]
[-3.652],[627.96]
[-3.72],[605.82]
[-3.802],[597.44]
[-3.887],[616.85]
[-3.973],[656.66]
[-4.065],[669.72]
[-4.152],[643.35]
[-4.236],[617.49]
[-4.315],[612.7]
[-4.39],[628.81]
[-4.466],[662.19]
[-4.539],[675.29]
[-4.613],[653.03]
[-4.689],[627.9]
[-4.773],[625.07]
[-4.852],[636.45]
[-4.932],[660.76]
[-5.015],[677.4]
[-5.1],[666.23]
[-5.179],[645.16]
[-5.258],[640.51]
[-5.343],[636.99]
[-5.428],[658.72]
[-5.512],[684.42]
[-5.597],[681.43]
[-5.678],[654.38]
[-5.762],[643.21]
[-5.843],[638.45]
[-5.923],[659.42]
[-6.002],[688.54]
[-6.08],[689.88]
[-6.157],[661.73]
[-6.235],[646.65]
[-6.321],[641.88]
[-6.404],[657.84]
[-6.483],[689.15]
[-6.565],[697.53]
[-6.65],[668.17]
[-6.736],[645.44]
[-6.819],[645.95]
[-6.903],[661.34]
[-6.987],[687.12]
[-7.065],[696.2]
[-7.147],[674.58]
[-7.23],[653.59]
[-7.306],[652.78]
[-7.381],[656.49]
[-7.463],[675.85]
[-7.541],[694.07]
[-7.618],[683.57]
[-7.704],[660.56]
[-7.784],[654.88]
[-7.866],[654.98]
[-7.955],[670.52]
[-8.036],[687.89]
[-8.128],[687.49]
[-8.211],[663.42]
[-8.293],[650.15]
[-8.369],[642.52]
[-8.458],[657.95]
[-8.528],[685.84]
[-8.6],[695.44]
[-8.679],[668.87]
[-8.784],[645.87]
[-8.851],[642.52]
[-8.933],[655.71]
[-9.014],[679.48]
[-9.1],[688.55]
[-9.182],[668.94]
[-9.259],[647.96]
[-9.338],[648.73]
[-9.418],[651.61]
[-9.499],[669.03]
[-9.582],[683.65]
[-9.67],[673.7]
[-9.75],[653.55]
[-9.835],[648.76]
[-9.918],[645.1]
[-9.993],[657.23]
[-10.076],[680.26]
[-10.148],[686.4]
[-10.23],[663.32]
[-10.309],[647.39]
[-10.395],[641.77]
[-10.478],[654.89]
[-10.563],[680.2]
[-10.652],[686.54]
[-10.731],[662.73]
[-10.809],[641.87]
[-10.886],[641.84]
[-10.962],[650.29]
[-11.037],[670.55]
[-11.114],[683.74]
[-11.195],[669.72]
[-11.274],[648.05]
[-11.358],[645.88]
[-11.44],[645.35]
[-11.523],[655.24]
[-11.604],[669.79]
[-11.674],[667.07]
[-11.754],[651.54]
[-11.833],[642.51]
[-11.912],[636.94]
[-11.996],[644.01]
[-12.079],[664.95]
[-12.162],[673.94]
[-12.243],[656.47]
[-12.326],[636.31]
[-12.401],[630.01]
[-12.474],[637.09]
[-12.556],[660.74]
[-12.633],[675.43]
[-12.705],[662.13]
[-12.766],[640.46]
[-12.803],[637.09]
[-12.808],[634.97]
[-12.807],[647.69]
[-12.779],[662.4]
[-12.728],[665.79]
[-12.668],[655.19]
[-12.595],[648.16]
[-12.544],[634.24]
[-12.484],[639.27]
[-12.418],[660.92]
[-12.349],[678.18]
[-12.272],[662.17]
[-12.189],[638.4]
[-12.11],[629.4]
[-12.022],[638.47]
[-11.943],[663.62]
[-11.855],[680.39]
[-11.771],[662.87]
[-11.684],[640.43]
[-11.592],[637.64]
[-11.502],[643.3]
[-11.407],[659.94]
[-11.316],[677.36]
[-11.218],[670.44]
[-11.132],[651.01]
[-11.044],[642.55]
[-10.961],[640.55]
[-10.88],[650.35]
[-10.794],[667.04]
[-10.709],[678.2]
[-10.62],[664.14]
[-10.535],[648.14]
[-10.442],[637.66]
[-10.354],[639.9]
[-10.268],[665.62]
[-10.184],[689.31]
[-10.106],[674.64]
[-10.028],[648.7]
[-9.952],[640.47]
[-9.877],[646.77]
[-9.797],[667.04]
[-9.712],[683.82]
[-9.633],[672.62]
[-9.556],[654.32]
[-9.473],[650.87]
[-9.394],[648.2]
[-9.321],[657.31]
[-9.243],[676.12]
[-9.163],[685.87]
[-9.088],[668.97]
[-9.005],[651.67]
[-8.923],[642.68]
[-8.843],[648.21]
[-8.762],[676.76]
[-8.679],[694.91]
[-8.601],[675.16]
[-8.533],[649.57]
[-8.458],[643.23]
[-8.385],[647.8]
[-8.313],[672.6]
[-8.234],[691.35]
[-8.151],[679.54]
[-8.068],[653.56]
[-7.993],[650.24]
[-7.916],[651.72]
[-7.837],[669.15]
[-7.753],[683.04]
[-7.676],[677.42]
[-7.599],[659.26]
[-7.518],[653.66]
[-7.435],[648.26]
[-7.357],[654.54]
[-7.274],[676.82]
[-7.198],[689.96]
[-7.119],[671.83]
[-7.042],[650.32]
[-6.966],[640.53]
[-6.884],[651.04]
[-6.8],[680.31]
[-6.711],[692.88]
[-6.622],[670.5]
[-6.536],[645.41]
[-6.455],[645.34]
[-6.372],[653.17]
[-6.289],[674.26]
[-6.213],[687.3]
[-6.131],[673.99]
[-6.053],[651.63]
[-5.977],[649.59]
[-5.895],[649.59]
[-5.815],[662.31]
[-5.733],[678.28]
[-5.641],[677.59]
[-5.558],[661.3]
[-5.474],[653.7]
[-5.396],[644.05]
[-5.312],[649.08]
[-5.236],[674.86]
[-5.156],[688.67]
[-5.071],[666.21]
[-4.983],[639.16]
[-4.901],[627.43]
[-4.818],[643.46]
[-4.738],[674.1]
[-4.66],[683.77]
[-4.589],[658.07]
[-4.516],[629.52]
[-4.444],[624.69]
[-4.365],[635.14]
[-4.287],[657.49]
[-4.2],[665.11]
[-4.106],[644.14]
[-4.017],[625.27]
[-3.926],[625.35]
[-3.839],[625.46]
[-3.751],[631.78]
[-3.676],[642.21]
[-3.609],[642.83]
[-3.538],[626.78]
[-3.467],[612.79]
[-3.39],[598.45]
[-3.312],[598.61]
[-3.228],[623.55]
[-3.146],[635.86]
[-3.061],[616.42]
[-2.978],[586.52]
[-2.897],[565.08]
[-2.821],[571.49]
[-2.739],[597.25]
[-2.658],[606.87]
[-2.58],[579.68]
[-2.492],[545.55]
[-2.413],[535.19]
[-2.332],[544.42]
[-2.254],[554.16]
[-2.174],[549.94]
[-2.105],[533.3]
[-2.026],[512.41]
[-1.95],[498.37]
[-1.873],[491.68]
[-1.791],[484.36]
[-1.707],[477.95]
[-1.621],[473.67]
[-1.542],[461.11]
[-1.459],[442.41]
[-1.381],[418.04]
[-1.311],[401.]
[-1.229],[401.8]
[-1.149],[404.93]
[-1.07],[393.03]
[-0.987],[357.16]
[-0.9],[325.19]
[-0.82],[317.14]
[-0.741],[319.96]
[-0.659],[313.6]
[-0.585],[283.01]
[-0.507],[248.93]
[-0.427],[232.91]
[-0.349],[222.85]
[-0.26],[207.67]
[-0.177],[177.03]
[-0.095],[147.58]
[-0.013],[130.99]
[0.069],[108.21]
[0.155],[81.29]
[0.228],[50.27]
[0.303],[19.65]
[0.383],[-1.31]
[0.463],[-23.6]
[0.542],[-49.84]
[0.621],[-82.38]
[0.703],[-115.49]
[0.785],[-138.27]
[0.874],[-164.25]
[0.953],[-187.53]
[1.034],[-214.3]
[1.111],[-245.29]
[1.194],[-267.96]
[1.281],[-288.87]
[1.37],[-307.07]
[1.447],[-330.78]
[1.535],[-352.31]
[1.618],[-359.21]
[1.703],[-368.04]
[1.78],[-395.63]
[1.858],[-425.61]
[1.94],[-440.43]
[2.014],[-432.11]
[2.098],[-425.9]
[2.177],[-442.95]
[2.259],[-482.23]
[2.348],[-503.94]
[2.427],[-495.23]
[2.504],[-479.47]
[2.584],[-475.14]
[2.666],[-493.58]
[2.744],[-529.46]
[2.824],[-549.69]
[2.903],[-538.09]
[2.991],[-514.7]
[3.074],[-508.47]
[3.159],[-526.92]
[3.235],[-563.49]
[3.321],[-583.67]
[0.07],[17.09]
[0.067],[16.35]
[0.07],[14.51]
[0.075],[14.05]
[0.072],[15.41]
[0.075],[17.35]
[0.069],[17.09]
[0.067],[16.37]
[0.07],[15.29]
[0.069],[13.65]
[0.072],[16.93]
[0.069],[17.38]
[0.066],[16.51]
[0.072],[17.21]
[0.07],[15.8]
[0.069],[16.09]
[0.072],[15.52]
[0.073],[16.06]
[0.073],[16.47]
[0.066],[16.42]
[0.069],[15.88]
[0.075],[14.59]
[0.07],[13.49]
[0.069],[14.01]
[0.07],[17.23]
[0.069],[17.79]
[0.066],[15.73]
[0.07],[12.41]
[0.08],[12.52]
[0.072],[16.03]
[0.067],[19.31]
[0.07],[17.77]
[0.067],[15.48]
[0.061],[13.94]
[0.066],[15.55]
[0.07],[17.53]
[0.072],[17.96]
[0.073],[17.2]
[0.07],[16.41]
[0.072],[15.2]
[0.069],[13.99]
[0.07],[16.89]
[0.069],[17.34]
[0.064],[15.11]
[0.067],[15.7]
