slip,lateral_force
[10.306],[-475.97]
[10.392],[-460.]
[10.467],[-462.79]
[10.543],[-493.13]
[10.622],[-523.04]
[10.703],[-513.79]
[10.772],[-488.7]
[10.863],[-472.3]
[10.93],[-467.93]
[11.022],[-475.03]
[11.101],[-505.52]
[11.187],[-520.73]
[11.275],[-504.49]
[11.36],[-476.69]
[11.437],[-457.29]
[11.515],[-458.73]
[11.595],[-495.86]
[11.683],[-522.75]
[11.766],[-511.75]
[11.849],[-476.53]
[11.93],[-453.57]
[12.006],[-451.84]
[12.092],[-481.52]
[12.167],[-516.37]
[12.253],[-507.85]
[12.336],[-474.84]
[12.406],[-452.97]
[12.493],[-454.06]
[12.572],[-469.92]
[12.645],[-497.5]
[12.691],[-502.05]
[12.715],[-469.26]
[12.719],[-453.22]
[12.71],[-478.22]
[12.687],[-504.52]
[12.649],[-498.73]
[12.589],[-475.4]
[12.515],[-468.38]
[12.443],[-486.62]
[12.371],[-488.14]
[12.297],[-458.87]
[12.219],[-450.9]
[12.14],[-495.53]
[12.053],[-522.81]
[11.969],[-498.4]
[11.882],[-464.43]
[11.791],[-454.33]
[11.7],[-463.16]
[11.608],[-493.78]
[11.522],[-521.79]
[11.423],[-518.18]
[11.329],[-483.28]
[11.238],[-450.24]
[11.142],[-448.05]
[11.057],[-499.]
[10.974],[-542.75]
[10.88],[-519.67]
[10.81],[-472.51]
[10.728],[-459.97]
[10.646],[-478.25]
[10.575],[-495.48]
[10.493],[-508.8]
[10.411],[-509.26]
[10.335],[-501.91]
[10.259],[-489.81]
[10.177],[-470.08]
[10.103],[-461.38]
[10.027],[-498.63]
[9.943],[-533.41]
[9.867],[-521.58]
[9.782],[-484.48]
[9.692],[-460.07]
[9.607],[-460.09]
[9.525],[-494.8]
[9.443],[-530.6]
[9.359],[-528.46]
[9.274],[-495.22]
[9.198],[-466.87]
[9.125],[-459.07]
[9.056],[-486.84]
[8.978],[-526.9]
[8.905],[-528.19]
[8.837],[-492.9]
[8.758],[-468.97]
[8.685],[-470.93]
[8.614],[-481.3]
[8.538],[-507.09]
[8.46],[-520.83]
[8.379],[-509.77]
[8.296],[-489.51]
[8.217],[-469.]
[8.131],[-461.41]
[8.046],[-491.01]
[7.965],[-528.29]
[7.884],[-523.42]
[7.796],[-489.64]
[7.713],[-464.77]
[7.634],[-460.08]
[7.552],[-486.34]
[7.464],[-521.92]
[7.379],[-524.42]
[7.296],[-493.6]
[7.214],[-466.54]
[7.123],[-458.08]
[7.039],[-475.46]
[6.963],[-510.8]
[6.878],[-520.1]
[6.8],[-495.97]
[6.727],[-465.94]
[6.648],[-458.87]
[6.574],[-463.66]
[6.489],[-488.55]
[6.401],[-506.69]
[6.327],[-497.54]
[6.242],[-471.42]
[6.16],[-452.22]
[6.08],[-445.58]
[6.001],[-472.36]
[5.922],[-506.72]
[5.846],[-501.27]
[5.767],[-463.8]
[5.675],[-438.63]
[5.6],[-436.24]
[5.507],[-457.57]
[5.426],[-488.47]
[5.34],[-491.8]
[5.27],[-461.33]
[5.188],[-434.39]
[5.113],[-428.78]
[5.03],[-443.93]
[4.95],[-473.29]
[4.869],[-478.44]
[4.78],[-455.3]
[4.704],[-431.95]
[4.622],[-422.26]
[4.543],[-424.69]
[4.463],[-446.05]
[4.388],[-461.85]
[4.302],[-452.43]
[4.232],[-427.62]
[4.14],[-408.79]
[4.059],[-401.38]
[3.982],[-420.09]
[3.891],[-445.46]
[3.811],[-442.26]
[3.735],[-413.72]
[3.649],[-386.57]
[3.574],[-380.62]
[3.495],[-397.09]
[3.418],[-421.08]
[3.339],[-416.97]
[3.266],[-390.62]
[3.178],[-368.6]
[3.09],[-359.09]
[3.007],[-363.18]
[2.921],[-380.84]
[2.855],[-383.46]
[2.776],[-363.52]
[2.697],[-343.71]
[2.622],[-332.97]
[2.541],[-327.91]
[2.454],[-334.23]
[2.373],[-340.07]
[2.292],[-331.34]
[2.194],[-311.59]
[2.134],[-292.74]
[2.055],[-278.18]
[1.975],[-282.9]
[1.897],[-294.17]
[1.824],[-288.86]
[1.747],[-264.99]
[1.65],[-246.39]
[1.582],[-233.23]
[1.497],[-231.57]
[1.412],[-237.19]
[1.336],[-232.44]
[1.253],[-211.66]
[1.175],[-192.22]
[1.101],[-179.19]
[1.016],[-175.01]
[0.936],[-170.46]
[0.852],[-164.17]
[0.763],[-148.61]
[0.681],[-128.56]
[0.608],[-116.32]
[0.523],[-103.55]
[0.443],[-89.37]
[0.368],[-77.85]
[0.287],[-66.39]
[0.211],[-53.73]
[0.133],[-34.31]
[0.042],[-14.8]
[-0.034],[3.18]
[-0.113],[18.06]
[-0.197],[32.14]
[-0.278],[49.74]
[-0.358],[68.22]
[-0.447],[85.6]
[-0.523],[105.99]
[-0.607],[124.93]
[-0.696],[141.85]
[-0.779],[160.5]
[-0.864],[176.25]
[-0.952],[188.87]
[-1.016],[205.05]
[-1.118],[231.05]
[-1.197],[254.35]
[-1.275],[264.64]
[-1.345],[267.53]
[-1.434],[269.19]
[-1.512],[283.22]
[-1.592],[316.61]
[-1.662],[340.87]
[-1.75],[342.48]
[-1.827],[329.06]
[-1.915],[326.99]
[-1.992],[345.89]
[-2.068],[380.52]
[-2.14],[399.56]
[-2.225],[389.6]
[-2.314],[376.39]
[-2.39],[373.87]
[-2.473],[384.81]
[-2.564],[417.37]
[-2.64],[439.76]
[-2.722],[437.51]
[-2.801],[419.73]
[-2.891],[411.18]
[-2.969],[417.42]
[-3.06],[443.34]
[-3.146],[474.51]
[-3.238],[473.63]
[-3.312],[451.49]
[-3.407],[437.31]
[-3.476],[435.26]
[-3.545],[460.93]
[-3.614],[498.88]
[-3.681],[507.75]
[-3.761],[478.74]
[-3.845],[453.06]
[-3.926],[452.31]
[-4.019],[481.33]
[-4.105],[522.46]
[-4.191],[527.56]
[-4.268],[499.45]
[-4.355],[473.95]
[-4.421],[472.34]
[-4.495],[493.88]
[-4.568],[531.64]
[-4.647],[542.7]
[-4.722],[519.72]
[-4.805],[488.98]
[-4.89],[479.13]
[-4.969],[495.55]
[-5.056],[535.09]
[-5.138],[555.27]
[-5.214],[534.38]
[-5.29],[501.88]
[-5.375],[490.57]
[-5.466],[498.42]
[-5.537],[535.73]
[-5.627],[563.62]
[-5.705],[549.57]
[-5.787],[510.9]
[-5.872],[491.12]
[-5.951],[495.97]
[-6.02],[539.63]
[-6.102],[570.18]
[-6.181],[558.39]
[-6.255],[518.71]
[-6.344],[499.26]
[-6.419],[503.98]
[-6.499],[532.61]
[-6.587],[567.44]
[-6.68],[566.1]
[-6.767],[533.92]
[-6.847],[505.91]
[-6.92],[505.28]
[-7.011],[527.98]
[-7.081],[568.04]
[-7.159],[575.85]
[-7.246],[545.27]
[-7.324],[514.76]
[-7.406],[510.05]
[-7.479],[522.34]
[-7.555],[560.32]
[-7.639],[580.4]
[-7.717],[561.38]
[-7.796],[524.62]
[-7.884],[510.36]
[-7.971],[516.12]
[-8.046],[556.8]
[-8.136],[583.98]
[-8.227],[566.44]
[-8.302],[527.28]
[-8.382],[510.84]
[-8.467],[516.34]
[-8.537],[547.66]
[-8.616],[576.97]
[-8.698],[571.48]
[-8.781],[537.78]
[-8.864],[513.64]
[-8.951],[514.9]
[-9.033],[536.28]
[-9.119],[568.5]
[-9.189],[575.12]
[-9.272],[543.93]
[-9.356],[517.07]
[-9.43],[517.42]
[-9.518],[525.72]
[-9.603],[558.52]
[-9.683],[577.48]
[-9.775],[557.12]
[-9.85],[522.38]
[-9.929],[508.35]
[-10.011],[515.04]
[-10.091],[552.47]
[-10.174],[583.2]
[-10.252],[570.77]
[-10.329],[529.64]
[-10.413],[508.69]
[-10.503],[513.39]
[-10.588],[543.5]
[-10.67],[573.47]
[-10.746],[570.09]
[-10.829],[537.97]
[-10.907],[510.96]
[-10.98],[515.35]
[-11.059],[533.51]
[-11.135],[563.77]
[-11.222],[575.46]
[-11.304],[548.66]
[-11.382],[519.01]
[-11.469],[516.11]
[-11.548],[519.37]
[-11.624],[549.82]
[-11.7],[573.52]
[-11.776],[561.57]
[-11.857],[527.53]
[-11.936],[507.4]
[-12.016],[507.96]
[-12.099],[537.08]
[-12.19],[568.87]
[-12.278],[568.32]
[-12.351],[532.7]
[-12.43],[503.84]
[-12.513],[504.99]
[-12.579],[524.31]
[-12.664],[557.61]
[-12.735],[570.04]
[-12.785],[543.35]
[-12.817],[512.17]
[-12.83],[509.56]
[-12.82],[513.37]
[-12.785],[537.89]
[-12.734],[563.56]
[-12.667],[560.37]
[-12.599],[532.37]
[-12.537],[512.55]
[-12.48],[508.33]
[-12.409],[531.22]
[-12.326],[564.8]
[-12.247],[567.85]
[-12.162],[534.22]
[-12.078],[503.18]
[-11.991],[506.62]
[-11.898],[524.54]
[-11.82],[557.79]
[-11.733],[570.95]
[-11.642],[547.63]
[-11.547],[516.31]
[-11.456],[509.09]
[-11.357],[515.15]
[-11.259],[544.39]
[-11.171],[567.54]
[-11.085],[561.92]
[-11.007],[532.84]
[-10.917],[513.19]
[-10.838],[512.37]
[-10.759],[534.61]
[-10.671],[567.63]
[-10.582],[570.5]
[-10.497],[539.84]
[-10.408],[510.12]
[-10.326],[510.89]
[-10.244],[527.23]
[-10.161],[561.98]
[-10.092],[575.15]
[-10.016],[546.96]
[-9.937],[517.89]
[-9.857],[515.59]
[-9.774],[520.92]
[-9.699],[551.]
[-9.617],[571.97]
[-9.532],[561.16]
[-9.462],[533.22]
[-9.38],[513.96]
[-9.304],[513.04]
[-9.228],[538.85]
[-9.148],[572.37]
[-9.069],[576.81]
[-8.993],[540.46]
[-8.902],[510.98]
[-8.822],[508.29]
[-8.752],[530.42]
[-8.658],[567.03]
[-8.587],[574.86]
[-8.519],[542.63]
[-8.446],[513.05]
[-8.372],[510.77]
[-8.291],[522.46]
[-8.221],[555.13]
[-8.134],[568.7]
[-8.056],[549.95]
[-7.973],[519.81]
[-7.9],[511.27]
[-7.815],[515.44]
[-7.743],[539.7]
[-7.654],[563.45]
[-7.577],[560.51]
[-7.502],[529.08]
[-7.417],[503.61]
[-7.334],[499.22]
[-7.249],[522.33]
[-7.175],[560.79]
[-7.09],[564.15]
[-7.014],[529.25]
[-6.939],[495.6]
[-6.86],[494.41]
[-6.767],[513.48]
[-6.688],[548.95]
[-6.612],[556.16]
[-6.518],[525.32]
[-6.444],[496.44]
[-6.352],[492.9]
[-6.281],[502.48]
[-6.198],[531.57]
[-6.116],[545.74]
[-6.039],[528.95]
[-5.964],[498.62]
[-5.878],[485.58]
[-5.798],[484.09]
[-5.711],[507.13]
[-5.627],[534.89]
[-5.549],[532.59]
[-5.461],[498.59]
[-5.384],[471.52]
[-5.296],[465.91]
[-5.22],[490.18]
[-5.147],[525.82]
[-5.058],[525.83]
[-4.977],[489.52]
[-4.893],[459.52]
[-4.809],[459.45]
[-4.736],[476.76]
[-4.654],[504.19]
[-4.587],[508.01]
[-4.511],[481.23]
[-4.44],[453.11]
[-4.356],[447.63]
[-4.277],[451.64]
[-4.185],[475.93]
[-4.095],[490.77]
[-4.001],[475.92]
[-3.918],[446.77]
[-3.823],[429.55]
[-3.739],[423.43]
[-3.665],[443.5]
[-3.596],[468.35]
[-3.53],[462.17]
[-3.45],[430.]
[-3.371],[399.62]
[-3.298],[394.86]
[-3.197],[414.94]
[-3.121],[442.71]
[-3.038],[438.46]
[-2.953],[403.79]
[-2.874],[375.26]
[-2.798],[368.6]
[-2.719],[378.62]
[-2.627],[397.53]
[-2.557],[402.03]
[-2.468],[377.97]
[-2.381],[353.09]
[-2.307],[339.57]
[-2.226],[338.54]
[-2.149],[350.82]
[-2.074],[358.67]
[-2.007],[343.54]
[-1.928],[320.89]
[-1.848],[300.33]
[-1.759],[291.45]
[-1.672],[300.36]
[-1.588],[311.7]
[-1.517],[306.01]
[-1.427],[281.02]
[-1.359],[257.48]
[-1.278],[240.63]
[-1.205],[246.57]
[-1.13],[261.03]
[-1.047],[249.85]
[-0.966],[220.01]
[-0.879],[199.52]
[-0.8],[195.4]
[-0.727],[187.42]
[-0.648],[181.9]
[-0.561],[177.16]
[-0.488],[158.39]
[-0.411],[137.22]
[-0.33],[121.29]
[-0.247],[107.91]
[-0.161],[97.36]
[-0.073],[84.63]
[0.004],[66.48]
[0.089],[50.73]
[0.167],[33.59]
[0.246],[13.41]
[0.322],[-3.25]
[0.392],[-19.78]
[0.474],[-31.]
[0.563],[-47.63]
[0.639],[-66.5]
[0.727],[-83.76]
[0.814],[-99.08]
[0.893],[-112.88]
[0.972],[-129.05]
[1.051],[-146.05]
[1.13],[-154.7]
[1.218],[-157.55]
[1.301],[-171.93]
[1.389],[-198.79]
[1.472],[-217.01]
[1.557],[-222.51]
[1.637],[-220.74]
[1.721],[-223.97]
[1.798],[-242.22]
[1.881],[-269.97]
[1.954],[-284.07]
[2.041],[-278.84]
[2.12],[-271.25]
[2.199],[-273.89]
[2.273],[-293.29]
[2.359],[-322.14]
[2.446],[-332.8]
[2.529],[-325.49]
[2.603],[-313.6]
[2.677],[-315.22]
[2.767],[-331.78]
[2.842],[-361.11]
[2.944],[-372.39]
[3.004],[-360.77]
[3.09],[-351.85]
[3.174],[-351.35]
[3.257],[-362.43]
[3.337],[-387.29]
[0.067],[16.61]
[0.067],[15.98]
[0.06],[17.71]
[0.064],[17.06]
[0.066],[15.85]
[0.06],[16.71]
[0.067],[16.98]
[0.07],[18.66]
[0.069],[17.68]
[0.061],[14.67]
[0.067],[14.17]
[0.066],[17.28]
[0.07],[19.01]
[0.069],[16.71]
[0.061],[14.87]
[0.069],[15.14]
[0.06],[15.39]
[0.06],[15.77]
[0.07],[16.51]
[0.07],[15.37]
[0.063],[13.75]
[0.06],[15.21]
[0.064],[15.2]
[0.064],[17.23]
[0.066],[17.55]
[0.067],[16.3]
[0.067],[16.55]
[0.061],[17.89]
[0.066],[17.04]
[0.066],[15.73]
[0.072],[16.18]
[0.066],[16.7]
[0.064],[18.07]
[0.061],[17.13]
[0.061],[17.68]
[0.066],[15.74]
[0.07],[17.79]
[0.061],[18.88]
[0.064],[17.52]
[0.064],[16.14]
[0.061],[14.79]
[0.069],[14.29]
[0.066],[15.74]
[0.063],[18.43]
[0.066],[17.45]
