slip,lateral_force
[-3.94],[1124.68]
[-3.94],[1126.71]
[-3.934],[1143.97]
[-3.94],[1164.01]
[-3.937],[1155.27]
[-3.932],[1136.16]
[-3.929],[1127.41]
[-3.937],[1126.88]
[-3.941],[1143.44]
[-3.941],[1162.53]
[-3.94],[1156.03]
[-3.931],[1139.39]
[-3.935],[1130.7]
[-3.931],[1129.84]
[-3.928],[1142.11]
[-3.919],[1160.63]
[-3.9],[1161.1]
[-3.88],[1145.71]
[-3.845],[1137.63]
[-3.808],[1128.96]
[-3.774],[1130.38]
[-3.731],[1149.68]
[-3.697],[1154.72]
[-3.66],[1136.85]
[-3.624],[1117.11]
[-3.584],[1108.29]
[-3.535],[1111.16]
[-3.486],[1124.06]
[-3.431],[1125.45]
[-3.372],[1109.19]
[-3.307],[1094.15]
[-3.247],[1081.94]
[-3.182],[1073.89]
[-3.103],[1078.78]
[-3.026],[1081.24]
[-2.946],[1069.87]
[-2.874],[1048.04]
[-2.789],[1033.6]
[-2.699],[1020.51]
[-2.618],[1016.25]
[-2.535],[1013.44]
[-2.463],[999.57]
[-2.383],[980.85]
[-2.285],[959.57]
[-2.216],[935.53]
[-2.133],[920.1]
[-2.048],[919.38]
[-1.963],[905.22]
[-1.881],[878.35]
[-1.802],[847.33]
[-1.715],[826.62]
[-1.636],[810.15]
[-1.551],[793.26]
[-1.466],[774.24]
[-1.392],[747.33]
[-1.307],[721.74]
[-1.224],[696.86]
[-1.137],[676.5]
[-1.05],[647.79]
[-0.968],[627.51]
[-0.884],[598.13]
[-0.795],[573.39]
[-0.718],[540.23]
[-0.639],[509.93]
[-0.554],[477.02]
[-0.474],[454.56]
[-0.398],[429.53]
[-0.316],[399.29]
[-0.268],[363.94]
[-0.155],[326.51]
[-0.067],[299.38]
[0.013],[269.79]
[0.086],[241.52]
[0.171],[199.72]
[0.24],[165.93]
[0.316],[129.36]
[0.398],[100.17]
[0.482],[65.11]
[0.557],[25.4]
[0.645],[-9.99]
[0.718],[-42.42]
[0.803],[-74.87]
[0.89],[-115.93]
[0.963],[-155.]
[1.045],[-194.12]
[1.123],[-223.92]
[1.199],[-254.95]
[1.285],[-290.14]
[1.371],[-330.91]
[1.455],[-367.57]
[1.535],[-392.91]
[1.615],[-421.51]
[1.702],[-451.16]
[1.773],[-484.16]
[1.855],[-516.03]
[1.937],[-542.98]
[2.019],[-566.31]
[2.092],[-588.56]
[2.181],[-609.04]
[2.27],[-631.75]
[2.349],[-656.45]
[2.428],[-684.15]
[2.516],[-705.39]
[2.59],[-720.55]
[2.696],[-734.45]
[2.753],[-742.37]
[2.832],[-763.67]
[2.906],[-795.89]
[2.989],[-816.83]
[3.08],[-823.25]
[3.16],[-821.79]
[3.244],[-825.5]
[3.318],[-856.02]
[3.403],[-890.65]
[3.479],[-909.22]
[3.564],[-898.08]
[3.646],[-892.53]
[3.732],[-896.84]
[3.818],[-931.36]
[3.894],[-967.66]
[3.979],[-977.88]
[4.059],[-959.62]
[4.14],[-949.22]
[4.22],[-958.01]
[4.299],[-986.73]
[4.381],[-1027.11]
[4.464],[-1026.26]
[4.546],[-1006.15]
[4.621],[-992.63]
[4.713],[-1002.29]
[4.787],[-1028.19]
[4.875],[-1063.78]
[4.948],[-1066.73]
[5.039],[-1046.12]
[5.112],[-1033.48]
[5.191],[-1028.98]
[5.273],[-1057.34]
[5.358],[-1093.39]
[5.45],[-1106.17]
[5.527],[-1082.69]
[5.613],[-1066.08]
[5.688],[-1051.04]
[5.776],[-1075.3]
[5.856],[-1119.67]
[5.936],[-1133.16]
[6.014],[-1101.87]
[6.102],[-1074.1]
[6.185],[-1064.37]
[6.265],[-1089.49]
[6.353],[-1134.88]
[6.435],[-1142.59]
[6.517],[-1110.27]
[6.588],[-1080.82]
[6.673],[-1072.99]
[6.748],[-1099.99]
[6.828],[-1138.55]
[6.914],[-1147.97]
[6.992],[-1117.54]
[7.081],[-1095.41]
[7.17],[-1088.35]
[7.245],[-1104.86]
[7.325],[-1140.18]
[7.411],[-1155.63]
[7.489],[-1135.65]
[7.572],[-1117.06]
[7.648],[-1098.66]
[7.737],[-1099.93]
[7.818],[-1135.07]
[7.901],[-1158.73]
[7.992],[-1144.45]
[8.074],[-1116.77]
[8.151],[-1092.51]
[8.231],[-1097.13]
[8.315],[-1140.05]
[8.395],[-1174.8]
[8.474],[-1156.84]
[8.553],[-1118.85]
[8.641],[-1101.32]
[8.717],[-1106.74]
[8.805],[-1138.42]
[8.879],[-1162.84]
[8.961],[-1149.1]
[9.038],[-1116.68]
[9.114],[-1097.12]
[9.19],[-1101.83]
[9.275],[-1128.75]
[9.361],[-1154.32]
[9.456],[-1144.87]
[9.541],[-1118.75]
[9.629],[-1101.27]
[9.721],[-1092.12]
[9.801],[-1101.58]
[9.886],[-1125.05]
[9.971],[-1137.82]
[10.056],[-1115.77]
[10.13],[-1090.88]
[10.214],[-1076.06]
[10.298],[-1085.76]
[10.373],[-1118.7]
[10.461],[-1137.65]
[10.537],[-1114.22]
[10.617],[-1079.84]
[10.693],[-1063.73]
[10.766],[-1075.98]
[10.844],[-1111.88]
[10.926],[-1135.56]
[11.006],[-1114.24]
[11.092],[-1078.56]
[11.173],[-1066.45]
[11.255],[-1070.32]
[11.344],[-1096.54]
[11.423],[-1113.76]
[11.507],[-1103.78]
[11.579],[-1085.21]
[11.667],[-1067.88]
[11.743],[-1062.09]
[11.825],[-1077.09]
[11.911],[-1103.28]
[11.987],[-1113.4]
[12.072],[-1094.29]
[12.152],[-1072.12]
[12.231],[-1058.1]
[12.304],[-1058.49]
[12.383],[-1093.16]
[12.469],[-1112.55]
[12.544],[-1094.78]
[12.617],[-1065.97]
[12.671],[-1031.19]
[12.702],[-1019.82]
[12.709],[-1064.67]
[12.699],[-1118.21]
[12.671],[-1119.16]
[12.632],[-1070.3]
[12.579],[-1016.79]
[12.503],[-1011.09]
[12.436],[-1064.88]
[12.37],[-1116.21]
[12.295],[-1104.86]
[12.218],[-1057.37]
[12.14],[-1037.83]
[12.054],[-1046.41]
[11.981],[-1076.92]
[11.887],[-1098.25]
[11.806],[-1097.72]
[11.711],[-1074.31]
[11.62],[-1056.47]
[11.531],[-1056.27]
[11.445],[-1073.49]
[11.351],[-1097.64]
[11.255],[-1100.47]
[11.17],[-1079.39]
[11.075],[-1071.65]
[10.993],[-1070.84]
[10.915],[-1067.1]
[10.832],[-1085.24]
[10.749],[-1110.23]
[10.676],[-1117.36]
[10.601],[-1099.53]
[10.525],[-1071.51]
[10.443],[-1066.98]
[10.367],[-1097.79]
[10.294],[-1143.53]
[10.209],[-1143.12]
[10.138],[-1102.45]
[10.06],[-1085.75]
[9.978],[-1091.73]
[9.895],[-1121.43]
[9.815],[-1149.27]
[9.724],[-1143.14]
[9.641],[-1117.11]
[9.56],[-1106.54]
[9.473],[-1104.98]
[9.385],[-1120.01]
[9.302],[-1142.69]
[9.221],[-1149.21]
[9.152],[-1130.67]
[9.073],[-1113.13]
[9.005],[-1106.87]
[8.921],[-1112.21]
[8.857],[-1134.41]
[8.775],[-1153.86]
[8.704],[-1150.72]
[8.631],[-1132.8]
[8.534],[-1109.75]
[8.479],[-1103.9]
[8.397],[-1135.7]
[8.312],[-1166.93]
[8.229],[-1160.32]
[8.147],[-1127.2]
[8.06],[-1102.78]
[7.974],[-1104.59]
[7.895],[-1139.1]
[7.815],[-1162.07]
[7.72],[-1151.24]
[7.647],[-1127.91]
[7.561],[-1118.89]
[7.48],[-1119.25]
[7.395],[-1139.07]
[7.311],[-1160.66]
[7.229],[-1156.04]
[7.138],[-1136.22]
[7.062],[-1121.02]
[6.973],[-1114.28]
[6.901],[-1128.69]
[6.818],[-1152.26]
[6.739],[-1158.82]
[6.667],[-1145.99]
[6.591],[-1128.57]
[6.512],[-1108.21]
[6.435],[-1111.38]
[6.344],[-1140.47]
[6.267],[-1161.46]
[6.189],[-1147.91]
[6.112],[-1116.76]
[6.037],[-1094.35]
[5.953],[-1102.31]
[5.878],[-1138.05]
[5.789],[-1150.82]
[5.711],[-1123.41]
[5.628],[-1096.53]
[5.539],[-1088.65]
[5.463],[-1096.64]
[5.372],[-1118.11]
[5.295],[-1126.48]
[5.216],[-1113.09]
[5.137],[-1094.17]
[5.068],[-1082.53]
[4.973],[-1074.48]
[4.891],[-1081.17]
[4.818],[-1094.44]
[4.738],[-1090.74]
[4.651],[-1074.12]
[4.568],[-1053.89]
[4.494],[-1036.27]
[4.419],[-1037.64]
[4.333],[-1057.67]
[4.251],[-1067.76]
[4.175],[-1045.76]
[4.095],[-1017.81]
[4.002],[-994.7]
[3.916],[-1001.36]
[3.847],[-1025.58]
[3.761],[-1030.1]
[3.685],[-1002.74]
[3.605],[-968.6]
[3.526],[-958.65]
[3.45],[-963.85]
[3.359],[-972.8]
[3.277],[-967.57]
[3.201],[-945.05]
[3.112],[-924.07]
[3.035],[-910.08]
[2.962],[-896.01]
[2.884],[-888.98]
[2.799],[-885.6]
[2.723],[-875.]
[2.647],[-856.18]
[2.558],[-828.17]
[2.479],[-804.99]
[2.399],[-790.85]
[2.317],[-787.07]
[2.231],[-777.75]
[2.153],[-749.91]
[2.073],[-721.37]
[1.995],[-694.]
[1.93],[-680.07]
[1.846],[-669.01]
[1.76],[-653.53]
[1.683],[-623.01]
[1.595],[-593.84]
[1.522],[-565.73]
[1.441],[-548.33]
[1.355],[-527.43]
[1.279],[-501.65]
[1.194],[-467.68]
[1.117],[-443.38]
[1.034],[-418.84]
[0.944],[-391.65]
[0.867],[-358.48]
[0.784],[-327.58]
[0.696],[-304.22]
[0.623],[-272.75]
[0.541],[-243.53]
[0.459],[-204.58]
[0.379],[-171.51]
[0.295],[-141.8]
[0.218],[-113.8]
[0.14],[-77.49]
[0.057],[-37.7]
[-0.029],[-3.78]
[-0.11],[28.96]
[-0.19],[59.72]
[-0.273],[98.38]
[-0.355],[137.99]
[-0.441],[174.93]
[-0.512],[208.98]
[-0.602],[238.79]
[-0.684],[273.06]
[-0.766],[316.74]
[-0.851],[356.23]
[-0.938],[388.41]
[-1.02],[416.34]
[-1.098],[447.62]
[-1.18],[484.72]
[-1.256],[521.76]
[-1.332],[550.93]
[-1.411],[570.6]
[-1.501],[592.95]
[-1.582],[624.78]
[-1.659],[658.56]
[-1.741],[684.73]
[-1.846],[704.29]
[-1.905],[721.65]
[-1.978],[745.39]
[-2.054],[770.28]
[-2.131],[796.52]
[-2.218],[817.14]
[-2.297],[832.17]
[-2.384],[851.93]
[-2.457],[867.27]
[-2.544],[886.17]
[-2.63],[910.25]
[-2.701],[933.42]
[-2.783],[948.13]
[-2.867],[957.82]
[-2.95],[969.14]
[-3.045],[985.94]
[-3.128],[1010.65]
[-3.217],[1033.35]
[-3.293],[1041.57]
[-3.375],[1043.8]
[-3.454],[1048.32]
[-3.52],[1063.67]
[-3.587],[1093.95]
[-3.657],[1110.99]
[-3.733],[1104.2]
[-3.824],[1098.76]
[-3.902],[1100.4]
[-3.994],[1123.96]
[-4.083],[1150.92]
[-4.173],[1157.81]
[-4.254],[1143.45]
[-4.33],[1139.1]
[-4.4],[1144.98]
[-4.478],[1157.96]
[-4.561],[1183.01]
[-4.627],[1187.58]
[-4.703],[1170.86]
[-4.79],[1162.75]
[-4.868],[1169.22]
[-4.944],[1178.26]
[-5.046],[1197.]
[-5.109],[1203.1]
[-5.189],[1189.03]
[-5.279],[1185.05]
[-5.352],[1180.93]
[-5.444],[1187.32]
[-5.53],[1207.44]
[-5.606],[1218.91]
[-5.686],[1207.73]
[-5.774],[1195.38]
[-5.855],[1190.73]
[-5.928],[1197.07]
[-6.014],[1219.29]
[-6.084],[1233.49]
[-6.166],[1215.28]
[-6.245],[1201.08]
[-6.328],[1194.18]
[-6.412],[1205.53]
[-6.486],[1230.22]
[-6.572],[1241.93]
[-6.663],[1221.6]
[-6.742],[1206.62]
[-6.827],[1208.09]
[-6.911],[1217.14]
[-6.987],[1229.13]
[-7.072],[1238.52]
[-7.153],[1230.2]
[-7.232],[1220.37]
[-7.312],[1217.24]
[-7.4],[1216.63]
[-7.474],[1226.66]
[-7.55],[1240.12]
[-7.635],[1236.46]
[-7.707],[1225.18]
[-7.79],[1219.99]
[-7.878],[1216.7]
[-7.96],[1224.17]
[-8.055],[1241.47]
[-8.128],[1246.86]
[-8.22],[1233.5]
[-8.302],[1218.63]
[-8.379],[1210.36]
[-8.46],[1220.24]
[-8.53],[1243.49]
[-8.61],[1248.87]
[-8.692],[1228.71]
[-8.769],[1212.96]
[-8.854],[1209.68]
[-8.94],[1220.05]
[-9.027],[1237.5]
[-9.101],[1243.27]
[-9.188],[1227.31]
[-9.268],[1220.51]
[-9.347],[1220.95]
[-9.426],[1225.35]
[-9.509],[1231.86]
[-9.594],[1238.67]
[-9.674],[1227.37]
[-9.759],[1216.27]
[-9.841],[1215.23]
[-9.929],[1216.08]
[-9.997],[1220.3]
[-10.079],[1234.74]
[-10.161],[1233.77]
[-10.231],[1221.86]
[-10.319],[1212.35]
[-10.402],[1204.91]
[-10.489],[1213.38]
[-10.569],[1235.3]
[-10.658],[1232.37]
[-10.737],[1213.52]
[-10.822],[1205.39]
[-10.893],[1200.83]
[-10.974],[1211.95]
[-11.051],[1227.2]
[-11.126],[1225.53]
[-11.202],[1209.29]
[-11.295],[1205.32]
[-11.373],[1204.92]
[-11.458],[1208.64]
[-11.541],[1219.64]
[-11.61],[1223.56]
[-11.684],[1212.09]
[-11.768],[1202.09]
[-11.842],[1198.63]
[-11.923],[1196.83]
[-12.006],[1207.22]
[-12.089],[1215.43]
[-12.167],[1207.49]
[-12.259],[1195.76]
[-12.332],[1189.54]
[-12.411],[1184.99]
[-12.491],[1192.63]
[-12.564],[1211.12]
[-12.645],[1212.36]
[-12.713],[1191.88]
[-12.773],[1186.72]
[-12.81],[1188.]
[-12.827],[1185.87]
[-12.811],[1193.32]
[-12.776],[1195.69]
[-12.731],[1191.49]
[-12.671],[1190.9]
[-12.61],[1182.76]
[-12.556],[1180.22]
[-12.49],[1193.35]
[-12.428],[1202.06]
[-12.354],[1195.73]
[-12.278],[1181.82]
[-12.192],[1173.69]
[-12.11],[1176.08]
[-12.018],[1189.12]
[-11.94],[1209.01]
[-11.849],[1207.34]
[-11.765],[1188.65]
[-11.678],[1176.98]
[-11.583],[1179.06]
[-11.497],[1195.49]
[-11.402],[1215.3]
[-11.301],[1210.21]
[-11.214],[1190.76]
[-11.124],[1186.04]
[-11.034],[1189.71]
[-10.95],[1194.68]
[-10.869],[1204.26]
[-10.785],[1206.86]
[-10.699],[1196.88]
[-10.611],[1190.75]
[-10.515],[1182.11]
[-10.433],[1178.56]
[-10.344],[1198.76]
[-10.262],[1213.84]
[-10.176],[1203.82]
[-10.103],[1187.23]
[-10.021],[1178.59]
[-9.951],[1188.47]
[-9.864],[1210.53]
[-9.791],[1221.47]
[-9.708],[1205.23]
[-9.626],[1185.79]
[-9.537],[1179.34]
[-9.465],[1186.93]
[-9.385],[1204.28]
[-9.318],[1213.88]
[-9.237],[1205.4]
[-9.155],[1192.75]
[-9.073],[1189.64]
[-8.997],[1187.23]
[-8.917],[1192.64]
[-8.828],[1206.25]
[-8.753],[1211.62]
[-8.669],[1203.2]
[-8.6],[1192.4]
[-8.521],[1181.49]
[-8.452],[1189.23]
[-8.373],[1211.95]
[-8.302],[1219.98]
[-8.224],[1201.18]
[-8.145],[1184.68]
[-8.062],[1175.91]
[-7.992],[1192.67]
[-7.908],[1217.54]
[-7.825],[1224.07]
[-7.745],[1204.61]
[-7.676],[1188.81]
[-7.582],[1185.56]
[-7.503],[1195.39]
[-7.432],[1208.55]
[-7.351],[1214.49]
[-7.264],[1204.59]
[-7.191],[1192.89]
[-7.113],[1189.19]
[-7.034],[1189.31]
[-6.951],[1198.25]
[-6.873],[1213.85]
[-6.787],[1212.13]
[-6.707],[1202.75]
[-6.612],[1195.93]
[-6.524],[1187.83]
[-6.445],[1195.63]
[-6.365],[1215.37]
[-6.29],[1213.93]
[-6.201],[1193.04]
[-6.124],[1181.44]
[-6.045],[1181.57]
[-5.97],[1194.76]
[-5.895],[1211.41]
[-5.809],[1205.67]
[-5.727],[1178.64]
[-5.635],[1171.72]
[-5.553],[1174.77]
[-5.474],[1180.83]
[-5.4],[1192.65]
[-5.314],[1189.15]
[-5.232],[1172.14]
[-5.15],[1165.55]
[-5.07],[1161.61]
[-4.988],[1157.07]
[-4.896],[1163.66]
[-4.815],[1174.01]
[-4.733],[1161.26]
[-4.663],[1145.43]
[-4.59],[1135.31]
[-4.52],[1131.88]
[-4.437],[1147.86]
[-4.365],[1155.31]
[-4.28],[1139.18]
[-4.192],[1119.99]
[-4.109],[1105.53]
[-4.017],[1107.06]
[-3.924],[1119.55]
[-3.837],[1127.81]
[-3.75],[1107.39]
[-3.672],[1083.14]
[-3.603],[1079.86]
[-3.536],[1077.91]
[-3.463],[1081.58]
[-3.384],[1076.45]
[-3.293],[1065.69]
[-3.22],[1055.43]
[-3.137],[1046.01]
[-3.045],[1032.82]
[-2.963],[1018.17]
[-2.887],[1018.4]
[-2.81],[1015.93]
[-2.732],[1007.4]
[-2.649],[988.51]
[-2.563],[962.9]
[-2.485],[945.56]
[-2.397],[951.15]
[-2.327],[951.43]
[-2.247],[930.62]
[-2.169],[899.61]
[-2.086],[874.15]
[-2.01],[865.23]
[-1.937],[861.67]
[-1.845],[851.26]
[-1.775],[820.28]
[-1.691],[797.73]
[-1.609],[779.74]
[-1.517],[763.3]
[-1.447],[744.09]
[-1.373],[718.11]
[-1.294],[697.74]
[-1.215],[675.56]
[-1.137],[657.22]
[-1.055],[628.88]
[-0.976],[597.01]
[-0.896],[573.13]
[-0.816],[557.65]
[-0.734],[536.21]
[-0.656],[505.83]
[-0.574],[469.24]
[-0.498],[436.63]
[-0.418],[416.49]
[-0.338],[395.08]
[-0.285],[371.01]
[-0.174],[327.32]
[-0.098],[291.69]
[-0.007],[261.84]
[0.075],[235.1]
[0.152],[205.67]
[0.23],[163.26]
[0.316],[124.82]
[0.39],[91.43]
[0.471],[66.1]
[0.548],[28.5]
[0.636],[-15.02]
[0.712],[-52.62]
[0.795],[-81.53]
[0.88],[-114.06]
[0.959],[-148.51]
[1.045],[-191.13]
[1.121],[-233.8]
[1.205],[-263.91]
[1.285],[-292.73]
[1.371],[-324.55]
[1.456],[-360.37]
[1.539],[-401.58]
[1.623],[-433.22]
[1.706],[-459.89]
[1.785],[-484.84]
[1.864],[-512.5]
[1.937],[-541.98]
[2.02],[-573.31]
[2.102],[-598.13]
[2.185],[-616.61]
[2.267],[-635.16]
[2.349],[-654.91]
[2.431],[-677.01]
[2.504],[-695.64]
[2.595],[-719.81]
[2.671],[-742.12]
[2.75],[-756.59]
[2.83],[-757.11]
[2.912],[-765.03]
[2.992],[-795.65]
[3.08],[-827.84]
[3.16],[-845.47]
[3.248],[-839.24]
[3.321],[-835.56]
[0.076],[86.24]
[0.069],[82.95]
[0.07],[83.84]
[0.073],[85.54]
[0.072],[85.58]
[0.072],[83.85]
[0.067],[82.17]
[0.069],[86.31]
[0.075],[86.54]
[0.07],[84.02]
[0.066],[81.39]
[0.073],[82.51]
[0.075],[84.28]
[0.07],[86.25]
[0.069],[85.18]
[0.072],[81.87]
[0.066],[80.64]
[0.077],[82.48]
[0.073],[84.39]
[0.07],[89.21]
[0.067],[87.22]
[0.067],[82.63]
[0.072],[81.32]
[0.075],[83.15]
[0.07],[87.74]
[0.066],[87.7]
[0.073],[83.72]
[0.076],[82.69]
[0.073],[84.16]
[0.075],[86.07]
[0.069],[85.]
[0.066],[84.24]
[0.066],[83.8]
[0.076],[85.3]
[0.069],[83.42]
[0.075],[81.32]
[0.072],[83.58]
[0.066],[85.75]
[0.069],[85.87]
[0.07],[82.7]
[0.075],[81.23]
[0.073],[81.74]
[0.069],[84.29]
[0.067],[86.36]
[0.072],[84.29]
