slip,lateral_force
[3.158],[-714.44]
[3.232],[-696.6]
[3.317],[-708.01]
[3.393],[-746.85]
[3.473],[-785.45]
[3.549],[-791.65]
[3.634],[-775.08]
[3.72],[-768.27]
[3.814],[-771.01]
[3.888],[-807.34]
[3.983],[-843.06]
[4.065],[-849.8]
[4.141],[-837.22]
[4.22],[-825.22]
[4.302],[-823.22]
[4.383],[-847.05]
[4.46],[-885.67]
[4.546],[-906.58]
[4.622],[-895.14]
[4.707],[-875.75]
[4.787],[-861.54]
[4.874],[-879.5]
[4.953],[-929.52]
[5.03],[-955.61]
[5.112],[-940.1]
[5.191],[-913.16]
[5.279],[-891.21]
[5.356],[-910.83]
[5.441],[-960.52]
[5.524],[-990.65]
[5.606],[-975.42]
[5.686],[-943.73]
[5.767],[-924.1]
[5.853],[-937.06]
[5.931],[-987.72]
[6.012],[-1013.65]
[6.097],[-998.35]
[6.178],[-971.23]
[6.264],[-955.93]
[6.349],[-956.81]
[6.428],[-988.97]
[6.511],[-1025.46]
[6.588],[-1025.14]
[6.678],[-1002.46]
[6.754],[-978.23]
[6.825],[-962.94]
[6.909],[-997.78]
[6.992],[-1044.32]
[7.075],[-1048.77]
[7.154],[-1020.89]
[7.243],[-992.47]
[7.332],[-974.04]
[7.406],[-1002.22]
[7.483],[-1050.43]
[7.562],[-1066.82]
[7.65],[-1040.31]
[7.734],[-1004.22]
[7.81],[-985.93]
[7.903],[-1011.75]
[7.984],[-1056.46]
[8.068],[-1075.54]
[8.147],[-1051.19]
[8.23],[-1014.79]
[8.306],[-996.27]
[8.391],[-1010.51]
[8.473],[-1053.05]
[8.55],[-1074.01]
[8.636],[-1061.55]
[8.717],[-1032.5]
[8.79],[-1010.7]
[8.879],[-1011.38]
[8.955],[-1041.56]
[9.034],[-1070.62]
[9.103],[-1077.14]
[9.185],[-1049.51]
[9.271],[-1018.55]
[9.356],[-998.28]
[9.44],[-1026.73]
[9.531],[-1073.53]
[9.628],[-1086.58]
[9.711],[-1053.02]
[9.793],[-1015.84]
[9.88],[-996.17]
[9.967],[-1017.95]
[10.049],[-1063.33]
[10.13],[-1081.59]
[10.208],[-1053.56]
[10.294],[-1015.85]
[10.372],[-999.61]
[10.453],[-1012.99]
[10.529],[-1051.36]
[10.608],[-1071.66]
[10.68],[-1050.51]
[10.765],[-1024.01]
[10.834],[-1010.69]
[10.917],[-1006.12]
[11.002],[-1028.18]
[11.076],[-1057.07]
[11.164],[-1058.57]
[11.256],[-1034.22]
[11.339],[-1004.38]
[11.424],[-983.5]
[11.499],[-998.94]
[11.58],[-1039.45]
[11.657],[-1060.52]
[11.747],[-1036.69]
[11.823],[-1001.49]
[11.909],[-973.89]
[11.988],[-980.31]
[12.073],[-1019.8]
[12.149],[-1039.89]
[12.228],[-1021.15]
[12.303],[-988.33]
[12.38],[-968.09]
[12.463],[-969.05]
[12.55],[-998.34]
[12.613],[-1021.91]
[12.671],[-1012.67]
[12.7],[-973.87]
[12.702],[-966.34]
[12.702],[-982.65]
[12.678],[-1009.04]
[12.637],[-1010.19]
[12.579],[-985.74]
[12.513],[-968.88]
[12.434],[-980.85]
[12.373],[-983.54]
[12.295],[-963.81]
[12.216],[-967.44]
[12.145],[-1000.73]
[12.057],[-1022.73]
[11.975],[-1002.45]
[11.901],[-972.83]
[11.81],[-956.33]
[11.722],[-972.19]
[11.614],[-1005.33]
[11.541],[-1021.31]
[11.447],[-1005.72]
[11.354],[-982.32]
[11.259],[-957.34]
[11.151],[-968.62]
[11.072],[-1015.17]
[10.991],[-1043.08]
[10.908],[-1024.55]
[10.829],[-988.26]
[10.744],[-976.57]
[10.677],[-997.29]
[10.592],[-1028.63]
[10.521],[-1036.39]
[10.44],[-1025.23]
[10.353],[-1020.85]
[10.274],[-1016.65]
[10.201],[-1003.98]
[10.123],[-1012.39]
[10.038],[-1043.98]
[9.967],[-1062.62]
[9.891],[-1047.73]
[9.804],[-1021.66]
[9.712],[-997.8]
[9.623],[-1008.19]
[9.546],[-1054.38]
[9.452],[-1082.5]
[9.379],[-1068.52]
[9.29],[-1036.83]
[9.211],[-1007.44]
[9.138],[-1014.31]
[9.068],[-1060.56]
[8.999],[-1085.09]
[8.917],[-1070.17]
[8.844],[-1038.19]
[8.769],[-1016.49]
[8.699],[-1022.19]
[8.625],[-1055.38]
[8.544],[-1078.43]
[8.473],[-1074.32]
[8.394],[-1056.08]
[8.306],[-1035.09]
[8.22],[-1020.03]
[8.134],[-1031.39]
[8.059],[-1061.03]
[7.971],[-1080.44]
[7.889],[-1070.45]
[7.809],[-1041.37]
[7.721],[-1009.]
[7.644],[-1015.39]
[7.562],[-1057.23]
[7.476],[-1082.61]
[7.394],[-1068.03]
[7.303],[-1033.71]
[7.221],[-1004.25]
[7.131],[-1009.35]
[7.046],[-1051.02]
[6.966],[-1078.02]
[6.888],[-1068.35]
[6.814],[-1037.65]
[6.736],[-1010.44]
[6.653],[-1009.13]
[6.578],[-1035.01]
[6.499],[-1058.57]
[6.414],[-1056.54]
[6.327],[-1035.42]
[6.243],[-1012.98]
[6.166],[-997.41]
[6.091],[-1007.15]
[6.011],[-1036.4]
[5.931],[-1048.58]
[5.855],[-1033.2]
[5.777],[-1001.4]
[5.692],[-968.99]
[5.603],[-971.75]
[5.524],[-1004.15]
[5.444],[-1024.64]
[5.366],[-1009.42]
[5.276],[-975.43]
[5.2],[-947.51]
[5.118],[-947.74]
[5.033],[-975.74]
[4.963],[-991.15]
[4.878],[-977.82]
[4.805],[-951.3]
[4.72],[-920.81]
[4.635],[-912.42]
[4.561],[-934.71]
[4.482],[-954.77]
[4.404],[-945.82]
[4.321],[-917.24]
[4.248],[-895.2]
[4.165],[-878.45]
[4.083],[-883.84]
[3.998],[-905.62]
[3.912],[-906.18]
[3.831],[-885.88]
[3.755],[-860.25]
[3.668],[-833.41]
[3.59],[-830.59]
[3.513],[-852.26]
[3.44],[-858.06]
[3.35],[-837.81]
[3.27],[-812.4]
[3.19],[-784.34]
[3.105],[-772.42]
[3.019],[-782.67]
[2.941],[-788.48]
[2.864],[-774.73]
[2.794],[-747.22]
[2.718],[-717.78]
[2.636],[-704.15]
[2.544],[-699.1]
[2.465],[-699.43]
[2.39],[-691.21]
[2.308],[-665.77]
[2.218],[-640.62]
[2.144],[-613.92]
[2.066],[-600.6]
[1.984],[-595.23]
[1.906],[-588.24]
[1.835],[-567.2]
[1.754],[-536.46]
[1.666],[-508.86]
[1.586],[-493.82]
[1.503],[-478.43]
[1.431],[-466.61]
[1.346],[-446.4]
[1.267],[-417.27]
[1.19],[-387.82]
[1.107],[-362.91]
[1.017],[-350.35]
[0.943],[-326.99]
[0.858],[-306.21]
[0.767],[-277.69]
[0.691],[-245.43]
[0.605],[-224.76]
[0.528],[-196.71]
[0.453],[-166.18]
[0.365],[-136.18]
[0.298],[-110.62]
[0.215],[-82.58]
[0.124],[-48.72]
[0.058],[-16.86]
[-0.031],[13.71]
[-0.113],[47.2]
[-0.191],[80.25]
[-0.282],[111.66]
[-0.355],[146.95]
[-0.441],[181.35]
[-0.517],[212.95]
[-0.607],[242.68]
[-0.689],[283.65]
[-0.776],[318.]
[-0.857],[343.29]
[-0.946],[370.84]
[-1.022],[404.54]
[-1.104],[440.17]
[-1.193],[468.3]
[-1.264],[492.]
[-1.342],[510.58]
[-1.425],[528.25]
[-1.506],[557.22]
[-1.592],[590.97]
[-1.669],[613.91]
[-1.759],[628.63]
[-1.829],[640.82]
[-1.908],[653.09]
[-1.988],[678.23]
[-2.064],[710.27]
[-2.144],[731.36]
[-2.226],[732.71]
[-2.307],[734.56]
[-2.384],[749.63]
[-2.473],[779.6]
[-2.557],[804.75]
[-2.62],[815.85]
[-2.72],[820.45]
[-2.81],[828.55]
[-2.889],[835.87]
[-2.969],[853.5]
[-3.048],[877.56]
[-3.13],[893.54]
[-3.228],[898.2]
[-3.298],[894.86]
[-3.388],[898.31]
[-3.463],[914.57]
[-3.539],[944.02]
[-3.603],[960.65]
[-3.671],[957.66]
[-3.75],[950.32]
[-3.834],[944.63]
[-3.913],[958.75]
[-4.],[990.6]
[-4.092],[1009.49]
[-4.192],[999.78]
[-4.266],[980.72]
[-4.346],[974.42]
[-4.413],[993.49]
[-4.488],[1029.22]
[-4.565],[1044.17]
[-4.635],[1029.54]
[-4.72],[1011.19]
[-4.798],[1014.45]
[-4.887],[1034.38]
[-4.958],[1057.4]
[-5.046],[1074.86]
[-5.124],[1066.8]
[-5.21],[1052.93]
[-5.279],[1046.94]
[-5.36],[1053.69]
[-5.445],[1081.65]
[-5.527],[1103.41]
[-5.608],[1094.61]
[-5.695],[1074.35]
[-5.78],[1067.74]
[-5.855],[1073.61]
[-5.934],[1097.12]
[-6.011],[1118.27]
[-6.094],[1120.5]
[-6.175],[1101.52]
[-6.252],[1085.79]
[-6.331],[1084.14]
[-6.417],[1110.97]
[-6.507],[1139.11]
[-6.584],[1140.1]
[-6.672],[1113.48]
[-6.752],[1099.08]
[-6.835],[1102.71]
[-6.926],[1122.66]
[-6.999],[1145.59]
[-7.08],[1149.17]
[-7.16],[1129.24]
[-7.243],[1112.8]
[-7.312],[1109.07]
[-7.4],[1119.05]
[-7.476],[1149.]
[-7.552],[1159.2]
[-7.629],[1142.56]
[-7.717],[1121.64]
[-7.796],[1121.19]
[-7.884],[1129.4]
[-7.968],[1145.56]
[-8.049],[1158.51]
[-8.142],[1153.27]
[-8.224],[1136.15]
[-8.3],[1126.85]
[-8.385],[1123.2]
[-8.455],[1145.]
[-8.534],[1169.07]
[-8.619],[1165.03]
[-8.692],[1139.8]
[-8.778],[1125.57]
[-8.857],[1126.49]
[-8.943],[1141.32]
[-9.027],[1163.51]
[-9.107],[1165.24]
[-9.189],[1145.33]
[-9.268],[1128.68]
[-9.347],[1125.06]
[-9.429],[1132.59]
[-9.515],[1153.49]
[-9.6],[1164.08]
[-9.682],[1150.44]
[-9.766],[1129.99]
[-9.847],[1126.25]
[-9.926],[1128.82]
[-10.009],[1143.5]
[-10.082],[1159.24]
[-10.158],[1154.06]
[-10.249],[1134.37]
[-10.325],[1126.45]
[-10.41],[1122.74]
[-10.497],[1137.3]
[-10.581],[1159.69]
[-10.665],[1156.32]
[-10.747],[1133.13]
[-10.825],[1120.52]
[-10.899],[1123.18]
[-10.975],[1136.62]
[-11.059],[1151.28]
[-11.135],[1155.33]
[-11.215],[1138.02]
[-11.303],[1122.49]
[-11.379],[1115.28]
[-11.459],[1118.52]
[-11.54],[1132.]
[-11.617],[1142.87]
[-11.699],[1135.41]
[-11.776],[1117.8]
[-11.844],[1113.66]
[-11.931],[1110.12]
[-12.01],[1117.35]
[-12.088],[1134.71]
[-12.18],[1136.43]
[-12.263],[1119.75]
[-12.339],[1105.34]
[-12.424],[1096.94]
[-12.494],[1109.]
[-12.569],[1128.47]
[-12.646],[1132.93]
[-12.725],[1113.]
[-12.781],[1098.99]
[-12.811],[1094.63]
[-12.83],[1098.04]
[-12.803],[1110.62]
[-12.775],[1116.61]
[-12.727],[1117.48]
[-12.672],[1107.5]
[-12.611],[1097.93]
[-12.542],[1091.43]
[-12.484],[1098.08]
[-12.418],[1117.56]
[-12.345],[1125.46]
[-12.272],[1108.35]
[-12.18],[1091.47]
[-12.102],[1083.05]
[-12.007],[1097.27]
[-11.924],[1120.17]
[-11.844],[1131.19]
[-11.76],[1116.56]
[-11.671],[1101.16]
[-11.575],[1096.57]
[-11.484],[1103.52]
[-11.393],[1116.65]
[-11.295],[1127.]
[-11.205],[1116.71]
[-11.113],[1103.12]
[-11.034],[1103.5]
[-10.943],[1103.9]
[-10.863],[1108.99]
[-10.782],[1125.15]
[-10.693],[1130.81]
[-10.601],[1117.82]
[-10.515],[1105.25]
[-10.43],[1096.86]
[-10.347],[1106.3]
[-10.259],[1131.18]
[-10.179],[1141.41]
[-10.103],[1125.55]
[-10.021],[1109.34]
[-9.943],[1102.23]
[-9.869],[1110.5]
[-9.787],[1126.48]
[-9.699],[1136.03]
[-9.625],[1128.52]
[-9.543],[1112.7]
[-9.465],[1109.76]
[-9.379],[1111.63]
[-9.312],[1122.93]
[-9.237],[1137.53]
[-9.16],[1136.3]
[-9.079],[1120.47]
[-8.997],[1109.7]
[-8.913],[1103.17]
[-8.835],[1116.11]
[-8.75],[1137.09]
[-8.671],[1144.85]
[-8.593],[1126.84]
[-8.525],[1107.53]
[-8.454],[1105.11]
[-8.384],[1118.75]
[-8.307],[1140.37]
[-8.227],[1149.82]
[-8.148],[1132.53]
[-8.065],[1113.64]
[-7.99],[1112.07]
[-7.91],[1117.41]
[-7.832],[1128.59]
[-7.753],[1136.94]
[-7.669],[1131.5]
[-7.588],[1117.19]
[-7.506],[1110.44]
[-7.425],[1106.19]
[-7.351],[1114.93]
[-7.261],[1131.99]
[-7.18],[1137.07]
[-7.11],[1119.3]
[-7.033],[1103.53]
[-6.945],[1095.7]
[-6.863],[1109.4]
[-6.786],[1130.22]
[-6.699],[1135.96]
[-6.621],[1113.97]
[-6.53],[1092.55]
[-6.439],[1089.39]
[-6.363],[1101.09]
[-6.277],[1118.92]
[-6.201],[1123.02]
[-6.125],[1103.29]
[-6.037],[1080.1]
[-5.966],[1078.26]
[-5.888],[1084.92]
[-5.806],[1093.68]
[-5.716],[1095.33]
[-5.634],[1091.28]
[-5.548],[1079.28]
[-5.461],[1064.95]
[-5.382],[1050.96]
[-5.301],[1059.06]
[-5.22],[1078.81]
[-5.141],[1083.75]
[-5.062],[1059.89]
[-4.979],[1030.52]
[-4.893],[1019.67]
[-4.808],[1034.5]
[-4.73],[1057.22]
[-4.662],[1056.86]
[-4.583],[1032.24]
[-4.504],[1005.74]
[-4.44],[997.27]
[-4.359],[1004.38]
[-4.279],[1020.76]
[-4.184],[1020.15]
[-4.096],[998.63]
[-4.011],[983.5]
[-3.919],[977.62]
[-3.823],[971.13]
[-3.738],[967.23]
[-3.666],[970.36]
[-3.598],[968.08]
[-3.523],[958.15]
[-3.45],[939.23]
[-3.38],[916.35]
[-3.286],[908.21]
[-3.212],[923.9]
[-3.117],[930.04]
[-3.035],[909.03]
[-2.951],[877.5]
[-2.868],[855.72]
[-2.794],[854.17]
[-2.71],[863.58]
[-2.636],[862.4]
[-2.544],[839.82]
[-2.466],[807.3]
[-2.384],[790.35]
[-2.305],[786.67]
[-2.223],[784.55]
[-2.147],[772.87]
[-2.08],[755.08]
[-2.006],[733.74]
[-1.928],[715.24]
[-1.848],[699.11]
[-1.76],[680.64]
[-1.677],[667.58]
[-1.592],[662.13]
[-1.513],[646.08]
[-1.43],[616.03]
[-1.346],[582.94]
[-1.278],[567.36]
[-1.197],[562.08]
[-1.123],[554.18]
[-1.047],[534.74]
[-0.956],[499.93]
[-0.876],[465.61]
[-0.813],[451.38]
[-0.719],[444.18]
[-0.633],[427.56]
[-0.57],[398.77]
[-0.488],[364.37]
[-0.402],[337.45]
[-0.333],[319.12]
[-0.251],[297.61]
[-0.161],[263.08]
[-0.077],[230.43]
[0.006],[209.38]
[0.086],[182.31]
[0.164],[144.64]
[0.238],[104.04]
[0.316],[72.73]
[0.389],[48.49]
[0.477],[21.42]
[0.55],[-12.99]
[0.632],[-51.84]
[0.715],[-88.52]
[0.801],[-115.87]
[0.892],[-143.34]
[0.974],[-174.07]
[1.051],[-211.23]
[1.126],[-243.21]
[1.207],[-268.99]
[1.288],[-293.77]
[1.373],[-326.13]
[1.463],[-357.7]
[1.552],[-381.12]
[1.627],[-397.19]
[1.707],[-415.43]
[1.791],[-447.62]
[1.874],[-483.91]
[1.944],[-504.27]
[2.03],[-508.51]
[2.108],[-516.62]
[2.187],[-536.81]
[2.272],[-572.04]
[2.358],[-603.26]
[2.435],[-614.25]
[2.519],[-611.6]
[2.592],[-620.15]
[2.675],[-641.03]
[2.757],[-672.62]
[2.836],[-699.92]
[2.916],[-704.42]
[2.995],[-705.6]
[3.086],[-711.69]
[3.162],[-720.05]
[3.25],[-746.97]
[3.329],[-773.92]
[0.063],[79.15]
[0.066],[78.67]
[0.063],[75.2]
[0.067],[74.18]
[0.075],[75.49]
[0.076],[77.45]
[0.072],[79.08]
[0.066],[80.78]
[0.067],[76.98]
[0.069],[74.81]
[0.069],[75.49]
[0.064],[77.59]
[0.063],[79.93]
[0.064],[79.13]
[0.072],[76.94]
[0.064],[73.36]
[0.07],[73.6]
[0.064],[75.77]
[0.061],[77.23]
[0.072],[77.06]
[0.063],[78.09]
[0.069],[75.92]
[0.069],[72.71]
[0.064],[73.04]
[0.063],[77.12]
[0.063],[78.44]
[0.072],[78.75]
[0.073],[75.89]
[0.064],[73.48]
[0.069],[75.29]
[0.07],[77.34]
[0.067],[81.3]
[0.07],[79.92]
[0.069],[75.7]
[0.075],[73.42]
[0.072],[76.02]
[0.072],[80.14]
[0.072],[78.98]
[0.07],[77.05]
[0.072],[75.6]
[0.073],[74.92]
[0.07],[76.19]
[0.064],[77.]
[0.07],[77.7]
[0.066],[76.55]
[0.064],[77.09]
[0.064],[74.9]
[0.072],[74.68]
[0.073],[75.37]
[0.067],[77.69]
[0.073],[78.82]
[0.066],[73.55]
[0.066],[77.01]
[0.073],[74.45]
[0.067],[73.98]
[0.069],[62.65]
[0.067],[63.5]
[0.063],[55.88]
[0.067],[52.92]
[0.067],[47.84]
