slip,lateral_force
[-3.77],[1739.28]
[-3.732],[1742.11]
[-3.693],[1746.12]
[-3.656],[1736.34]
[-3.622],[1715.43]
[-3.583],[1694.72]
[-3.532],[1677.48]
[-3.484],[1669.84]
[-3.426],[1669.1]
[-3.372],[1662.07]
[-3.304],[1638.4]
[-3.245],[1604.43]
[-3.174],[1575.34]
[-3.098],[1563.67]
[-3.014],[1556.]
[-2.941],[1540.66]
[-2.862],[1506.55]
[-2.775],[1471.93]
[-2.694],[1438.66]
[-2.614],[1417.94]
[-2.533],[1394.37]
[-2.453],[1370.8]
[-2.373],[1334.57]
[-2.289],[1301.33]
[-2.206],[1260.49]
[-2.124],[1232.81]
[-2.045],[1205.8]
[-1.959],[1180.88]
[-1.871],[1138.45]
[-1.792],[1101.]
[-1.71],[1057.31]
[-1.621],[1030.38]
[-1.544],[992.27]
[-1.46],[963.21]
[-1.374],[917.34]
[-1.301],[879.25]
[-1.21],[836.88]
[-1.13],[803.69]
[-1.05],[765.66]
[-0.962],[732.34]
[-0.876],[692.11]
[-0.797],[644.93]
[-0.718],[601.93]
[-0.636],[561.03]
[-0.558],[527.18]
[-0.482],[480.76]
[-0.396],[446.05]
[-0.317],[400.26]
[-0.232],[354.51]
[-0.158],[310.79]
[-0.077],[278.28]
[0.003],[234.03]
[0.08],[190.3]
[0.158],[140.94]
[0.238],[97.33]
[0.311],[53.6]
[0.396],[19.01]
[0.475],[-27.96]
[0.557],[-80.01]
[0.64],[-125.87]
[0.724],[-166.06]
[0.804],[-209.73]
[0.881],[-249.25]
[0.96],[-294.87]
[1.045],[-354.69]
[1.118],[-403.03]
[1.203],[-440.51]
[1.281],[-476.56]
[1.374],[-520.86]
[1.449],[-574.88]
[1.538],[-624.09]
[1.621],[-664.96]
[1.702],[-705.84]
[1.776],[-748.18]
[1.855],[-786.29]
[1.937],[-828.41]
[2.017],[-874.09]
[2.098],[-921.27]
[2.178],[-956.54]
[2.263],[-992.75]
[2.343],[-1016.37]
[2.425],[-1052.29]
[2.506],[-1105.61]
[2.583],[-1160.48]
[2.666],[-1193.04]
[2.741],[-1209.65]
[2.827],[-1227.05]
[2.909],[-1260.94]
[2.985],[-1318.41]
[3.068],[-1367.04]
[3.153],[-1396.19]
[3.229],[-1398.83]
[3.308],[-1419.06]
[3.393],[-1449.48]
[3.472],[-1507.68]
[3.554],[-1547.17]
[3.636],[-1574.34]
[3.717],[-1572.76]
[3.804],[-1590.83]
[3.891],[-1622.12]
[3.97],[-1673.39]
[4.049],[-1708.]
[4.133],[-1737.15]
[4.213],[-1747.47]
[4.29],[-1755.79]
[4.374],[-1774.53]
[4.456],[-1812.66]
[4.537],[-1855.64]
[4.622],[-1886.9]
[4.703],[-1897.97]
[4.785],[-1886.76]
[4.865],[-1900.67]
[4.941],[-1938.12]
[5.027],[-1990.85]
[5.106],[-2018.62]
[5.187],[-2026.24]
[5.271],[-2004.58]
[5.352],[-2016.34]
[5.436],[-2051.73]
[5.52],[-2110.8]
[5.6],[-2130.23]
[5.681],[-2133.01]
[5.761],[-2107.12]
[5.843],[-2123.86]
[5.928],[-2161.98]
[6.007],[-2211.93]
[6.094],[-2225.85]
[6.169],[-2225.15]
[6.258],[-2206.98]
[6.34],[-2220.2]
[6.419],[-2252.82]
[6.502],[-2293.06]
[6.583],[-2309.02]
[6.664],[-2311.21]
[6.751],[-2299.29]
[6.822],[-2297.11]
[6.903],[-2322.77]
[6.99],[-2357.45]
[7.071],[-2382.42]
[7.157],[-2381.89]
[7.235],[-2369.4]
[7.316],[-2356.67]
[7.397],[-2381.71]
[7.482],[-2419.9]
[7.569],[-2449.05]
[7.65],[-2442.23]
[7.734],[-2424.19]
[7.815],[-2406.61]
[7.901],[-2432.81]
[7.989],[-2473.93]
[8.036],[-2503.85]
[8.151],[-2488.66]
[8.227],[-2469.28]
[8.31],[-2455.18]
[8.392],[-2480.86]
[8.476],[-2515.57]
[8.557],[-2542.67]
[8.638],[-2529.53]
[8.718],[-2512.23]
[8.799],[-2507.24]
[8.875],[-2528.65]
[8.955],[-2552.97]
[9.027],[-2573.12]
[9.11],[-2567.01]
[9.193],[-2553.88]
[9.271],[-2540.54]
[9.359],[-2546.71]
[9.443],[-2568.19]
[9.53],[-2597.35]
[9.622],[-2603.76]
[9.689],[-2589.27]
[9.791],[-2564.17]
[9.876],[-2561.89]
[9.959],[-2586.93]
[10.044],[-2622.35]
[10.12],[-2623.12]
[10.206],[-2598.3]
[10.304],[-2567.65]
[10.366],[-2565.35]
[10.448],[-2589.02]
[10.522],[-2619.58]
[10.601],[-2612.74]
[10.671],[-2589.3]
[10.755],[-2568.46]
[10.834],[-2568.96]
[10.917],[-2584.84]
[11.],[-2600.89]
[11.083],[-2596.08]
[11.162],[-2581.61]
[11.253],[-2564.26]
[11.335],[-2556.54]
[11.42],[-2555.04]
[11.499],[-2568.27]
[11.578],[-2582.93]
[11.657],[-2583.02]
[11.734],[-2559.47]
[11.82],[-2531.51]
[11.908],[-2527.27]
[11.987],[-2550.88]
[12.066],[-2577.35]
[12.146],[-2576.74]
[12.228],[-2547.62]
[12.304],[-2517.02]
[12.38],[-2516.2]
[12.465],[-2543.21]
[12.541],[-2567.59]
[12.614],[-2555.18]
[12.665],[-2517.13]
[12.693],[-2483.74]
[12.709],[-2494.19]
[12.697],[-2539.33]
[12.672],[-2579.65]
[12.634],[-2559.6]
[12.575],[-2502.65]
[12.507],[-2469.94]
[12.433],[-2492.]
[12.36],[-2532.28]
[12.284],[-2547.57]
[12.213],[-2524.02]
[12.133],[-2504.04]
[12.056],[-2499.27]
[11.971],[-2501.21]
[11.886],[-2501.05]
[11.795],[-2512.84]
[11.708],[-2527.48]
[11.617],[-2526.31]
[11.523],[-2503.44]
[11.43],[-2484.57]
[11.339],[-2485.84]
[11.243],[-2502.49]
[11.154],[-2521.99]
[11.063],[-2525.6]
[10.977],[-2508.29]
[10.892],[-2479.76]
[10.817],[-2467.12]
[10.736],[-2487.89]
[10.66],[-2529.63]
[10.584],[-2537.42]
[10.505],[-2505.57]
[10.424],[-2461.75]
[10.351],[-2460.21]
[10.268],[-2502.53]
[10.189],[-2546.3]
[10.11],[-2541.49]
[10.03],[-2502.]
[9.953],[-2472.89]
[9.875],[-2479.04]
[9.791],[-2497.74]
[9.701],[-2514.42]
[9.614],[-2515.18]
[9.527],[-2511.8]
[9.44],[-2491.72]
[9.361],[-2465.93]
[9.278],[-2469.29]
[9.202],[-2499.86]
[9.126],[-2523.54]
[9.052],[-2519.47]
[8.984],[-2485.55]
[8.907],[-2452.82]
[8.837],[-2451.35]
[8.765],[-2483.32]
[8.686],[-2510.43]
[8.612],[-2509.16]
[8.537],[-2474.51]
[8.467],[-2429.37]
[8.384],[-2421.68]
[8.302],[-2461.26]
[8.22],[-2495.31]
[8.136],[-2485.68]
[8.049],[-2442.72]
[7.968],[-2401.72]
[7.881],[-2397.49]
[7.805],[-2427.37]
[7.723],[-2448.9]
[7.638],[-2438.54]
[7.559],[-2410.23]
[7.474],[-2376.17]
[7.388],[-2358.07]
[7.302],[-2365.06]
[7.217],[-2382.43]
[7.134],[-2387.33]
[7.05],[-2373.58]
[6.973],[-2334.73]
[6.895],[-2295.03]
[6.812],[-2293.67]
[6.745],[-2324.24]
[6.657],[-2339.61]
[6.574],[-2325.15]
[6.489],[-2273.79]
[6.407],[-2226.49]
[6.328],[-2221.68]
[6.245],[-2246.73]
[6.172],[-2257.9]
[6.094],[-2239.94]
[6.008],[-2194.12]
[5.929],[-2148.23]
[5.85],[-2138.61]
[5.762],[-2153.25]
[5.679],[-2159.55]
[5.596],[-2138.8]
[5.511],[-2104.12]
[5.431],[-2058.21]
[5.346],[-2038.85]
[5.261],[-2034.73]
[5.185],[-2038.97]
[5.105],[-2024.49]
[5.026],[-2003.01]
[4.945],[-1952.22]
[4.862],[-1917.6]
[4.779],[-1906.51]
[4.706],[-1920.45]
[4.621],[-1916.36]
[4.542],[-1892.87]
[4.46],[-1833.7]
[4.383],[-1790.01]
[4.304],[-1782.43]
[4.228],[-1797.09]
[4.141],[-1792.29]
[4.061],[-1763.93]
[3.979],[-1711.73]
[3.893],[-1666.62]
[3.811],[-1654.24]
[3.729],[-1658.44]
[3.655],[-1648.71]
[3.58],[-1621.78]
[3.495],[-1582.81]
[3.418],[-1536.31]
[3.336],[-1513.57]
[3.254],[-1502.48]
[3.175],[-1500.36]
[3.105],[-1478.92]
[3.017],[-1446.25]
[2.94],[-1393.51]
[2.858],[-1359.62]
[2.782],[-1340.13]
[2.703],[-1342.28]
[2.622],[-1321.51]
[2.541],[-1290.28]
[2.456],[-1233.37]
[2.383],[-1195.99]
[2.301],[-1173.02]
[2.215],[-1170.27]
[2.137],[-1143.97]
[2.057],[-1107.17]
[1.984],[-1050.98]
[1.908],[-1015.04]
[1.826],[-985.83]
[1.741],[-975.42]
[1.662],[-944.27]
[1.579],[-908.89]
[1.497],[-858.94]
[1.421],[-820.21]
[1.34],[-781.97]
[1.256],[-761.82]
[1.174],[-728.56]
[1.096],[-693.29]
[1.016],[-644.73]
[0.93],[-603.22]
[0.845],[-556.68]
[0.765],[-532.18]
[0.683],[-501.8]
[0.607],[-465.13]
[0.525],[-417.95]
[0.446],[-368.81]
[0.37],[-322.98]
[0.291],[-293.77]
[0.211],[-260.47]
[0.126],[-219.62]
[0.05],[-167.6]
[-0.037],[-125.37]
[-0.115],[-82.35]
[-0.199],[-44.1]
[-0.268],[-1.07]
[-0.358],[45.33]
[-0.437],[92.45]
[-0.52],[133.97]
[-0.604],[178.38]
[-0.684],[224.95]
[-0.773],[272.84]
[-0.855],[319.95]
[-0.94],[363.61]
[-1.022],[406.58]
[-1.102],[448.87]
[-1.18],[502.38]
[-1.26],[551.69]
[-1.335],[596.]
[-1.419],[637.6]
[-1.504],[675.66]
[-1.586],[720.09]
[-1.668],[768.04]
[-1.754],[812.56]
[-1.829],[856.93]
[-1.905],[890.14]
[-1.982],[926.88]
[-2.061],[969.18]
[-2.14],[1012.27]
[-2.222],[1049.78]
[-2.308],[1080.89]
[-2.39],[1119.65]
[-2.47],[1152.92]
[-2.549],[1187.65]
[-2.636],[1218.87]
[-2.715],[1259.95]
[-2.799],[1293.83]
[-2.88],[1335.35]
[-2.969],[1356.1]
[-3.049],[1383.85]
[-3.14],[1409.51]
[-3.222],[1452.58]
[-3.304],[1492.83]
[-3.381],[1520.48]
[-3.46],[1536.39]
[-3.532],[1555.14]
[-3.598],[1590.54]
[-3.671],[1625.99]
[-3.745],[1664.09]
[-3.83],[1675.79]
[-3.918],[1695.81]
[-4.004],[1705.5]
[-4.093],[1741.]
[-4.176],[1769.44]
[-4.261],[1808.55]
[-4.336],[1816.47]
[-4.415],[1834.49]
[-4.488],[1840.7]
[-4.559],[1867.15]
[-4.634],[1895.61]
[-4.716],[1923.94]
[-4.792],[1943.29]
[-4.872],[1952.31]
[-4.948],[1964.14]
[-5.034],[1969.74]
[-5.115],[1997.53]
[-5.195],[2028.64]
[-5.274],[2061.9]
[-5.363],[2058.33]
[-5.442],[2058.38]
[-5.529],[2052.84]
[-5.606],[2093.17]
[-5.695],[2129.15]
[-5.771],[2155.48]
[-5.85],[2136.61]
[-5.928],[2138.08]
[-6.01],[2144.35]
[-6.09],[2179.13]
[-6.167],[2207.46]
[-6.249],[2226.83]
[-6.333],[2215.54]
[-6.412],[2216.26]
[-6.489],[2221.22]
[-6.577],[2244.25]
[-6.663],[2276.75]
[-6.749],[2293.32]
[-6.831],[2291.07]
[-6.916],[2281.36]
[-6.999],[2285.65]
[-7.077],[2293.35]
[-7.159],[2322.37]
[-7.242],[2341.69]
[-7.315],[2354.12]
[-7.394],[2338.1]
[-7.473],[2330.65]
[-7.547],[2332.76]
[-7.626],[2371.63]
[-7.717],[2398.55]
[-7.799],[2408.21]
[-7.881],[2378.31]
[-7.965],[2369.37]
[-8.055],[2374.98]
[-8.135],[2415.99]
[-8.218],[2442.21]
[-8.296],[2444.16]
[-8.376],[2412.21]
[-8.457],[2401.18]
[-8.537],[2408.89]
[-8.614],[2445.75]
[-8.695],[2465.05]
[-8.778],[2466.31]
[-8.862],[2444.03]
[-8.942],[2433.06]
[-9.024],[2436.64]
[-9.104],[2458.21]
[-9.183],[2483.79]
[-9.262],[2483.6]
[-9.34],[2469.62]
[-9.424],[2454.48]
[-9.508],[2449.06]
[-9.591],[2462.22]
[-9.677],[2489.92]
[-9.759],[2502.97]
[-9.844],[2489.04]
[-9.92],[2467.6]
[-9.997],[2451.07]
[-10.081],[2469.19]
[-10.161],[2502.42]
[-10.236],[2520.32]
[-10.323],[2494.5]
[-10.41],[2463.3]
[-10.494],[2444.64]
[-10.578],[2462.84]
[-10.657],[2496.15]
[-10.74],[2509.19]
[-10.819],[2488.23]
[-10.896],[2461.17]
[-10.977],[2449.53]
[-11.051],[2455.14]
[-11.135],[2481.51]
[-11.211],[2498.05]
[-11.295],[2488.16]
[-11.376],[2465.3]
[-11.455],[2446.79]
[-11.54],[2441.24]
[-11.617],[2462.11]
[-11.695],[2478.64]
[-11.768],[2479.18]
[-11.849],[2456.93]
[-11.928],[2435.53]
[-12.013],[2421.77]
[-12.099],[2438.43]
[-12.18],[2466.85]
[-12.266],[2475.76]
[-12.346],[2449.98]
[-12.42],[2417.44]
[-12.501],[2403.68]
[-12.573],[2421.79]
[-12.653],[2448.8]
[-12.731],[2457.7]
[-12.788],[2434.01]
[-12.822],[2405.66]
[-12.838],[2393.37]
[-12.829],[2399.76]
[-12.795],[2414.97]
[-12.747],[2432.84]
[-12.689],[2436.88]
[-12.623],[2417.44]
[-12.563],[2398.82]
[-12.496],[2393.37]
[-12.433],[2414.92]
[-12.355],[2432.9]
[-12.285],[2431.4]
[-12.197],[2401.51]
[-12.116],[2380.06]
[-12.023],[2383.69]
[-11.947],[2408.72]
[-11.861],[2429.47]
[-11.769],[2427.95]
[-11.681],[2408.46]
[-11.588],[2388.39]
[-11.5],[2379.57]
[-11.404],[2399.03]
[-11.307],[2425.34]
[-11.214],[2430.75]
[-11.127],[2410.55]
[-11.041],[2391.2]
[-10.955],[2381.64]
[-10.87],[2392.11]
[-10.784],[2410.8]
[-10.702],[2419.75]
[-10.61],[2412.04]
[-10.524],[2393.35]
[-10.433],[2373.31]
[-10.35],[2374.83]
[-10.259],[2402.55]
[-10.184],[2426.05]
[-10.103],[2419.01]
[-10.022],[2389.1]
[-9.942],[2363.54]
[-9.869],[2366.49]
[-9.784],[2397.03]
[-9.702],[2417.75]
[-9.622],[2409.28]
[-9.546],[2385.67]
[-9.459],[2367.71]
[-9.383],[2364.39]
[-9.309],[2382.48]
[-9.233],[2402.47]
[-9.154],[2412.1]
[-9.076],[2398.21]
[-8.992],[2371.29]
[-8.907],[2353.99]
[-8.828],[2366.54]
[-8.75],[2392.16]
[-8.673],[2400.32]
[-8.594],[2379.46]
[-8.522],[2353.84]
[-8.451],[2338.67]
[-8.381],[2349.2]
[-8.303],[2375.48]
[-8.227],[2387.24]
[-8.15],[2366.32]
[-8.068],[2337.89]
[-7.983],[2322.8]
[-7.907],[2333.95]
[-7.829],[2358.2]
[-7.751],[2366.36]
[-7.669],[2348.95]
[-7.588],[2323.3]
[-7.508],[2308.18]
[-7.429],[2303.41]
[-7.349],[2315.87]
[-7.267],[2325.44]
[-7.189],[2320.48]
[-7.107],[2298.35]
[-7.033],[2270.]
[-6.952],[2254.81]
[-6.872],[2266.62]
[-6.787],[2286.64]
[-6.691],[2283.11]
[-6.607],[2247.7]
[-6.523],[2213.79]
[-6.436],[2200.69]
[-6.357],[2217.41]
[-6.278],[2228.4]
[-6.2],[2220.63]
[-6.118],[2184.53]
[-6.049],[2158.31]
[-5.964],[2142.41]
[-5.878],[2151.55]
[-5.79],[2157.]
[-5.711],[2152.03]
[-5.628],[2118.65]
[-5.542],[2091.05]
[-5.463],[2067.51]
[-5.382],[2065.51]
[-5.298],[2062.63]
[-5.216],[2056.99]
[-5.135],[2030.6]
[-5.048],[2004.36]
[-4.972],[1969.73]
[-4.888],[1958.02]
[-4.808],[1955.82]
[-4.73],[1959.29]
[-4.654],[1930.06]
[-4.577],[1898.25]
[-4.507],[1853.87]
[-4.429],[1842.88]
[-4.352],[1844.21]
[-4.263],[1847.66]
[-4.178],[1811.52]
[-4.095],[1776.9]
[-4.005],[1738.79]
[-3.913],[1729.88]
[-3.821],[1719.45]
[-3.744],[1713.14]
[-3.668],[1678.41]
[-3.595],[1650.03]
[-3.519],[1616.05]
[-3.443],[1598.16]
[-3.368],[1580.13]
[-3.295],[1571.81]
[-3.21],[1543.24]
[-3.121],[1518.35]
[-3.039],[1480.9]
[-2.953],[1455.32]
[-2.874],[1428.26]
[-2.792],[1417.91]
[-2.716],[1394.25]
[-2.628],[1367.91]
[-2.542],[1329.78]
[-2.462],[1296.57]
[-2.381],[1270.25]
[-2.301],[1253.65]
[-2.225],[1231.41]
[-2.144],[1196.69]
[-2.07],[1154.38]
[-1.992],[1119.78]
[-1.909],[1098.32]
[-1.832],[1075.53]
[-1.748],[1044.33]
[-1.671],[1004.02]
[-1.585],[970.01]
[-1.498],[933.31]
[-1.419],[903.5]
[-1.338],[866.12]
[-1.264],[835.63]
[-1.187],[793.98]
[-1.11],[761.23]
[-1.029],[719.72]
[-0.947],[689.29]
[-0.868],[646.32]
[-0.795],[621.44]
[-0.71],[580.47]
[-0.63],[543.]
[-0.554],[496.46]
[-0.472],[461.16]
[-0.398],[423.13]
[-0.316],[393.36]
[-0.234],[352.45]
[-0.146],[308.71]
[-0.07],[262.9]
[0.009],[226.19]
[0.089],[187.43]
[0.165],[150.78]
[0.249],[99.4]
[0.319],[53.58]
[0.399],[11.96]
[0.477],[-21.32]
[0.563],[-63.51]
[0.64],[-111.26]
[0.718],[-160.44]
[0.803],[-200.06]
[0.884],[-240.93]
[0.968],[-280.53]
[1.044],[-324.13]
[1.123],[-375.31]
[1.206],[-426.61]
[1.289],[-468.22]
[1.376],[-506.34]
[1.456],[-543.1]
[1.545],[-588.88]
[1.624],[-640.09]
[1.71],[-687.84]
[1.786],[-727.36]
[1.867],[-766.14]
[1.943],[-806.4]
[2.025],[-844.53]
[2.106],[-877.66]
[2.187],[-925.48]
[2.266],[-971.91]
[2.352],[-1012.86]
[2.432],[-1032.99]
[2.51],[-1055.88]
[2.589],[-1096.]
[2.669],[-1154.93]
[2.75],[-1200.68]
[2.834],[-1223.53]
[2.916],[-1238.82]
[3.],[-1257.54]
[3.084],[-1300.45]
[3.166],[-1352.44]
[3.248],[-1398.28]
[3.329],[-1414.87]
[0.07],[4.54]
[0.072],[2.56]
[0.067],[3.26]
[0.069],[3.21]
[0.07],[1.15]
[0.067],[0.39]
[0.066],[1.76]
[0.07],[1.14]
[0.07],[2.57]
[0.067],[3.22]
[0.063],[0.44]
[0.073],[-0.98]
[0.066],[1.76]
[0.064],[3.25]
[0.067],[3.95]
[0.072],[3.27]
[0.07],[-0.23]
[0.072],[-0.97]
[0.069],[3.17]
[0.072],[5.3]
[0.067],[1.89]
[0.07],[3.26]
[0.066],[1.85]
[0.066],[0.4]
[0.069],[2.45]
[0.066],[3.19]
[0.067],[2.59]
[0.066],[4.66]
[0.07],[3.23]
[0.069],[-0.26]
[0.072],[1.74]
[0.073],[3.18]
[0.069],[2.57]
[0.064],[4.]
[0.069],[1.87]
[0.067],[-2.36]
[0.064],[0.39]
[0.07],[3.88]
[0.066],[2.57]
[0.066],[1.23]
[0.066],[1.84]
[0.069],[1.15]
[0.067],[0.41]
[0.066],[3.88]
[0.066],[3.96]
