slip,lateral_force
[11.009],[-1082.39]
[11.086],[-1108.39]
[11.174],[-1135.4]
[11.263],[-1132.8]
[11.35],[-1108.66]
[11.428],[-1072.02]
[11.507],[-1053.88]
[11.583],[-1087.75]
[11.67],[-1132.62]
[11.746],[-1139.57]
[11.829],[-1105.08]
[11.915],[-1071.9]
[11.996],[-1058.74]
[12.079],[-1087.13]
[12.168],[-1125.76]
[12.244],[-1129.9]
[12.323],[-1102.3]
[12.403],[-1079.6]
[12.478],[-1067.82]
[12.557],[-1074.6]
[12.632],[-1099.39]
[12.686],[-1113.84]
[12.712],[-1098.82]
[12.722],[-1085.21]
[12.713],[-1094.42]
[12.687],[-1105.01]
[12.649],[-1107.36]
[12.589],[-1098.81]
[12.522],[-1096.01]
[12.45],[-1105.79]
[12.376],[-1105.9]
[12.306],[-1072.73]
[12.234],[-1055.98]
[12.151],[-1093.88]
[12.072],[-1134.75]
[11.987],[-1128.73]
[11.901],[-1094.17]
[11.816],[-1061.04]
[11.722],[-1062.24]
[11.635],[-1099.55]
[11.542],[-1129.31]
[11.452],[-1129.37]
[11.354],[-1106.6]
[11.257],[-1073.51]
[11.165],[-1057.45]
[11.075],[-1091.34]
[10.988],[-1134.76]
[10.905],[-1134.07]
[10.825],[-1096.2]
[10.743],[-1072.82]
[10.67],[-1074.87]
[10.589],[-1097.58]
[10.51],[-1117.55]
[10.429],[-1119.61]
[10.347],[-1114.86]
[10.269],[-1112.88]
[10.189],[-1092.26]
[10.113],[-1074.82]
[10.03],[-1097.41]
[9.952],[-1137.52]
[9.87],[-1146.6]
[9.79],[-1116.44]
[9.704],[-1076.96]
[9.614],[-1066.57]
[9.528],[-1106.55]
[9.437],[-1149.39]
[9.357],[-1149.4]
[9.278],[-1121.83]
[9.199],[-1097.7]
[9.126],[-1083.86]
[9.052],[-1102.46]
[8.986],[-1138.37]
[8.911],[-1148.05]
[8.843],[-1120.45]
[8.767],[-1094.89]
[8.693],[-1085.37]
[8.613],[-1100.45]
[8.543],[-1129.39]
[8.467],[-1139.71]
[8.389],[-1126.64]
[8.306],[-1112.99]
[8.226],[-1098.46]
[8.138],[-1084.52]
[8.053],[-1103.04]
[7.97],[-1138.99]
[7.886],[-1150.21]
[7.802],[-1125.36]
[7.723],[-1089.45]
[7.638],[-1070.69]
[7.559],[-1097.5]
[7.471],[-1139.68]
[7.394],[-1146.02]
[7.309],[-1118.44]
[7.22],[-1093.67]
[7.134],[-1078.41]
[7.047],[-1096.21]
[6.97],[-1131.45]
[6.891],[-1143.83]
[6.811],[-1125.26]
[6.739],[-1100.52]
[6.661],[-1083.16]
[6.574],[-1084.51]
[6.495],[-1110.57]
[6.413],[-1129.98]
[6.333],[-1121.06]
[6.251],[-1096.95]
[6.17],[-1079.05]
[6.09],[-1067.84]
[6.014],[-1085.08]
[5.935],[-1115.46]
[5.853],[-1121.87]
[5.773],[-1092.81]
[5.694],[-1061.01]
[5.603],[-1038.07]
[5.521],[-1053.17]
[5.435],[-1089.81]
[5.346],[-1099.59]
[5.268],[-1071.29]
[5.192],[-1040.87]
[5.111],[-1027.69]
[5.03],[-1036.57]
[4.951],[-1062.15]
[4.877],[-1067.01]
[4.792],[-1047.03]
[4.717],[-1024.26]
[4.632],[-1007.57]
[4.559],[-1003.38]
[4.475],[-1019.76]
[4.399],[-1033.75]
[4.321],[-1022.75]
[4.239],[-1002.09]
[4.157],[-983.43]
[4.073],[-963.23]
[3.991],[-967.91]
[3.906],[-989.38]
[3.823],[-993.58]
[3.751],[-974.44]
[3.666],[-943.21]
[3.595],[-921.71]
[3.514],[-925.69]
[3.435],[-944.35]
[3.355],[-941.6]
[3.266],[-921.66]
[3.187],[-896.16]
[3.103],[-875.17]
[3.029],[-866.11]
[2.951],[-871.53]
[2.865],[-870.1]
[2.792],[-855.76]
[2.719],[-832.41]
[2.636],[-810.73]
[2.551],[-790.64]
[2.468],[-779.92]
[2.383],[-777.31]
[2.304],[-767.]
[2.225],[-747.09]
[2.146],[-720.71]
[2.067],[-690.14]
[1.987],[-673.97]
[1.908],[-669.17]
[1.835],[-663.69]
[1.754],[-639.56]
[1.672],[-607.77]
[1.588],[-581.38]
[1.507],[-561.07]
[1.424],[-547.81]
[1.342],[-533.4]
[1.264],[-508.61]
[1.183],[-477.47]
[1.105],[-449.76]
[1.019],[-431.57]
[0.93],[-408.63]
[0.851],[-380.25]
[0.772],[-354.81]
[0.684],[-328.42]
[0.604],[-303.44]
[0.525],[-273.56]
[0.443],[-238.03]
[0.367],[-208.25]
[0.288],[-183.39]
[0.212],[-156.58]
[0.129],[-121.89]
[0.047],[-78.9]
[-0.035],[-44.69]
[-0.12],[-16.2]
[-0.203],[15.49]
[-0.279],[56.23]
[-0.364],[96.45]
[-0.443],[130.5]
[-0.52],[161.87]
[-0.605],[195.19]
[-0.691],[231.02]
[-0.772],[266.22]
[-0.86],[308.57]
[-0.937],[341.95]
[-1.026],[366.29]
[-1.104],[395.64]
[-1.183],[435.73]
[-1.266],[471.54]
[-1.342],[493.6]
[-1.424],[506.94]
[-1.501],[526.51]
[-1.586],[562.65]
[-1.671],[598.63]
[-1.748],[618.52]
[-1.832],[627.44]
[-1.906],[641.44]
[-1.984],[661.65]
[-2.06],[685.93]
[-2.136],[710.21]
[-2.219],[725.93]
[-2.302],[736.23]
[-2.383],[745.95]
[-2.468],[756.47]
[-2.552],[774.6]
[-2.639],[800.98]
[-2.72],[820.31]
[-2.801],[826.39]
[-2.881],[831.9]
[-2.965],[836.12]
[-3.051],[852.2]
[-3.14],[881.42]
[-3.222],[904.76]
[-3.307],[913.12]
[-3.386],[905.4]
[-3.463],[904.02]
[-3.532],[923.7]
[-3.602],[958.35]
[-3.675],[979.8]
[-3.748],[973.51]
[-3.827],[956.09]
[-3.915],[956.73]
[-4.005],[981.85]
[-4.097],[1011.75]
[-4.181],[1024.14]
[-4.264],[1013.64]
[-4.34],[999.75]
[-4.418],[1003.25]
[-4.495],[1017.23]
[-4.564],[1040.2]
[-4.638],[1058.89]
[-4.716],[1051.11]
[-4.799],[1035.73]
[-4.877],[1034.43]
[-4.958],[1042.16]
[-5.045],[1067.85]
[-5.121],[1089.43]
[-5.203],[1084.49]
[-5.283],[1066.94]
[-5.366],[1055.17]
[-5.448],[1058.01]
[-5.532],[1082.45]
[-5.616],[1109.49]
[-5.7],[1110.71]
[-5.777],[1089.17]
[-5.859],[1071.9]
[-5.936],[1071.9]
[-6.015],[1099.84]
[-6.09],[1129.6]
[-6.172],[1130.81]
[-6.251],[1106.55]
[-6.33],[1090.55]
[-6.41],[1089.83]
[-6.495],[1110.79]
[-6.58],[1138.56]
[-6.667],[1142.74]
[-6.752],[1122.6]
[-6.838],[1108.59]
[-6.916],[1107.88]
[-6.999],[1116.95]
[-7.08],[1138.54]
[-7.161],[1149.66]
[-7.237],[1135.73]
[-7.316],[1118.3]
[-7.4],[1114.14]
[-7.473],[1118.31]
[-7.552],[1140.52]
[-7.632],[1155.23]
[-7.714],[1147.58]
[-7.794],[1128.7]
[-7.882],[1120.48]
[-7.97],[1117.75]
[-8.055],[1132.85]
[-8.141],[1160.76]
[-8.229],[1162.8]
[-8.31],[1136.33]
[-8.385],[1119.63]
[-8.461],[1119.71]
[-8.544],[1139.15]
[-8.616],[1159.41]
[-8.696],[1157.32]
[-8.768],[1134.15]
[-8.86],[1123.08]
[-8.945],[1126.03]
[-9.027],[1130.15]
[-9.109],[1147.53]
[-9.188],[1160.15]
[-9.269],[1145.43]
[-9.344],[1123.81]
[-9.43],[1119.64]
[-9.506],[1128.02]
[-9.595],[1142.04]
[-9.676],[1153.09]
[-9.762],[1146.86]
[-9.847],[1130.11]
[-9.921],[1123.17]
[-10.006],[1116.23]
[-10.079],[1125.29]
[-10.158],[1147.66]
[-10.237],[1153.1]
[-10.322],[1130.71]
[-10.402],[1111.96]
[-10.493],[1110.68]
[-10.578],[1122.53]
[-10.66],[1139.98]
[-10.741],[1144.14]
[-10.825],[1127.36]
[-10.899],[1116.84]
[-10.974],[1116.91]
[-11.051],[1117.71]
[-11.13],[1126.77]
[-11.212],[1136.57]
[-11.295],[1132.27]
[-11.379],[1117.52]
[-11.459],[1108.58]
[-11.544],[1103.77]
[-11.62],[1112.14]
[-11.695],[1129.67]
[-11.768],[1133.74]
[-11.848],[1118.36]
[-11.925],[1105.07]
[-12.012],[1097.57]
[-12.094],[1103.75]
[-12.18],[1117.78]
[-12.262],[1129.6]
[-12.345],[1117.76]
[-12.421],[1098.18]
[-12.497],[1091.27]
[-12.575],[1096.83]
[-12.648],[1108.74]
[-12.724],[1119.28]
[-12.778],[1116.28]
[-12.81],[1103.87]
[-12.827],[1096.2]
[-12.817],[1091.42]
[-12.784],[1090.88]
[-12.734],[1109.04]
[-12.677],[1128.3]
[-12.614],[1119.84]
[-12.554],[1098.97]
[-12.493],[1082.36]
[-12.422],[1091.39]
[-12.351],[1112.39]
[-12.273],[1126.28]
[-12.189],[1110.91]
[-12.107],[1092.72]
[-12.02],[1091.88]
[-11.931],[1099.72]
[-11.844],[1110.83]
[-11.76],[1124.85]
[-11.671],[1124.79]
[-11.579],[1109.56]
[-11.487],[1100.37]
[-11.389],[1096.23]
[-11.298],[1100.49]
[-11.202],[1114.4]
[-11.113],[1124.05]
[-11.026],[1116.33]
[-10.939],[1105.82]
[-10.861],[1098.24]
[-10.782],[1097.57]
[-10.689],[1113.74]
[-10.595],[1133.18]
[-10.508],[1127.49]
[-10.421],[1107.21]
[-10.334],[1095.53]
[-10.249],[1102.47]
[-10.168],[1122.7]
[-10.091],[1135.93]
[-10.012],[1128.16]
[-9.939],[1110.07]
[-9.857],[1106.52]
[-9.778],[1106.65]
[-9.695],[1112.27]
[-9.613],[1124.86]
[-9.53],[1135.96]
[-9.456],[1126.78]
[-9.376],[1114.95]
[-9.3],[1103.86]
[-9.221],[1108.71]
[-9.148],[1130.37]
[-9.072],[1141.49]
[-8.987],[1126.82]
[-8.907],[1108.69]
[-8.829],[1105.2]
[-8.745],[1112.23]
[-8.664],[1126.18]
[-8.591],[1139.39]
[-8.518],[1133.17]
[-8.449],[1114.89]
[-8.375],[1111.37]
[-8.299],[1117.77]
[-8.223],[1129.03]
[-8.145],[1138.14]
[-8.066],[1133.12]
[-7.989],[1119.07]
[-7.908],[1113.43]
[-7.829],[1110.15]
[-7.752],[1112.9]
[-7.67],[1125.59]
[-7.593],[1140.14]
[-7.514],[1130.22]
[-7.432],[1110.79]
[-7.351],[1098.26]
[-7.265],[1105.25]
[-7.191],[1127.71]
[-7.112],[1141.5]
[-7.031],[1126.21]
[-6.96],[1103.93]
[-6.879],[1100.44]
[-6.797],[1106.78]
[-6.711],[1120.08]
[-6.621],[1127.77]
[-6.533],[1119.35]
[-6.45],[1101.82]
[-6.362],[1100.45]
[-6.284],[1101.14]
[-6.205],[1106.13]
[-6.124],[1115.29]
[-6.048],[1117.18]
[-5.972],[1106.13]
[-5.885],[1093.81]
[-5.806],[1080.54]
[-5.72],[1079.85]
[-5.634],[1098.65]
[-5.548],[1113.87]
[-5.467],[1098.52]
[-5.382],[1068.63]
[-5.299],[1054.8]
[-5.225],[1061.13]
[-5.137],[1084.03]
[-5.058],[1095.15]
[-4.976],[1075.08]
[-4.891],[1043.01]
[-4.811],[1038.8]
[-4.732],[1046.59]
[-4.654],[1057.03]
[-4.581],[1059.76]
[-4.513],[1048.61]
[-4.435],[1027.07]
[-4.356],[1021.48]
[-4.28],[1018.73]
[-4.192],[1017.86]
[-4.1],[1019.69]
[-4.011],[1023.08]
[-3.918],[1014.56]
[-3.833],[997.31]
[-3.751],[977.17]
[-3.675],[966.21]
[-3.6],[978.05]
[-3.53],[993.26]
[-3.457],[980.77]
[-3.381],[947.43]
[-3.298],[923.8]
[-3.216],[920.48]
[-3.131],[932.36]
[-3.046],[936.49]
[-2.965],[918.41]
[-2.884],[888.41]
[-2.807],[871.08]
[-2.729],[864.89]
[-2.643],[862.35]
[-2.56],[851.26]
[-2.476],[836.57]
[-2.4],[825.98]
[-2.313],[809.49]
[-2.235],[786.66]
[-2.159],[764.5]
[-2.086],[756.93]
[-2.007],[757.59]
[-1.931],[743.61]
[-1.846],[718.64]
[-1.77],[687.49]
[-1.684],[661.23]
[-1.601],[656.46]
[-1.519],[653.08]
[-1.438],[633.44]
[-1.358],[604.78]
[-1.282],[566.11]
[-1.206],[544.73]
[-1.129],[542.07]
[-1.05],[529.64]
[-0.968],[497.57]
[-0.886],[463.42]
[-0.805],[447.53]
[-0.724],[428.85]
[-0.645],[400.5]
[-0.569],[371.51]
[-0.49],[343.63]
[-0.414],[326.22]
[-0.327],[304.67]
[-0.249],[265.26]
[-0.165],[227.26]
[-0.08],[195.34]
[0.],[174.4]
[0.077],[144.5]
[0.159],[109.8]
[0.232],[69.62]
[0.311],[28.93]
[0.387],[-2.96]
[0.471],[-31.5]
[0.548],[-60.61]
[0.629],[-105.89]
[0.712],[-146.1]
[0.795],[-172.97]
[0.874],[-201.89]
[0.959],[-240.85]
[1.041],[-285.38]
[1.117],[-322.14]
[1.2],[-345.13]
[1.283],[-366.44]
[1.364],[-399.49]
[1.455],[-442.49]
[1.535],[-479.7]
[1.621],[-500.53]
[1.703],[-512.97]
[1.782],[-534.26]
[1.861],[-568.78]
[1.94],[-602.72]
[2.02],[-625.86]
[2.101],[-637.84]
[2.184],[-649.59]
[2.264],[-664.09]
[2.346],[-686.77]
[2.421],[-715.12]
[2.514],[-734.76]
[2.595],[-743.93]
[2.674],[-752.91]
[2.751],[-763.36]
[2.836],[-773.4]
[2.913],[-801.07]
[2.998],[-828.3]
[3.084],[-840.78]
[3.166],[-851.29]
[3.247],[-849.98]
[3.329],[-850.36]
[0.08],[19.13]
[0.073],[21.13]
[0.072],[20.27]
[0.072],[22.25]
[0.076],[22.99]
[0.073],[20.44]
[0.075],[20.56]
[0.072],[20.47]
[0.073],[19.58]
[0.075],[21.58]
[0.072],[24.42]
[0.073],[21.76]
[0.072],[19.11]
[0.073],[20.53]
[0.07],[21.7]
[0.075],[23.02]
[0.073],[22.95]
[0.07],[21.08]
[0.072],[19.24]
[0.073],[19.08]
[0.069],[19.62]
[0.069],[22.32]
[0.07],[23.01]
[0.069],[19.54]
[0.075],[17.03]
[0.072],[18.46]
[0.072],[21.85]
[0.075],[22.27]
[0.075],[21.59]
[0.072],[20.96]
[0.072],[20.46]
[0.072],[20.59]
[0.075],[20.41]
[0.07],[23.11]
[0.072],[21.54]
[0.07],[22.34]
[0.07],[21.09]
[0.073],[20.55]
[0.072],[20.52]
[0.073],[20.97]
[0.072],[21.67]
[0.073],[21.55]
[0.07],[21.84]
[0.072],[19.09]
[0.073],[18.53]
