slip,lateral_force
[11.817],[-456.59]
[11.725],[-450.3]
[11.636],[-452.28]
[11.541],[-486.08]
[11.447],[-514.4]
[11.354],[-499.72]
[11.268],[-459.88]
[11.173],[-446.1]
[11.083],[-464.7]
[10.993],[-497.85]
[10.91],[-505.15]
[10.832],[-485.11]
[10.752],[-470.18]
[10.677],[-477.27]
[10.591],[-476.55]
[10.516],[-473.22]
[10.432],[-488.05]
[10.36],[-506.61]
[10.278],[-504.44]
[10.201],[-482.95]
[10.117],[-461.86]
[10.035],[-464.46]
[9.962],[-503.98]
[9.879],[-526.01]
[9.796],[-504.95]
[9.705],[-471.08]
[9.619],[-460.51]
[9.546],[-471.66]
[9.446],[-505.45]
[9.37],[-524.23]
[9.297],[-507.66]
[9.204],[-479.23]
[9.129],[-469.1]
[9.054],[-478.09]
[8.978],[-505.39]
[8.91],[-520.59]
[8.837],[-508.62]
[8.764],[-486.66]
[8.69],[-480.1]
[8.616],[-483.]
[8.544],[-494.67]
[8.464],[-515.66]
[8.384],[-523.27]
[8.31],[-506.02]
[8.22],[-487.47]
[8.139],[-480.5]
[8.062],[-487.99]
[7.971],[-522.69]
[7.884],[-535.27]
[7.809],[-515.51]
[7.724],[-489.06]
[7.639],[-480.56]
[7.563],[-492.13]
[7.474],[-526.81]
[7.394],[-542.96]
[7.313],[-521.8]
[7.214],[-494.7]
[7.138],[-491.15]
[7.05],[-500.72]
[6.968],[-528.44]
[6.891],[-544.18]
[6.815],[-532.55]
[6.73],[-507.59]
[6.654],[-499.3]
[6.578],[-499.51]
[6.493],[-518.81]
[6.409],[-542.17]
[6.331],[-541.28]
[6.251],[-520.94]
[6.162],[-499.33]
[6.09],[-488.86]
[6.014],[-505.6]
[5.935],[-538.14]
[5.852],[-545.76]
[5.777],[-517.97]
[5.692],[-488.19]
[5.603],[-477.9]
[5.518],[-498.26]
[5.441],[-531.29]
[5.349],[-537.91]
[5.271],[-509.94]
[5.195],[-481.73]
[5.111],[-476.97]
[5.04],[-490.17]
[4.961],[-516.01]
[4.88],[-519.74]
[4.799],[-500.76]
[4.72],[-476.06]
[4.641],[-469.16]
[4.562],[-474.68]
[4.479],[-494.9]
[4.402],[-504.62]
[4.327],[-489.9]
[4.248],[-473.85]
[4.168],[-458.98]
[4.081],[-450.44]
[4.001],[-468.62]
[3.916],[-488.3]
[3.828],[-483.]
[3.763],[-456.59]
[3.676],[-434.61]
[3.598],[-431.06]
[3.511],[-451.84]
[3.44],[-472.77]
[3.348],[-460.26]
[3.277],[-435.27]
[3.185],[-418.74]
[3.106],[-411.79]
[3.027],[-422.08]
[2.951],[-437.4]
[2.87],[-433.01]
[2.796],[-409.81]
[2.707],[-393.08]
[2.644],[-383.54]
[2.549],[-384.54]
[2.473],[-390.01]
[2.394],[-388.75]
[2.305],[-371.38]
[2.226],[-354.01]
[2.146],[-341.01]
[2.073],[-327.82]
[1.99],[-330.88]
[1.912],[-334.28]
[1.836],[-321.31]
[1.757],[-299.35]
[1.674],[-279.71]
[1.596],[-270.94]
[1.512],[-271.05]
[1.436],[-269.04]
[1.352],[-256.77]
[1.269],[-234.07]
[1.188],[-216.02]
[1.107],[-201.55]
[1.023],[-198.53]
[0.937],[-190.92]
[0.862],[-179.59]
[0.776],[-161.04]
[0.689],[-137.29]
[0.607],[-121.86]
[0.534],[-110.93]
[0.447],[-94.52]
[0.365],[-74.75]
[0.292],[-62.08]
[0.211],[-49.87]
[0.134],[-27.31]
[0.047],[-1.44]
[-0.037],[17.46]
[-0.114],[34.28]
[-0.191],[52.63]
[-0.269],[72.48]
[-0.357],[93.99]
[-0.436],[118.92]
[-0.519],[139.62]
[-0.596],[156.64]
[-0.684],[181.1]
[-0.77],[198.32]
[-0.857],[215.79]
[-0.941],[237.26]
[-1.029],[260.07]
[-1.096],[282.34]
[-1.181],[298.34]
[-1.257],[310.2]
[-1.335],[319.38]
[-1.414],[333.68]
[-1.504],[359.87]
[-1.582],[381.32]
[-1.665],[388.92]
[-1.742],[392.68]
[-1.824],[394.43]
[-1.906],[409.6]
[-1.984],[436.74]
[-2.064],[457.92]
[-2.133],[457.73]
[-2.218],[452.27]
[-2.301],[454.9]
[-2.383],[467.25]
[-2.465],[492.85]
[-2.554],[511.3]
[-2.636],[509.95]
[-2.725],[498.06]
[-2.796],[501.9]
[-2.878],[513.66]
[-2.969],[537.87]
[-3.051],[554.96]
[-3.144],[550.18]
[-3.229],[535.41]
[-3.315],[534.87]
[-3.391],[546.]
[-3.466],[567.9]
[-3.533],[586.77]
[-3.606],[582.23]
[-3.679],[562.43]
[-3.744],[555.7]
[-3.839],[561.25]
[-3.913],[588.36]
[-4.005],[608.57]
[-4.092],[597.29]
[-4.179],[573.16]
[-4.268],[566.19]
[-4.343],[570.95]
[-4.413],[596.16]
[-4.497],[619.02]
[-4.549],[611.66]
[-4.637],[581.8]
[-4.714],[572.1]
[-4.789],[577.71]
[-4.874],[601.85]
[-4.963],[625.2]
[-5.036],[615.97]
[-5.113],[585.6]
[-5.201],[577.64]
[-5.301],[583.18]
[-5.36],[601.47]
[-5.444],[622.95]
[-5.521],[619.59]
[-5.605],[593.98]
[-5.689],[579.41]
[-5.773],[579.25]
[-5.847],[596.46]
[-5.928],[622.9]
[-6.001],[625.14]
[-6.088],[598.42]
[-6.167],[583.37]
[-6.249],[584.82]
[-6.321],[596.41]
[-6.436],[620.96]
[-6.492],[625.83]
[-6.572],[606.31]
[-6.657],[585.26]
[-6.746],[584.58]
[-6.831],[594.04]
[-6.907],[618.7]
[-6.993],[627.89]
[-7.077],[607.16]
[-7.157],[584.54]
[-7.229],[586.29]
[-7.315],[593.04]
[-7.398],[617.1]
[-7.471],[624.6]
[-7.559],[605.78]
[-7.631],[581.59]
[-7.717],[582.79]
[-7.79],[588.94]
[-7.876],[608.73]
[-7.961],[620.48]
[-8.052],[608.57]
[-8.132],[582.19]
[-8.224],[580.5]
[-8.3],[580.94]
[-8.384],[598.42]
[-8.455],[615.72]
[-8.534],[611.11]
[-8.613],[584.26]
[-8.693],[574.96]
[-8.775],[575.6]
[-8.866],[591.18]
[-8.939],[613.57]
[-9.019],[613.04]
[-9.103],[587.92]
[-9.185],[572.36]
[-9.266],[574.86]
[-9.342],[588.35]
[-9.423],[610.81]
[-9.505],[611.85]
[-9.582],[587.38]
[-9.67],[571.]
[-9.755],[572.85]
[-9.832],[580.79]
[-9.917],[598.32]
[-10.],[607.28]
[-10.078],[590.9]
[-10.152],[573.86]
[-10.224],[570.76]
[-10.309],[572.88]
[-10.391],[591.9]
[-10.48],[606.96]
[-10.559],[599.64]
[-10.652],[575.12]
[-10.736],[565.21]
[-10.807],[564.27]
[-10.885],[580.77]
[-10.969],[600.34]
[-11.043],[598.42]
[-11.117],[571.99]
[-11.197],[560.14]
[-11.282],[562.06]
[-11.363],[574.31]
[-11.449],[592.05]
[-11.534],[591.64]
[-11.608],[570.32]
[-11.687],[555.21]
[-11.762],[559.09]
[-11.842],[565.13]
[-11.92],[580.8]
[-12.],[591.04]
[-12.088],[577.14]
[-12.17],[554.96]
[-12.25],[553.89]
[-12.339],[553.3]
[-12.412],[571.82]
[-12.488],[592.55]
[-12.567],[587.58]
[-12.645],[562.94]
[-12.713],[551.09]
[-12.77],[545.92]
[-12.808],[561.29]
[-12.824],[587.3]
[-12.807],[588.66]
[-12.776],[560.71]
[-12.732],[549.09]
[-12.662],[551.47]
[-12.602],[557.6]
[-12.547],[578.22]
[-12.475],[591.1]
[-12.412],[573.87]
[-12.336],[551.62]
[-12.259],[548.]
[-12.174],[550.38]
[-12.085],[573.13]
[-12.006],[587.64]
[-11.923],[577.07]
[-11.835],[553.52]
[-11.75],[548.14]
[-11.658],[545.29]
[-11.569],[565.56]
[-11.48],[589.08]
[-11.386],[586.48]
[-11.291],[557.15]
[-11.202],[541.41]
[-11.114],[545.62]
[-11.028],[563.31]
[-10.943],[580.82]
[-10.857],[583.97]
[-10.768],[562.2]
[-10.681],[550.14]
[-10.598],[550.85]
[-10.512],[551.46]
[-10.426],[571.9]
[-10.335],[588.21]
[-10.255],[575.52]
[-10.168],[551.38]
[-10.092],[552.47]
[-10.013],[557.23]
[-9.937],[581.95]
[-9.858],[594.43]
[-9.78],[579.28]
[-9.699],[552.21]
[-9.62],[550.83]
[-9.537],[556.36]
[-9.462],[576.54]
[-9.386],[592.97]
[-9.309],[586.66]
[-9.231],[559.87]
[-9.157],[555.2]
[-9.066],[560.64]
[-8.99],[573.67]
[-8.907],[589.13]
[-8.825],[590.08]
[-8.745],[570.97]
[-8.676],[561.9]
[-8.594],[561.15]
[-8.521],[565.93]
[-8.448],[587.07]
[-8.373],[597.16]
[-8.306],[578.87]
[-8.227],[556.89]
[-8.142],[554.14]
[-8.071],[561.74]
[-7.99],[587.59]
[-7.907],[600.73]
[-7.832],[581.79]
[-7.751],[554.2]
[-7.673],[554.12]
[-7.6],[563.67]
[-7.511],[584.81]
[-7.438],[596.04]
[-7.353],[581.28]
[-7.27],[559.1]
[-7.194],[557.41]
[-7.11],[562.77]
[-7.039],[577.38]
[-6.958],[591.4]
[-6.879],[588.28]
[-6.789],[569.34]
[-6.71],[559.99]
[-6.618],[553.56]
[-6.536],[563.35]
[-6.445],[585.79]
[-6.363],[590.83]
[-6.283],[568.16]
[-6.207],[548.44]
[-6.125],[546.18]
[-6.048],[559.06]
[-5.963],[584.99]
[-5.887],[590.]
[-5.806],[565.16]
[-5.72],[540.61]
[-5.638],[543.06]
[-5.549],[554.19]
[-5.469],[577.51]
[-5.393],[581.51]
[-5.315],[561.24]
[-5.233],[539.82]
[-5.147],[540.06]
[-5.064],[545.03]
[-4.986],[558.59]
[-4.897],[567.43]
[-4.814],[558.37]
[-4.742],[537.71]
[-4.663],[527.56]
[-4.584],[524.1]
[-4.514],[538.36]
[-4.44],[557.72]
[-4.364],[553.18]
[-4.286],[529.26]
[-4.191],[510.88]
[-4.111],[504.54]
[-4.013],[521.69]
[-3.924],[544.68]
[-3.84],[541.98]
[-3.754],[511.03]
[-3.679],[492.46]
[-3.615],[491.58]
[-3.541],[504.12]
[-3.464],[521.82]
[-3.391],[517.57]
[-3.31],[494.35]
[-3.228],[479.6]
[-3.136],[476.77]
[-3.054],[475.5]
[-2.966],[484.77]
[-2.894],[488.41]
[-2.808],[475.53]
[-2.732],[458.58]
[-2.658],[446.62]
[-2.567],[438.4]
[-2.497],[444.09]
[-2.418],[453.53]
[-2.336],[446.99]
[-2.259],[424.38]
[-2.174],[403.42]
[-2.102],[391.63]
[-2.025],[402.5]
[-1.947],[413.44]
[-1.865],[400.45]
[-1.791],[372.94]
[-1.706],[355.51]
[-1.627],[345.52]
[-1.541],[350.71]
[-1.459],[353.21]
[-1.384],[338.72]
[-1.3],[317.51]
[-1.222],[301.36]
[-1.153],[290.65]
[-1.069],[284.81]
[-0.981],[281.09]
[-0.896],[270.81]
[-0.814],[254.83]
[-0.729],[243.13]
[-0.659],[221.12]
[-0.583],[204.38]
[-0.504],[198.71]
[-0.417],[190.06]
[-0.342],[178.49]
[-0.244],[157.15]
[-0.177],[128.05]
[-0.094],[110.44]
[-0.006],[101.92]
[0.064],[90.23]
[0.156],[68.39]
[0.228],[43.78]
[0.306],[23.54]
[0.383],[9.19]
[0.465],[-4.88]
[0.548],[-26.42]
[0.629],[-51.77]
[0.71],[-65.93]
[0.791],[-74.84]
[0.871],[-90.19]
[0.957],[-114.33]
[1.036],[-137.23]
[1.115],[-147.31]
[1.196],[-155.86]
[1.281],[-168.07]
[1.37],[-183.56]
[1.45],[-206.43]
[1.539],[-224.48]
[1.624],[-233.46]
[1.706],[-237.27]
[1.785],[-243.62]
[1.865],[-258.54]
[1.94],[-278.36]
[2.009],[-294.32]
[2.098],[-297.39]
[2.18],[-297.77]
[2.269],[-302.15]
[2.352],[-313.58]
[2.432],[-332.11]
[2.511],[-348.09]
[2.593],[-351.77]
[2.669],[-347.75]
[2.75],[-345.94]
[2.823],[-347.79]
[2.91],[-367.76]
[3.004],[-393.14]
[3.079],[-396.05]
[3.165],[-382.04]
[3.251],[-370.56]
[3.326],[-373.45]
[0.058],[42.57]
[0.063],[39.47]
[0.064],[39.01]
[0.07],[40.17]
[0.063],[41.7]
[0.063],[42.61]
[0.069],[40.87]
[0.066],[41.41]
[0.067],[40.]
[0.061],[39.78]
[0.06],[39.67]
[0.063],[42.13]
[0.061],[42.41]
[0.069],[40.66]
[0.061],[37.32]
[0.069],[38.83]
[0.061],[42.98]
[0.063],[44.26]
[0.06],[42.18]
[0.061],[38.34]
[0.07],[39.33]
[0.066],[39.45]
[0.067],[42.07]
[0.069],[42.34]
[0.063],[40.22]
[0.06],[39.2]
[0.063],[39.85]
[0.063],[40.7]
[0.066],[42.31]
[0.063],[39.77]
[0.069],[41.57]
[0.06],[41.2]
[0.063],[41.87]
[0.063],[39.29]
[0.06],[40.31]
[0.067],[41.36]
[0.064],[41.79]
[0.061],[41.22]
[0.063],[38.93]
[0.066],[37.59]
[0.06],[39.26]
[0.069],[41.95]
[0.066],[41.31]
[0.064],[40.27]
[0.061],[38.96]
