slip,lateral_force
[4.216],[-1722.34]
[4.295],[-1751.84]
[4.372],[-1775.34]
[4.457],[-1797.05]
[4.539],[-1815.85]
[4.621],[-1844.4]
[4.701],[-1865.04]
[4.782],[-1894.16]
[4.866],[-1907.68]
[4.944],[-1936.41]
[5.027],[-1950.25]
[5.108],[-1976.22]
[5.184],[-1987.69]
[5.264],[-2014.73]
[5.353],[-2026.22]
[5.436],[-2051.46]
[5.491],[-2066.66]
[5.606],[-2087.04]
[5.686],[-2090.3]
[5.768],[-2106.26]
[5.844],[-2128.78]
[5.931],[-2153.9]
[6.011],[-2167.13]
[6.087],[-2177.68]
[6.178],[-2181.8]
[6.261],[-2194.05]
[6.338],[-2222.35]
[6.428],[-2239.77]
[6.501],[-2254.56]
[6.584],[-2254.47]
[6.661],[-2268.47]
[6.743],[-2272.31]
[6.825],[-2294.42]
[6.909],[-2308.23]
[6.989],[-2325.79]
[7.077],[-2324.27]
[7.156],[-2337.7]
[7.239],[-2333.96]
[7.319],[-2350.53]
[7.4],[-2364.23]
[7.48],[-2386.66]
[7.562],[-2394.33]
[7.645],[-2393.63]
[7.729],[-2385.16]
[7.813],[-2396.14]
[7.898],[-2420.36]
[7.98],[-2440.53]
[8.063],[-2447.63]
[8.142],[-2435.78]
[8.227],[-2430.3]
[8.307],[-2443.22]
[8.392],[-2475.78]
[8.471],[-2486.13]
[8.553],[-2487.77]
[8.635],[-2473.78]
[8.714],[-2473.11]
[8.797],[-2490.25]
[8.875],[-2520.87]
[8.951],[-2527.08]
[9.031],[-2527.93]
[9.11],[-2523.76]
[9.195],[-2522.28]
[9.275],[-2527.68]
[9.36],[-2544.99]
[9.449],[-2552.66]
[9.538],[-2556.1]
[9.626],[-2556.9]
[9.711],[-2546.45]
[9.799],[-2542.88]
[9.882],[-2556.66]
[9.968],[-2577.44]
[10.051],[-2584.38]
[10.133],[-2571.94]
[10.214],[-2549.74]
[10.297],[-2543.38]
[10.372],[-2566.82]
[10.453],[-2589.01]
[10.532],[-2587.79]
[10.61],[-2562.12]
[10.681],[-2540.56]
[10.762],[-2538.42]
[10.842],[-2564.71]
[10.924],[-2577.77]
[11.002],[-2566.76]
[11.092],[-2548.79]
[11.174],[-2535.57]
[11.257],[-2539.01]
[11.344],[-2552.14]
[11.424],[-2554.11]
[11.507],[-2547.87]
[11.585],[-2541.69]
[11.662],[-2535.53]
[11.746],[-2526.42]
[11.825],[-2522.89]
[11.909],[-2528.98]
[11.996],[-2535.96]
[12.075],[-2538.92]
[12.159],[-2522.98]
[12.237],[-2504.24]
[12.311],[-2501.37]
[12.389],[-2525.67]
[12.469],[-2540.92]
[12.55],[-2536.82]
[12.618],[-2509.73]
[12.668],[-2486.12]
[12.699],[-2482.16]
[12.706],[-2502.96]
[12.702],[-2536.2]
[12.674],[-2551.5]
[12.636],[-2519.67]
[12.579],[-2466.25]
[12.506],[-2448.13]
[12.433],[-2490.31]
[12.358],[-2531.86]
[12.287],[-2523.68]
[12.215],[-2484.98]
[12.137],[-2466.25]
[12.054],[-2477.26]
[11.971],[-2497.93]
[11.885],[-2503.47]
[11.795],[-2495.87]
[11.708],[-2486.35]
[11.613],[-2473.81]
[11.525],[-2468.28]
[11.434],[-2477.21]
[11.338],[-2490.29]
[11.249],[-2486.88]
[11.155],[-2478.72]
[11.066],[-2480.28]
[10.981],[-2479.42]
[10.896],[-2471.69]
[10.817],[-2468.85]
[10.74],[-2473.75]
[10.667],[-2492.66]
[10.589],[-2493.38]
[10.509],[-2468.46]
[10.429],[-2443.34]
[10.353],[-2458.49]
[10.269],[-2490.42]
[10.192],[-2498.85]
[10.116],[-2476.85]
[10.037],[-2455.36]
[9.956],[-2462.17]
[9.882],[-2484.29]
[9.796],[-2491.19]
[9.711],[-2477.55]
[9.625],[-2467.22]
[9.538],[-2462.99]
[9.452],[-2462.87]
[9.369],[-2467.]
[9.284],[-2469.02]
[9.208],[-2466.35]
[9.135],[-2467.86]
[9.06],[-2462.3]
[8.987],[-2451.8]
[8.913],[-2445.43]
[8.84],[-2446.83]
[8.765],[-2452.39]
[8.693],[-2460.26]
[8.623],[-2453.96]
[8.538],[-2435.81]
[8.46],[-2416.21]
[8.386],[-2418.16]
[8.309],[-2434.26]
[8.223],[-2439.98]
[8.135],[-2420.58]
[8.05],[-2396.95]
[7.967],[-2388.42]
[7.888],[-2397.34]
[7.805],[-2400.19]
[7.723],[-2391.33]
[7.639],[-2372.64]
[7.549],[-2361.51]
[7.471],[-2357.92]
[7.385],[-2352.29]
[7.3],[-2346.78]
[7.217],[-2337.85]
[7.131],[-2333.08]
[7.049],[-2322.75]
[6.967],[-2308.04]
[6.887],[-2292.6]
[6.812],[-2286.35]
[6.732],[-2286.48]
[6.65],[-2286.64]
[6.569],[-2274.88]
[6.486],[-2251.91]
[6.404],[-2230.87]
[6.322],[-2221.82]
[6.248],[-2219.89]
[6.164],[-2211.62]
[6.093],[-2192.25]
[6.007],[-2167.16]
[5.926],[-2150.34]
[5.846],[-2144.75]
[5.764],[-2135.88]
[5.678],[-2117.9]
[5.596],[-2097.83]
[5.515],[-2077.62]
[5.436],[-2064.31]
[5.35],[-2046.87]
[5.27],[-2028.25]
[5.191],[-2006.19]
[5.115],[-1993.07]
[5.032],[-1976.37]
[4.951],[-1957.48]
[4.865],[-1928.93]
[4.79],[-1913.16]
[4.707],[-1895.84]
[4.631],[-1886.27]
[4.546],[-1860.57]
[4.472],[-1837.59]
[4.388],[-1807.58]
[4.314],[-1795.98]
[4.232],[-1774.58]
[4.149],[-1760.96]
[4.067],[-1731.67]
[3.982],[-1712.9]
[3.902],[-1684.91]
[3.821],[-1670.58]
[3.739],[-1640.75]
[3.659],[-1621.02]
[3.577],[-1586.79]
[3.501],[-1573.67]
[3.425],[-1546.99]
[3.343],[-1527.14]
[3.261],[-1489.67]
[3.181],[-1470.55]
[3.103],[-1441.28]
[3.022],[-1424.04]
[2.943],[-1391.8]
[2.861],[-1367.71]
[2.782],[-1328.9]
[2.704],[-1307.7]
[2.627],[-1279.19]
[2.545],[-1252.92]
[2.463],[-1217.89]
[2.377],[-1188.93]
[2.301],[-1154.96]
[2.216],[-1128.24]
[2.136],[-1092.74]
[2.063],[-1058.91]
[1.984],[-1017.7]
[1.905],[-988.6]
[1.826],[-958.87]
[1.748],[-923.1]
[1.662],[-886.36]
[1.586],[-848.18]
[1.507],[-816.79]
[1.427],[-781.41]
[1.346],[-745.45]
[1.262],[-702.64]
[1.18],[-664.62]
[1.101],[-626.32]
[1.017],[-597.94]
[0.938],[-551.3]
[0.855],[-511.94]
[0.767],[-468.32]
[0.691],[-437.21]
[0.613],[-396.31]
[0.534],[-358.11]
[0.446],[-307.34]
[0.37],[-263.06]
[0.295],[-225.01]
[0.216],[-191.95]
[0.129],[-144.06]
[0.047],[-94.82]
[-0.031],[-50.26]
[-0.114],[-10.85]
[-0.194],[26.39]
[-0.27],[76.3]
[-0.352],[123.96]
[-0.436],[176.82]
[-0.52],[214.35]
[-0.602],[253.24]
[-0.686],[297.4]
[-0.773],[351.94]
[-0.857],[406.86]
[-0.944],[449.16]
[-1.019],[483.25]
[-1.105],[522.77]
[-1.184],[579.5]
[-1.263],[637.55]
[-1.338],[679.11]
[-1.419],[713.07]
[-1.504],[751.29]
[-1.585],[795.06]
[-1.668],[842.07]
[-1.748],[883.52]
[-1.826],[922.27]
[-1.902],[963.16]
[-1.984],[1000.68]
[-2.058],[1036.81]
[-2.137],[1070.67]
[-2.219],[1110.08]
[-2.299],[1145.28]
[-2.374],[1184.84]
[-2.463],[1214.04]
[-2.546],[1243.38]
[-2.625],[1270.97]
[-2.71],[1314.58]
[-2.794],[1350.49]
[-2.874],[1388.64]
[-2.962],[1410.18]
[-3.042],[1429.11]
[-3.131],[1458.87]
[-3.217],[1498.22]
[-3.296],[1540.42]
[-3.377],[1562.59]
[-3.451],[1582.19]
[-3.519],[1593.84]
[-3.593],[1636.43]
[-3.665],[1665.14]
[-3.739],[1703.4]
[-3.82],[1711.48]
[-3.906],[1735.3]
[-3.995],[1748.44]
[-4.081],[1775.64]
[-4.168],[1806.06]
[-4.248],[1832.97]
[-4.326],[1856.54]
[-4.403],[1861.98]
[-4.479],[1885.17]
[-4.552],[1894.05]
[-4.627],[1933.76]
[-4.709],[1950.71]
[-4.786],[1978.59]
[-4.868],[1980.48]
[-4.945],[1996.14]
[-5.024],[2002.91]
[-5.112],[2032.82]
[-5.191],[2064.55]
[-5.274],[2085.32]
[-5.358],[2090.9]
[-5.438],[2084.64]
[-5.524],[2105.67]
[-5.608],[2126.28]
[-5.689],[2169.4]
[-5.77],[2174.58]
[-5.855],[2184.52]
[-5.931],[2175.37]
[-6.01],[2195.82]
[-6.088],[2219.19]
[-6.178],[2252.61]
[-6.248],[2258.57]
[-6.33],[2258.02]
[-6.414],[2260.05]
[-6.49],[2271.3]
[-6.575],[2299.12]
[-6.659],[2316.31]
[-6.743],[2335.75]
[-6.825],[2325.84]
[-6.917],[2336.52]
[-6.996],[2333.59]
[-7.075],[2360.93]
[-7.157],[2371.79]
[-7.236],[2389.86]
[-7.312],[2388.34]
[-7.376],[2389.89]
[-7.47],[2389.97]
[-7.546],[2399.73]
[-7.631],[2426.73]
[-7.714],[2441.15]
[-7.797],[2446.13]
[-7.881],[2426.64]
[-7.967],[2430.3]
[-8.047],[2439.88]
[-8.132],[2473.3]
[-8.214],[2482.14]
[-8.297],[2482.1]
[-8.376],[2462.73]
[-8.452],[2465.62]
[-8.536],[2478.74]
[-8.613],[2501.06]
[-8.695],[2509.35]
[-8.775],[2499.46]
[-8.851],[2491.21]
[-8.939],[2488.48]
[-9.021],[2507.37]
[-9.097],[2517.64]
[-9.182],[2531.64]
[-9.265],[2525.18]
[-9.345],[2518.29]
[-9.43],[2514.23]
[-9.509],[2516.31]
[-9.594],[2530.86]
[-9.679],[2541.24]
[-9.761],[2546.86]
[-9.842],[2530.1]
[-9.929],[2523.98]
[-9.999],[2521.88]
[-10.084],[2540.71]
[-10.165],[2555.85]
[-10.244],[2565.59]
[-10.325],[2548.18]
[-10.408],[2528.13]
[-10.494],[2527.48]
[-10.588],[2540.05]
[-10.662],[2552.61]
[-10.746],[2545.57]
[-10.82],[2533.11]
[-10.901],[2520.59]
[-10.978],[2524.16]
[-11.044],[2530.36]
[-11.13],[2537.41]
[-11.217],[2534.58]
[-11.295],[2524.78]
[-11.38],[2515.83]
[-11.462],[2513.78]
[-11.54],[2512.37]
[-11.617],[2521.43]
[-11.696],[2525.56]
[-11.766],[2521.4]
[-11.851],[2507.41]
[-11.927],[2498.47]
[-12.009],[2495.]
[-12.094],[2504.08]
[-12.18],[2507.64]
[-12.26],[2502.77]
[-12.336],[2489.5]
[-12.417],[2479.82]
[-12.491],[2480.56]
[-12.573],[2493.65]
[-12.648],[2498.56]
[-12.719],[2490.93]
[-12.778],[2472.94]
[-12.813],[2462.46]
[-12.826],[2468.18]
[-12.819],[2476.55]
[-12.786],[2477.3]
[-12.737],[2475.81]
[-12.678],[2473.6]
[-12.615],[2470.12]
[-12.55],[2465.29]
[-12.49],[2465.88]
[-12.422],[2483.93]
[-12.351],[2493.03]
[-12.265],[2481.23]
[-12.19],[2456.24]
[-12.108],[2447.2]
[-12.019],[2455.57]
[-11.936],[2467.43]
[-11.848],[2469.57]
[-11.765],[2461.84]
[-11.677],[2451.35]
[-11.582],[2449.99]
[-11.493],[2453.52]
[-11.395],[2464.59]
[-11.3],[2472.93]
[-11.212],[2468.65]
[-11.119],[2456.07]
[-11.037],[2449.95]
[-10.95],[2450.78]
[-10.867],[2459.78]
[-10.784],[2465.94]
[-10.698],[2465.25]
[-10.61],[2459.62]
[-10.518],[2450.75]
[-10.427],[2439.72]
[-10.345],[2446.61]
[-10.263],[2466.04]
[-10.179],[2475.64]
[-10.098],[2464.49]
[-10.022],[2445.18]
[-9.945],[2436.24]
[-9.863],[2450.12]
[-9.785],[2465.33]
[-9.704],[2463.28]
[-9.622],[2450.09]
[-9.54],[2440.36]
[-9.464],[2438.36]
[-9.383],[2441.18]
[-9.306],[2448.18]
[-9.23],[2453.62]
[-9.154],[2454.96]
[-9.073],[2441.75]
[-8.987],[2432.15]
[-8.901],[2434.92]
[-8.822],[2446.69]
[-8.742],[2453.68]
[-8.667],[2445.38]
[-8.588],[2425.18]
[-8.515],[2412.17]
[-8.441],[2410.11]
[-8.366],[2421.25]
[-8.291],[2433.02]
[-8.218],[2433.]
[-8.139],[2411.41]
[-8.06],[2390.75]
[-7.976],[2388.07]
[-7.892],[2401.34]
[-7.818],[2413.77]
[-7.736],[2408.79]
[-7.658],[2388.69]
[-7.582],[2374.2]
[-7.499],[2370.16]
[-7.417],[2370.97]
[-7.338],[2373.7]
[-7.261],[2372.92]
[-7.182],[2359.69]
[-7.1],[2344.52]
[-7.024],[2324.54]
[-6.945],[2317.69]
[-6.863],[2322.5]
[-6.784],[2332.18]
[-6.689],[2314.09]
[-6.606],[2286.45]
[-6.524],[2265.04]
[-6.438],[2264.42]
[-6.36],[2271.43]
[-6.278],[2271.37]
[-6.201],[2251.16]
[-6.121],[2225.54]
[-6.042],[2199.34]
[-5.96],[2193.21]
[-5.879],[2198.12]
[-5.798],[2196.6]
[-5.717],[2177.15]
[-5.631],[2148.73]
[-5.549],[2123.98]
[-5.464],[2110.86]
[-5.394],[2108.81]
[-5.305],[2098.99]
[-5.219],[2082.37]
[-5.134],[2057.36]
[-5.055],[2034.]
[-4.975],[2006.97]
[-4.882],[1996.71]
[-4.806],[1992.37]
[-4.732],[1983.43]
[-4.654],[1957.63]
[-4.577],[1923.19]
[-4.502],[1889.96]
[-4.428],[1879.7]
[-4.352],[1881.58]
[-4.264],[1869.81]
[-4.179],[1838.44]
[-4.09],[1801.22]
[-4.001],[1774.21]
[-3.909],[1761.17]
[-3.82],[1755.41]
[-3.738],[1738.72]
[-3.659],[1712.32]
[-3.589],[1674.32]
[-3.519],[1647.32]
[-3.443],[1628.03]
[-3.361],[1620.22]
[-3.286],[1604.13]
[-3.204],[1581.96]
[-3.117],[1542.46]
[-3.03],[1517.61]
[-2.951],[1489.91]
[-2.868],[1478.06]
[-2.789],[1454.96]
[-2.704],[1441.91]
[-2.622],[1404.32]
[-2.539],[1374.04]
[-2.459],[1337.9]
[-2.378],[1326.22]
[-2.299],[1300.25]
[-2.219],[1285.08]
[-2.144],[1241.89]
[-2.067],[1211.02]
[-1.99],[1172.73]
[-1.908],[1157.54]
[-1.833],[1130.23]
[-1.747],[1105.43]
[-1.664],[1063.6]
[-1.583],[1031.98]
[-1.501],[993.1]
[-1.424],[967.51]
[-1.343],[932.52]
[-1.263],[903.48]
[-1.191],[865.26]
[-1.11],[828.03]
[-1.031],[789.2]
[-0.955],[751.72]
[-0.874],[719.57]
[-0.792],[693.99]
[-0.718],[658.51]
[-0.637],[616.35]
[-0.558],[571.31]
[-0.479],[528.27]
[-0.405],[496.85]
[-0.319],[463.44]
[-0.237],[433.77]
[-0.153],[383.16]
[-0.072],[338.22]
[0.01],[294.39]
[0.091],[263.82]
[0.171],[219.26]
[0.246],[177.72]
[0.322],[127.78]
[0.395],[88.45]
[0.481],[47.4]
[0.558],[7.87]
[0.636],[-45.]
[0.722],[-87.35]
[0.803],[-126.78]
[0.886],[-169.74]
[0.966],[-208.52]
[1.044],[-262.06]
[1.123],[-310.]
[1.207],[-355.14]
[1.291],[-395.39]
[1.371],[-435.49]
[1.457],[-478.43]
[1.545],[-532.01]
[1.63],[-581.42]
[1.712],[-621.05]
[1.789],[-659.23]
[1.865],[-703.46]
[1.946],[-752.64]
[2.026],[-794.37]
[2.105],[-828.4]
[2.184],[-872.27]
[2.267],[-917.32]
[2.346],[-956.02]
[2.431],[-988.61]
[2.507],[-1022.57]
[2.583],[-1067.89]
[2.668],[-1105.31]
[2.747],[-1145.58]
[2.83],[-1170.24]
[2.91],[-1207.78]
[2.995],[-1237.49]
[3.064],[-1275.89]
[3.159],[-1308.39]
[3.244],[-1346.71]
[3.326],[-1370.02]
[0.072],[73.97]
[0.07],[78.07]
[0.067],[76.68]
[0.069],[73.28]
[0.07],[72.73]
[0.067],[74.88]
[0.069],[74.1]
[0.07],[73.27]
[0.067],[75.37]
[0.066],[77.4]
[0.066],[76.94]
[0.067],[73.54]
[0.07],[71.99]
[0.064],[76.65]
[0.072],[81.59]
[0.07],[78.1]
[0.067],[73.39]
[0.069],[74.2]
[0.066],[77.57]
[0.069],[75.38]
[0.075],[76.01]
[0.061],[79.5]
[0.07],[78.25]
[0.072],[72.82]
[0.07],[70.64]
[0.07],[74.68]
[0.067],[80.87]
[0.07],[77.39]
[0.07],[71.98]
[0.07],[72.85]
[0.064],[73.44]
[0.066],[73.96]
[0.069],[75.34]
[0.07],[76.03]
[0.067],[78.18]
[0.072],[76.29]
[0.072],[72.12]
[0.07],[72.65]
[0.069],[75.99]
[0.067],[80.09]
[0.072],[77.39]
[0.064],[74.19]
[0.089],[72.79]
[0.067],[76.12]
[0.069],[75.99]
