slip,lateral_force
[8.147],[-1088.5]
[8.227],[-1086.75]
[8.318],[-1038.69]
[8.397],[-999.44]
[8.476],[-1007.82]
[8.562],[-1050.47]
[8.641],[-1082.9]
[8.708],[-1087.]
[8.802],[-1043.22]
[8.882],[-990.21]
[8.955],[-987.47]
[9.031],[-1023.87]
[9.111],[-1068.02]
[9.189],[-1086.76]
[9.28],[-1055.44]
[9.354],[-997.11]
[9.442],[-983.13]
[9.534],[-1017.12]
[9.63],[-1063.79]
[9.715],[-1085.86]
[9.8],[-1062.45]
[9.888],[-999.89]
[9.962],[-975.51]
[10.044],[-1008.57]
[10.125],[-1046.94]
[10.212],[-1067.1]
[10.304],[-1054.4]
[10.373],[-1003.08]
[10.456],[-974.91]
[10.532],[-991.02]
[10.608],[-1024.21]
[10.686],[-1053.89]
[10.759],[-1061.05]
[10.842],[-1013.76]
[10.92],[-967.08]
[11.002],[-971.62]
[11.085],[-1010.95]
[11.176],[-1048.91]
[11.263],[-1061.61]
[11.341],[-1024.29]
[11.428],[-970.17]
[11.507],[-966.58]
[11.586],[-1001.79]
[11.654],[-1039.22]
[11.747],[-1059.3]
[11.826],[-1035.13]
[11.908],[-976.92]
[11.999],[-960.67]
[12.08],[-991.51]
[12.165],[-1027.57]
[12.241],[-1043.25]
[12.316],[-1031.19]
[12.392],[-983.48]
[12.469],[-959.47]
[12.556],[-981.36]
[12.627],[-1012.43]
[12.674],[-1030.74]
[12.705],[-1027.13]
[12.713],[-994.76]
[12.703],[-977.05]
[12.675],[-1001.34]
[12.64],[-1014.77]
[12.573],[-1006.83]
[12.506],[-1014.5]
[12.443],[-1019.15]
[12.367],[-990.46]
[12.298],[-967.25]
[12.221],[-968.]
[12.145],[-1003.8]
[12.072],[-1047.29]
[11.988],[-1039.86]
[11.895],[-982.42]
[11.816],[-956.42]
[11.722],[-976.46]
[11.633],[-1014.66]
[11.538],[-1043.47]
[11.446],[-1052.73]
[11.351],[-1003.78]
[11.262],[-953.13]
[11.165],[-966.22]
[11.081],[-1019.33]
[10.997],[-1058.7]
[10.91],[-1063.02]
[10.826],[-1012.83]
[10.75],[-967.31]
[10.679],[-986.96]
[10.595],[-1024.67]
[10.515],[-1039.49]
[10.433],[-1045.78]
[10.357],[-1035.51]
[10.281],[-998.07]
[10.201],[-982.25]
[10.108],[-994.55]
[10.047],[-1025.66]
[9.97],[-1065.58]
[9.885],[-1069.07]
[9.8],[-1008.52]
[9.717],[-971.43]
[9.626],[-998.21]
[9.537],[-1057.94]
[9.461],[-1090.93]
[9.367],[-1083.56]
[9.288],[-1022.05]
[9.208],[-978.14]
[9.132],[-999.78]
[9.033],[-1056.55]
[8.995],[-1087.48]
[8.908],[-1089.87]
[8.85],[-1041.56]
[8.775],[-999.06]
[8.698],[-1015.32]
[8.625],[-1062.18]
[8.55],[-1098.81]
[8.465],[-1109.48]
[8.391],[-1076.82]
[8.313],[-1023.11]
[8.226],[-1024.88]
[8.138],[-1056.47]
[8.053],[-1085.77]
[7.974],[-1116.26]
[7.888],[-1109.]
[7.815],[-1045.38]
[7.726],[-1013.4]
[7.648],[-1039.69]
[7.562],[-1091.03]
[7.479],[-1126.22]
[7.387],[-1117.85]
[7.308],[-1052.26]
[7.221],[-1013.46]
[7.128],[-1037.37]
[7.055],[-1082.31]
[6.966],[-1117.45]
[6.89],[-1114.6]
[6.811],[-1062.88]
[6.74],[-1019.]
[6.654],[-1034.]
[6.584],[-1070.63]
[6.501],[-1098.41]
[6.42],[-1101.84]
[6.33],[-1067.5]
[6.246],[-1027.66]
[6.164],[-1030.41]
[6.096],[-1055.95]
[6.012],[-1083.88]
[5.935],[-1105.83]
[5.853],[-1077.8]
[5.777],[-1018.8]
[5.692],[-1002.64]
[5.608],[-1029.4]
[5.526],[-1065.75]
[5.448],[-1088.08]
[5.359],[-1064.8]
[5.283],[-1003.17]
[5.198],[-977.65]
[5.127],[-1003.66]
[5.043],[-1042.78]
[4.963],[-1060.18]
[4.878],[-1042.5]
[4.796],[-987.95]
[4.716],[-954.04]
[4.632],[-972.18]
[4.564],[-1002.27]
[4.48],[-1016.01]
[4.404],[-1005.14]
[4.331],[-960.56]
[4.242],[-929.13]
[4.162],[-933.48]
[4.086],[-948.66]
[4.001],[-962.79]
[3.916],[-967.21]
[3.836],[-933.02]
[3.75],[-881.72]
[3.679],[-873.08]
[3.599],[-888.9]
[3.52],[-905.16]
[3.432],[-914.18]
[3.355],[-881.4]
[3.266],[-832.01]
[3.194],[-811.28]
[3.108],[-822.08]
[3.035],[-833.47]
[2.954],[-843.04]
[2.871],[-817.88]
[2.798],[-773.47]
[2.72],[-751.4]
[2.633],[-749.4]
[2.557],[-748.13]
[2.465],[-742.63]
[2.392],[-728.28]
[2.307],[-694.09]
[2.228],[-671.51]
[2.152],[-651.47]
[2.066],[-637.88]
[1.988],[-620.81]
[1.912],[-612.06]
[1.838],[-586.69]
[1.747],[-556.96]
[1.674],[-533.1]
[1.586],[-513.01]
[1.513],[-494.09]
[1.424],[-476.92]
[1.342],[-452.15]
[1.266],[-417.52]
[1.177],[-395.71]
[1.098],[-370.64]
[1.016],[-350.67]
[0.931],[-321.32]
[0.849],[-295.73]
[0.767],[-263.54]
[0.686],[-240.48]
[0.61],[-215.4]
[0.523],[-181.22]
[0.45],[-143.72]
[0.368],[-111.12]
[0.287],[-90.48]
[0.216],[-64.55]
[0.127],[-32.04]
[0.042],[10.79]
[-0.038],[42.68]
[-0.12],[74.84]
[-0.196],[99.92]
[-0.269],[131.2]
[-0.354],[170.76]
[-0.439],[206.02]
[-0.519],[239.47]
[-0.596],[268.01]
[-0.683],[305.24]
[-0.773],[333.99]
[-0.858],[367.33]
[-0.946],[397.6]
[-1.029],[432.86]
[-1.095],[466.63]
[-1.18],[495.92]
[-1.264],[520.38]
[-1.338],[544.04]
[-1.421],[569.41]
[-1.498],[601.22]
[-1.579],[634.92]
[-1.672],[656.48]
[-1.744],[669.15]
[-1.827],[686.56]
[-1.909],[710.61]
[-1.985],[745.16]
[-2.063],[773.15]
[-2.14],[781.42]
[-2.215],[789.17]
[-2.304],[804.86]
[-2.383],[835.52]
[-2.473],[862.1]
[-2.549],[883.97]
[-2.633],[892.99]
[-2.72],[901.63]
[-2.807],[919.36]
[-2.884],[938.3]
[-2.966],[962.67]
[-3.046],[983.21]
[-3.14],[993.16]
[-3.223],[997.96]
[-3.305],[1008.74]
[-3.384],[1020.59]
[-3.456],[1043.72]
[-3.532],[1066.29]
[-3.606],[1078.46]
[-3.671],[1075.06]
[-3.748],[1076.84]
[-3.833],[1087.56]
[-3.925],[1107.44]
[-4.013],[1137.31]
[-4.1],[1142.61]
[-4.179],[1130.04]
[-4.263],[1124.9]
[-4.347],[1136.79]
[-4.419],[1156.2]
[-4.497],[1180.63]
[-4.57],[1185.06]
[-4.638],[1167.59]
[-4.719],[1163.82]
[-4.798],[1171.48]
[-4.878],[1189.03]
[-4.963],[1203.57]
[-5.045],[1209.82]
[-5.119],[1191.37]
[-5.204],[1189.84]
[-5.283],[1197.54]
[-5.363],[1205.06]
[-5.447],[1218.94]
[-5.532],[1224.99]
[-5.616],[1215.79]
[-5.695],[1206.34]
[-5.774],[1205.12]
[-5.857],[1209.45]
[-5.938],[1224.67]
[-6.017],[1239.24]
[-6.096],[1231.2]
[-6.166],[1221.03]
[-6.243],[1218.96]
[-6.336],[1219.17]
[-6.412],[1232.97]
[-6.501],[1247.69]
[-6.577],[1240.28]
[-6.661],[1227.89]
[-6.754],[1225.46]
[-6.83],[1222.16]
[-6.916],[1233.82]
[-7.001],[1251.13]
[-7.078],[1244.82]
[-7.156],[1224.51]
[-7.243],[1224.86]
[-7.318],[1232.68]
[-7.403],[1239.51]
[-7.47],[1249.57]
[-7.558],[1246.9]
[-7.638],[1233.64]
[-7.715],[1233.01]
[-7.799],[1233.9]
[-7.884],[1236.69]
[-7.965],[1246.34]
[-8.05],[1250.23]
[-8.139],[1240.5]
[-8.223],[1231.69]
[-8.306],[1226.26]
[-8.386],[1231.17]
[-8.462],[1244.3]
[-8.541],[1256.51]
[-8.616],[1250.31]
[-8.696],[1239.41]
[-8.781],[1228.51]
[-8.867],[1229.26]
[-8.945],[1242.33]
[-9.038],[1253.42]
[-9.116],[1238.]
[-9.185],[1225.42]
[-9.265],[1222.96]
[-9.351],[1227.24]
[-9.432],[1236.93]
[-9.513],[1246.46]
[-9.59],[1239.41]
[-9.676],[1223.53]
[-9.766],[1221.51]
[-9.841],[1223.23]
[-9.918],[1226.61]
[-10.006],[1236.9]
[-10.078],[1237.85]
[-10.161],[1228.93]
[-10.236],[1220.9]
[-10.309],[1214.93]
[-10.401],[1215.63]
[-10.481],[1225.75]
[-10.576],[1235.41]
[-10.66],[1226.21]
[-10.734],[1215.28]
[-10.82],[1210.17]
[-10.899],[1216.51]
[-10.975],[1227.4]
[-11.043],[1236.26]
[-11.126],[1224.85]
[-11.211],[1208.32]
[-11.293],[1207.21]
[-11.374],[1211.46]
[-11.456],[1217.82]
[-11.541],[1225.25]
[-11.614],[1219.36]
[-11.696],[1208.35]
[-11.769],[1209.36]
[-11.844],[1210.9]
[-11.923],[1212.74]
[-12.012],[1225.17]
[-12.097],[1229.97]
[-12.178],[1214.57]
[-12.26],[1205.71]
[-12.338],[1198.2]
[-12.42],[1199.21]
[-12.501],[1207.95]
[-12.575],[1221.7]
[-12.652],[1212.6]
[-12.719],[1197.17]
[-12.776],[1194.74]
[-12.814],[1199.46]
[-12.832],[1198.67]
[-12.81],[1203.21]
[-12.784],[1198.68]
[-12.731],[1195.14]
[-12.671],[1194.7]
[-12.607],[1188.93]
[-12.55],[1190.89]
[-12.48],[1203.67]
[-12.415],[1208.21]
[-12.346],[1196.6]
[-12.27],[1187.73]
[-12.186],[1180.36]
[-12.091],[1183.78]
[-12.007],[1200.24]
[-11.928],[1214.72]
[-11.844],[1205.35]
[-11.762],[1190.23]
[-11.665],[1181.44]
[-11.597],[1187.35]
[-11.484],[1202.93]
[-11.393],[1213.88]
[-11.298],[1199.88]
[-11.202],[1183.25]
[-11.114],[1185.61]
[-11.026],[1193.48]
[-10.942],[1198.19]
[-10.861],[1204.9]
[-10.778],[1204.01]
[-10.69],[1198.42]
[-10.604],[1197.89]
[-10.509],[1195.36]
[-10.427],[1195.46]
[-10.342],[1207.08]
[-10.259],[1213.85]
[-10.177],[1197.84]
[-10.098],[1184.88]
[-10.022],[1181.8]
[-9.94],[1192.16]
[-9.858],[1208.59]
[-9.775],[1213.34]
[-9.699],[1197.21]
[-9.622],[1185.5]
[-9.543],[1185.76]
[-9.461],[1194.93]
[-9.379],[1205.21]
[-9.3],[1213.4]
[-9.23],[1202.09]
[-9.149],[1191.45]
[-9.069],[1192.69]
[-8.993],[1191.68]
[-8.908],[1193.63]
[-8.825],[1203.68]
[-8.737],[1205.63]
[-8.664],[1194.39]
[-8.594],[1188.65]
[-8.518],[1184.51]
[-8.439],[1194.32]
[-8.37],[1213.31]
[-8.3],[1217.9]
[-8.217],[1199.25]
[-8.136],[1185.02]
[-8.065],[1183.24]
[-7.986],[1197.7]
[-7.9],[1214.16]
[-7.829],[1214.69]
[-7.745],[1196.38]
[-7.673],[1188.31]
[-7.584],[1192.04]
[-7.506],[1200.97]
[-7.425],[1210.09]
[-7.34],[1216.02]
[-7.259],[1210.92]
[-7.183],[1205.97]
[-7.097],[1202.95]
[-7.023],[1198.34]
[-6.947],[1201.74]
[-6.869],[1212.72]
[-6.792],[1209.1]
[-6.704],[1199.15]
[-6.61],[1194.16]
[-6.521],[1188.84]
[-6.435],[1198.99]
[-6.359],[1218.23]
[-6.27],[1216.59]
[-6.189],[1195.15]
[-6.116],[1182.93]
[-6.037],[1185.32]
[-5.961],[1199.04]
[-5.878],[1213.46]
[-5.799],[1207.11]
[-5.713],[1184.95]
[-5.635],[1175.44]
[-5.543],[1183.27]
[-5.466],[1189.37]
[-5.378],[1192.16]
[-5.309],[1188.]
[-5.226],[1173.9]
[-5.14],[1170.45]
[-5.058],[1174.21]
[-4.975],[1169.54]
[-4.894],[1170.22]
[-4.808],[1179.74]
[-4.723],[1170.5]
[-4.65],[1155.27]
[-4.584],[1147.45]
[-4.502],[1144.8]
[-4.437],[1155.21]
[-4.353],[1164.72]
[-4.268],[1154.]
[-4.181],[1127.7]
[-4.102],[1116.12]
[-4.008],[1124.01]
[-3.919],[1134.2]
[-3.824],[1138.13]
[-3.744],[1122.88]
[-3.668],[1095.4]
[-3.6],[1088.47]
[-3.522],[1092.06]
[-3.454],[1093.71]
[-3.377],[1085.2]
[-3.296],[1074.32]
[-3.215],[1060.54]
[-3.122],[1048.12]
[-3.042],[1039.45]
[-2.956],[1028.97]
[-2.877],[1026.25]
[-2.794],[1023.13]
[-2.715],[1006.05]
[-2.639],[989.34]
[-2.555],[966.07]
[-2.469],[951.64]
[-2.392],[954.61]
[-2.311],[951.77]
[-2.223],[931.42]
[-2.146],[896.97]
[-2.077],[872.47]
[-2.003],[865.02]
[-1.927],[864.31]
[-1.835],[853.77]
[-1.764],[819.64]
[-1.684],[795.06]
[-1.59],[775.58]
[-1.516],[763.84]
[-1.43],[744.54]
[-1.389],[724.72]
[-1.279],[698.98]
[-1.194],[674.54]
[-1.117],[656.53]
[-1.045],[630.62]
[-0.959],[603.6]
[-0.873],[584.65]
[-0.797],[568.82]
[-0.725],[541.16]
[-0.643],[514.81]
[-0.563],[477.56]
[-0.479],[452.96]
[-0.402],[433.72]
[-0.32],[415.64]
[-0.247],[389.06]
[-0.164],[346.99]
[-0.072],[315.06]
[0.006],[285.25]
[0.088],[265.92]
[0.164],[232.7]
[0.244],[196.14]
[0.319],[159.86]
[0.392],[124.39]
[0.475],[100.02]
[0.561],[69.28]
[0.636],[33.04]
[0.722],[-0.59]
[0.798],[-31.67]
[0.9],[-66.34]
[0.968],[-103.33]
[1.048],[-135.09]
[1.131],[-167.21]
[1.209],[-198.32]
[1.292],[-227.5]
[1.378],[-260.82]
[1.463],[-296.08]
[1.544],[-330.62]
[1.627],[-360.33]
[1.709],[-379.87]
[1.788],[-402.42]
[1.874],[-434.76]
[1.947],[-466.14]
[2.028],[-492.6]
[2.105],[-515.62]
[2.197],[-533.99]
[2.27],[-541.69]
[2.346],[-564.28]
[2.437],[-587.42]
[2.516],[-610.52]
[2.596],[-642.94]
[2.675],[-655.48]
[2.737],[-652.54]
[2.836],[-655.84]
[2.919],[-680.64]
[3.004],[-711.09]
[3.09],[-749.19]
[3.172],[-752.96]
[3.253],[-731.87]
[3.34],[-726.2]
[0.079],[120.29]
[0.073],[124.85]
[0.063],[124.15]
[0.069],[118.98]
[0.064],[115.95]
[0.07],[116.1]
[0.066],[118.]
[0.072],[122.93]
[0.066],[124.84]
[0.075],[121.73]
[0.069],[115.77]
[0.07],[114.47]
[0.064],[117.91]
[0.073],[124.51]
[0.067],[125.52]
[0.07],[122.84]
[0.072],[116.95]
[0.066],[113.68]
[0.073],[119.38]
[0.072],[124.76]
[0.072],[124.97]
[0.064],[120.73]
[0.07],[116.05]
[0.064],[114.91]
[0.072],[116.51]
[0.066],[121.43]
[0.07],[124.38]
[0.064],[122.11]
[0.066],[115.41]
[0.066],[114.84]
[0.073],[117.47]
[0.064],[123.14]
[0.07],[122.5]
[0.066],[123.2]
[0.07],[119.38]
[0.073],[116.13]
[0.069],[115.37]
[0.072],[120.96]
[0.066],[124.]
[0.073],[123.25]
[0.067],[119.06]
[0.069],[115.82]
[0.075],[116.36]
[0.069],[120.6]
[0.072],[124.84]
[0.072],[125.28]
[0.064],[120.93]
[0.064],[114.5]
[0.067],[113.18]
[0.073],[119.92]
[0.073],[120.76]
[0.066],[124.31]
[0.063],[125.78]
[0.07],[110.19]
[0.061],[107.87]
[0.077],[108.24]
[0.069],[116.38]
[0.069],[102.7]
[0.067],[95.09]
