slip,lateral_force
[9.366],[-1149.08]
[9.459],[-1115.19]
[9.538],[-1099.21]
[9.626],[-1122.85]
[9.718],[-1182.49]
[9.803],[-1196.9]
[9.888],[-1151.22]
[9.967],[-1122.13]
[10.054],[-1107.62]
[10.132],[-1106.21]
[10.211],[-1148.44]
[10.294],[-1180.3]
[10.372],[-1160.78]
[10.452],[-1136.57]
[10.537],[-1116.65]
[10.608],[-1088.77]
[10.686],[-1113.84]
[10.76],[-1167.83]
[10.841],[-1175.42]
[10.921],[-1144.28]
[11.007],[-1109.62]
[11.086],[-1077.68]
[11.178],[-1092.28]
[11.262],[-1159.61]
[11.344],[-1178.24]
[11.424],[-1135.28]
[11.518],[-1096.39]
[11.583],[-1079.82]
[11.661],[-1085.32]
[11.743],[-1135.99]
[11.825],[-1164.41]
[11.908],[-1135.22]
[11.991],[-1105.37]
[12.078],[-1096.42]
[12.158],[-1082.63]
[12.234],[-1100.66]
[12.308],[-1141.52]
[12.389],[-1143.54]
[12.475],[-1124.08]
[12.55],[-1105.42]
[12.623],[-1072.95]
[12.671],[-1064.48]
[12.703],[-1108.95]
[12.708],[-1147.91]
[12.702],[-1156.29]
[12.675],[-1143.82]
[12.633],[-1098.05]
[12.573],[-1046.51]
[12.506],[-1075.68]
[12.433],[-1151.39]
[12.363],[-1170.06]
[12.289],[-1123.54]
[12.209],[-1070.12]
[12.132],[-1050.04]
[12.051],[-1096.61]
[11.965],[-1160.43]
[11.88],[-1158.3]
[11.795],[-1114.47]
[11.706],[-1091.69]
[11.619],[-1077.13]
[11.525],[-1084.11]
[11.433],[-1134.68]
[11.336],[-1160.39]
[11.246],[-1131.14]
[11.152],[-1102.02]
[11.064],[-1086.18]
[10.983],[-1084.09]
[10.896],[-1115.3]
[10.815],[-1144.36]
[10.74],[-1136.77]
[10.66],[-1123.53]
[10.592],[-1111.19]
[10.51],[-1078.58]
[10.429],[-1086.14]
[10.351],[-1145.06]
[10.271],[-1173.61]
[10.193],[-1147.2]
[10.114],[-1104.14]
[10.037],[-1071.52]
[9.956],[-1090.32]
[9.882],[-1158.36]
[9.797],[-1177.02]
[9.708],[-1136.68]
[9.62],[-1104.12]
[9.535],[-1097.2]
[9.452],[-1101.42]
[9.366],[-1143.7]
[9.288],[-1177.68]
[9.207],[-1159.55]
[9.135],[-1131.89]
[9.062],[-1112.47]
[8.99],[-1095.9]
[8.919],[-1119.48]
[8.848],[-1165.15]
[8.774],[-1165.88]
[8.699],[-1140.92]
[8.626],[-1123.54]
[8.544],[-1100.78]
[8.465],[-1101.36]
[8.384],[-1152.7]
[8.312],[-1179.76]
[8.227],[-1160.4]
[8.145],[-1124.96]
[8.059],[-1093.11]
[7.974],[-1093.74]
[7.888],[-1154.2]
[7.803],[-1191.58]
[7.727],[-1159.66]
[7.644],[-1118.05]
[7.562],[-1104.25]
[7.483],[-1100.79]
[7.394],[-1135.53]
[7.308],[-1172.93]
[7.217],[-1162.42]
[7.132],[-1136.8]
[7.044],[-1122.91]
[6.967],[-1102.93]
[6.89],[-1114.62]
[6.809],[-1162.52]
[6.732],[-1174.25]
[6.656],[-1150.02]
[6.583],[-1127.84]
[6.496],[-1102.89]
[6.416],[-1096.68]
[6.33],[-1143.8]
[6.252],[-1177.83]
[6.175],[-1159.67]
[6.093],[-1128.56]
[6.014],[-1100.06]
[5.936],[-1089.01]
[5.862],[-1135.49]
[5.78],[-1175.1]
[5.695],[-1151.49]
[5.61],[-1111.22]
[5.53],[-1093.21]
[5.444],[-1082.85]
[5.363],[-1104.32]
[5.28],[-1141.83]
[5.2],[-1134.08]
[5.124],[-1104.33]
[5.045],[-1089.73]
[4.966],[-1071.83]
[4.888],[-1062.1]
[4.805],[-1093.96]
[4.725],[-1114.11]
[4.649],[-1095.35]
[4.567],[-1071.71]
[4.489],[-1044.01]
[4.409],[-1026.06]
[4.33],[-1054.45]
[4.248],[-1087.81]
[4.168],[-1070.44]
[4.081],[-1034.33]
[3.997],[-1010.77]
[3.912],[-992.06]
[3.831],[-1008.69]
[3.754],[-1041.36]
[3.676],[-1032.28]
[3.599],[-996.84]
[3.522],[-976.14]
[3.438],[-959.53]
[3.349],[-958.22]
[3.266],[-974.84]
[3.185],[-974.15]
[3.102],[-950.41]
[3.022],[-929.71]
[2.938],[-907.55]
[2.859],[-885.36]
[2.785],[-888.87]
[2.709],[-897.92]
[2.628],[-887.49]
[2.544],[-861.84]
[2.466],[-825.05]
[2.38],[-798.04]
[2.295],[-796.08]
[2.222],[-803.09]
[2.143],[-790.47]
[2.061],[-759.18]
[1.99],[-727.33]
[1.914],[-703.15]
[1.832],[-692.8]
[1.753],[-685.18]
[1.668],[-669.97]
[1.586],[-646.97]
[1.504],[-617.86]
[1.424],[-589.41]
[1.345],[-563.93]
[1.266],[-545.13]
[1.184],[-527.11]
[1.107],[-506.19]
[1.023],[-485.48]
[0.94],[-452.83]
[0.855],[-417.55]
[0.775],[-392.66]
[0.683],[-373.23]
[0.61],[-353.05]
[0.529],[-322.53]
[0.449],[-282.98]
[0.37],[-246.26]
[0.295],[-220.]
[0.213],[-199.98]
[0.13],[-163.13]
[0.047],[-122.77]
[-0.038],[-90.98]
[-0.117],[-55.61]
[-0.197],[-18.34]
[-0.276],[16.37]
[-0.357],[53.12]
[-0.443],[94.85]
[-0.523],[130.18]
[-0.599],[161.32]
[-0.69],[194.6]
[-0.778],[234.79]
[-0.861],[277.77]
[-0.943],[314.72]
[-1.025],[341.68]
[-1.101],[369.34]
[-1.188],[403.98]
[-1.264],[443.48]
[-1.34],[474.74]
[-1.419],[496.29]
[-1.51],[516.38]
[-1.583],[539.86]
[-1.669],[562.77]
[-1.747],[590.48]
[-1.829],[620.29]
[-1.908],[643.32]
[-1.982],[656.48]
[-2.063],[664.04]
[-2.139],[673.73]
[-2.22],[704.88]
[-2.302],[740.23]
[-2.387],[762.53]
[-2.469],[767.34]
[-2.554],[761.77]
[-2.631],[770.04]
[-2.719],[799.87]
[-2.804],[840.81]
[-2.884],[867.89]
[-2.969],[862.45]
[-3.051],[842.93]
[-3.141],[843.5]
[-3.223],[886.54]
[-3.307],[931.69]
[-3.387],[946.22]
[-3.464],[929.62]
[-3.538],[914.34]
[-3.606],[921.92]
[-3.679],[949.6]
[-3.752],[986.31]
[-3.837],[1005.11]
[-3.922],[991.27]
[-4.008],[976.]
[-4.096],[973.06]
[-4.185],[984.9]
[-4.264],[1024.42]
[-4.345],[1049.48]
[-4.421],[1041.94]
[-4.485],[1016.88]
[-4.573],[1003.62]
[-4.644],[1016.07]
[-4.719],[1052.73]
[-4.805],[1088.28]
[-4.881],[1084.14]
[-4.967],[1053.65]
[-5.042],[1031.32]
[-5.127],[1034.01]
[-5.208],[1077.75]
[-5.295],[1120.15]
[-5.369],[1109.36]
[-5.455],[1066.06]
[-5.54],[1045.15]
[-5.621],[1058.95]
[-5.703],[1097.86]
[-5.781],[1127.74]
[-5.853],[1120.12]
[-5.947],[1091.06]
[-6.024],[1074.33]
[-6.097],[1074.96]
[-6.176],[1095.01]
[-6.255],[1133.9]
[-6.336],[1143.69]
[-6.42],[1116.65]
[-6.505],[1091.]
[-6.584],[1084.69]
[-6.673],[1100.52]
[-6.758],[1135.25]
[-6.838],[1154.]
[-6.92],[1136.05]
[-7.001],[1105.5]
[-7.084],[1090.16]
[-7.157],[1092.78]
[-7.239],[1130.3]
[-7.324],[1166.53]
[-7.397],[1155.5]
[-7.474],[1111.73]
[-7.553],[1088.74]
[-7.635],[1098.43]
[-7.718],[1135.22]
[-7.799],[1160.87]
[-7.882],[1151.28]
[-7.965],[1120.]
[-8.056],[1101.87]
[-8.142],[1103.31]
[-8.22],[1123.36]
[-8.303],[1152.51]
[-8.385],[1160.23]
[-8.46],[1135.97]
[-8.536],[1110.29]
[-8.616],[1104.55]
[-8.693],[1117.09]
[-8.777],[1144.8]
[-8.863],[1158.86]
[-8.945],[1144.99]
[-9.028],[1117.23]
[-9.109],[1103.25]
[-9.195],[1104.7]
[-9.271],[1131.01]
[-9.351],[1157.46]
[-9.432],[1151.89]
[-9.513],[1117.93]
[-9.597],[1097.93]
[-9.685],[1101.72]
[-9.765],[1126.76]
[-9.851],[1155.4]
[-9.933],[1152.63]
[-10.013],[1119.39]
[-10.089],[1099.23]
[-10.171],[1099.76]
[-10.249],[1117.1]
[-10.328],[1141.45]
[-10.411],[1146.18]
[-10.499],[1128.24]
[-10.585],[1105.42]
[-10.67],[1097.78]
[-10.753],[1101.15]
[-10.828],[1124.06]
[-10.91],[1145.61]
[-10.983],[1142.86]
[-11.056],[1115.1]
[-11.135],[1095.65]
[-11.218],[1092.17]
[-11.298],[1108.72]
[-11.38],[1135.15]
[-11.465],[1140.11]
[-11.548],[1112.35]
[-11.624],[1090.75]
[-11.699],[1083.8]
[-11.773],[1099.73]
[-11.851],[1129.62]
[-11.931],[1137.98]
[-12.012],[1117.11]
[-12.102],[1092.93]
[-12.181],[1085.96]
[-12.263],[1091.48]
[-12.348],[1111.55]
[-12.422],[1127.55]
[-12.499],[1124.45]
[-12.577],[1100.52]
[-12.651],[1084.53]
[-12.727],[1078.92]
[-12.784],[1095.58]
[-12.814],[1124.85]
[-12.829],[1133.25]
[-12.813],[1106.32]
[-12.784],[1078.52]
[-12.734],[1076.25]
[-12.675],[1095.61]
[-12.611],[1122.04]
[-12.553],[1130.43]
[-12.49],[1112.39]
[-12.42],[1090.16]
[-12.351],[1084.63]
[-12.268],[1085.26]
[-12.184],[1097.68]
[-12.099],[1122.73]
[-12.012],[1128.31]
[-11.925],[1111.09]
[-11.844],[1092.34]
[-11.762],[1085.31]
[-11.67],[1097.62]
[-11.575],[1126.88]
[-11.484],[1139.4]
[-11.39],[1120.1]
[-11.297],[1093.73]
[-11.208],[1078.28]
[-11.117],[1090.7]
[-11.028],[1119.91]
[-10.948],[1139.5]
[-10.863],[1127.71]
[-10.778],[1097.84]
[-10.69],[1087.44]
[-10.601],[1092.86]
[-10.516],[1113.72]
[-10.432],[1133.82]
[-10.342],[1132.56]
[-10.253],[1114.46]
[-10.176],[1100.48]
[-10.101],[1094.29]
[-10.021],[1101.87]
[-9.946],[1125.48]
[-9.869],[1140.89]
[-9.787],[1126.34]
[-9.705],[1099.21]
[-9.622],[1087.98]
[-9.544],[1101.15]
[-9.462],[1132.45]
[-9.385],[1148.44]
[-9.307],[1132.52]
[-9.237],[1105.48]
[-9.158],[1095.73]
[-9.079],[1100.54]
[-8.999],[1120.01]
[-8.919],[1138.01]
[-8.834],[1138.13]
[-8.755],[1115.19]
[-8.674],[1100.65]
[-8.597],[1093.57]
[-8.521],[1106.76]
[-8.451],[1133.8]
[-8.382],[1145.72]
[-8.313],[1129.77]
[-8.226],[1104.8]
[-8.144],[1091.59]
[-8.063],[1097.71]
[-7.986],[1126.25]
[-7.91],[1145.77]
[-7.832],[1132.54]
[-7.752],[1100.71]
[-7.673],[1085.34]
[-7.593],[1095.73]
[-7.508],[1125.56]
[-7.427],[1143.]
[-7.346],[1128.42]
[-7.264],[1098.55]
[-7.186],[1088.89]
[-7.113],[1092.31]
[-7.028],[1108.18]
[-6.954],[1127.62]
[-6.871],[1127.67]
[-6.786],[1108.31]
[-6.708],[1089.62]
[-6.618],[1075.65]
[-6.531],[1082.49]
[-6.451],[1112.37]
[-6.363],[1129.78]
[-6.281],[1112.51]
[-6.202],[1080.63]
[-6.126],[1060.31]
[-6.049],[1070.1]
[-5.976],[1104.77]
[-5.888],[1124.31]
[-5.806],[1101.49]
[-5.724],[1062.48]
[-5.638],[1052.11]
[-5.556],[1062.45]
[-5.472],[1087.5]
[-5.39],[1097.9]
[-5.308],[1082.67]
[-5.232],[1058.4]
[-5.147],[1044.51]
[-5.062],[1041.71]
[-4.979],[1050.07]
[-4.893],[1066.02]
[-4.818],[1067.4]
[-4.736],[1049.46]
[-4.653],[1028.64]
[-4.581],[1013.91]
[-4.507],[1011.83]
[-4.425],[1033.45]
[-4.353],[1052.19]
[-4.276],[1040.56]
[-4.185],[1000.3]
[-4.097],[971.66]
[-4.008],[978.55]
[-3.91],[1009.93]
[-3.826],[1023.78]
[-3.745],[1000.87]
[-3.669],[962.1]
[-3.599],[941.96]
[-3.527],[945.39]
[-3.448],[960.69]
[-3.375],[964.2]
[-3.293],[951.67]
[-3.212],[928.21]
[-3.128],[905.26]
[-3.036],[894.8]
[-2.954],[889.93]
[-2.881],[892.01]
[-2.802],[894.82]
[-2.72],[876.19]
[-2.641],[847.83]
[-2.554],[819.22]
[-2.472],[801.92]
[-2.392],[806.76]
[-2.313],[815.75]
[-2.234],[807.65]
[-2.156],[766.57]
[-2.08],[726.34]
[-2.01],[712.48]
[-1.921],[720.04]
[-1.846],[723.57]
[-1.766],[695.16]
[-1.683],[661.24]
[-1.607],[635.6]
[-1.517],[616.8]
[-1.441],[603.52]
[-1.364],[587.6]
[-1.285],[571.06]
[-1.212],[545.49]
[-1.127],[519.28]
[-1.05],[495.5]
[-0.968],[468.5]
[-0.889],[444.82]
[-0.801],[433.75]
[-0.724],[413.76]
[-0.645],[383.99]
[-0.547],[348.54]
[-0.488],[313.85]
[-0.418],[289.55]
[-0.329],[273.52]
[-0.246],[252.92]
[-0.164],[209.3]
[-0.082],[166.24]
[0.007],[139.11]
[0.08],[112.81]
[0.161],[79.43]
[0.24],[41.48]
[0.316],[4.83]
[0.396],[-33.38]
[0.465],[-63.2]
[0.551],[-96.54]
[0.634],[-134.71]
[0.718],[-179.69]
[0.801],[-213.]
[0.881],[-241.34]
[0.962],[-277.41]
[1.044],[-317.67]
[1.129],[-359.95]
[1.207],[-391.08]
[1.289],[-417.43]
[1.376],[-442.96]
[1.463],[-472.82]
[1.548],[-505.41]
[1.628],[-538.13]
[1.71],[-565.7]
[1.794],[-589.91]
[1.871],[-611.34]
[1.949],[-628.07]
[2.023],[-644.64]
[2.108],[-669.72]
[2.188],[-702.2]
[2.267],[-725.68]
[2.356],[-735.37]
[2.44],[-732.63]
[2.517],[-734.72]
[2.599],[-775.03]
[2.674],[-817.41]
[2.754],[-833.22]
[2.832],[-829.61]
[2.916],[-827.57]
[3.001],[-830.32]
[3.083],[-856.77]
[3.166],[-905.31]
[3.253],[-926.06]
[3.331],[-919.78]
[0.064],[-5.63]
[0.069],[-5.62]
[0.07],[-9.88]
[0.064],[-9.88]
[0.066],[-8.49]
[0.063],[-7.71]
[0.064],[-5.64]
[0.063],[-6.96]
[0.066],[-9.88]
[0.067],[-9.81]
[0.069],[-6.37]
[0.067],[-5.66]
[0.066],[-8.39]
[0.064],[-8.32]
[0.066],[-6.37]
[0.064],[-6.41]
[0.064],[-7.1]
[0.066],[-7.02]
[0.061],[-6.29]
[0.067],[-4.91]
[0.069],[-7.07]
[0.066],[-9.85]
[0.066],[-7.11]
[0.066],[-6.37]
[0.064],[-7.03]
[0.063],[-6.3]
[0.063],[-5.63]
[0.067],[-7.02]
[0.069],[-9.16]
[0.067],[-9.25]
[0.064],[-7.63]
[0.063],[-4.87]
[0.063],[-5.68]
[0.073],[-8.97]
[0.063],[-10.57]
[0.066],[-7.82]
[0.067],[-7.04]
[0.063],[-7.68]
[0.064],[-7.04]
[0.066],[-7.11]
[0.069],[-7.13]
[0.069],[-6.42]
[0.066],[-7.07]
[0.06],[-6.99]
[0.066],[-5.61]
